Id	Source	Sink
1531	20388	3604925
1532	20388	4603393
1533	20388	2934135
1534	20388	3076591
1535	20388	325601
1536	20388	2167091
1537	20388	3583717
1538	20388	277348
1539	20388	4113192
1540	20388	2068795
1541	20388	2050110
1542	20388	2316000
1543	20388	2845907
1544	20388	3424758
1545	20388	3248606
1546	20388	294058
1547	20388	1001199
1548	20388	3820967
1549	20388	2690977
1550	20388	1111142
1551	20388	3773897
1552	20388	1309876
1553	20388	191662
1554	20388	4311330
1555	20388	4192083
1556	20388	1858063
1557	20388	3204337
1558	20388	1889415
1559	20388	4091534
1560	20388	2949207
1561	20388	3457694
1562	20388	4555635
1563	20388	2331056
1564	20388	523909
1565	20388	1975960
1566	20388	710213
1567	20388	3568773
1568	20388	1597939
1569	20388	2003427
1570	20388	3736931
1571	20388	4751156
1572	20388	2351926
1573	20388	2157150
1574	20388	3941452
1575	20388	328357
1576	20388	4491707
1577	20388	1530293
1578	20388	1689138
1579	20388	3763972
1580	20388	747247
1581	20388	572008
1582	20388	3631237
1583	20388	4365329
1584	20388	1735619
1585	20388	2270816
1586	20388	1297999
1587	20388	628286
1588	20388	503115
1589	20388	1208276
1590	20388	4334411
1591	20388	1414323
1592	20388	1805452
1593	20388	4253371
1594	20388	3520213
1595	20388	4683924
1596	20388	522681
1597	20388	2974266
1598	20388	1817644
1599	20388	2823815
1600	20388	3345967
1601	20388	4792719
1602	20388	2737178
1603	20388	936888
1604	20388	2308061
1605	20388	1602707
1606	20388	4694072
1607	20388	2955167
1608	20388	489683
1609	20388	2926818
1610	20388	3887670
1611	20388	2942550
1612	20388	1217758
1613	20388	4512131
1614	20388	3410753
1615	20388	3695136
1616	20388	2701092
1617	20388	770325
1618	20388	898793
1619	20388	3630035
1620	20388	242099
1621	20388	2487831
1622	20388	4395451
1623	20388	4065252
1624	20388	3277266
1625	20388	647707
1626	20388	602496
1627	20388	1216663
1628	20388	3108198
1629	20388	1215641
1630	20388	533600
1631	20388	3756870
1632	20388	3807506
1633	20388	4408896
1634	20388	1313069
1635	20388	3409574
1636	20388	2480286
1637	20388	3842873
1638	20388	1598799
1639	20388	1116852
1640	20388	3575678
1641	20388	4161492
1642	20388	805524
1643	20388	1104161
1644	20388	4432482
1645	20388	3761921
1646	20388	3278115
1647	20388	517443
1648	20388	4031950
1649	20388	3648822
1650	20388	1898029
1651	20388	2962232
1652	20388	2524535
1653	20388	365653
1654	20388	1908347
1655	20388	3007459
1656	20388	2572452
1657	20388	634446
1658	20388	985576
1659	20388	378141
1660	20388	1251850
1661	20388	4062576
1662	20388	4082578
1663	20388	818252
1664	20388	658399
1665	20388	728181
1666	20388	3882128
1667	20388	649929
1668	20388	2093737
1669	20388	4587777
1670	20388	1056191
1671	20388	3017289
1672	20388	2858504
1673	20388	4394989
1674	20388	3097974
1675	20388	2694652
1676	20388	4746720
1677	20388	3886548
1678	20388	2363200
1679	20388	3527415
1680	20388	4588483
1681	20388	4296190
1682	20388	3635556
1683	20388	3637885
1684	20388	1158265
1685	20388	3519862
1686	20388	4261322
1687	20388	3016830
1688	20388	1406741
1689	20388	2118705
1690	20388	4704297
1691	20388	1060011
1692	20388	4253648
1693	20388	323719
1694	20388	3851590
1695	20388	2855927
1696	20388	158269
1697	20388	3107909
1698	20388	2930005
1699	20388	1081623
1700	20388	4442310
1701	20388	2022105
1702	20388	278419
1703	20388	4567329
1704	20388	2481465
1705	20388	3280546
1706	20388	2556486
1707	20388	4769496
1708	20388	504319
1709	20388	4059060
1710	20388	1268728
1711	20388	3030968
1712	20388	481968
1713	20388	588590
1714	20388	2086284
1715	20388	4292871
1716	20388	3654069
1717	20388	4858415
1718	20388	1094352
1719	20388	3185902
1720	20388	4306602
1721	20388	379132
1722	20388	2569568
1723	20388	2258490
1724	20388	113820
1725	20388	2430912
1726	20388	4714005
1727	20388	2028753
1728	20388	1678145
1729	20388	2822428
1730	20388	3237262
1731	20388	4565311
1732	20388	2262444
1733	20388	578179
1734	20388	2720225
1735	20388	1222153
1736	20388	3777927
1737	20388	2652968
1738	20388	3091962
1739	20388	1552352
1740	20388	568556
1741	20388	3650273
1742	20388	282868
1743	20388	3286567
1744	20388	3712666
1745	20388	2794334
1746	20388	4670857
1747	20388	3908824
1748	20388	2669345
1749	20388	3287074
1750	20388	3040027
1751	20388	1081765
1752	20388	704324
1753	20388	2046417
1754	20388	2212001
1755	20388	2372176
1756	20388	4054956
1757	20388	2749728
1758	20388	1585782
1759	20388	2886652
1760	20388	3458889
1761	20388	1213477
1762	20388	2587836
1763	20388	2763180
1764	20388	2578817
1765	20388	3955331
1766	20388	1672650
1767	20388	1277192
1768	20388	1956132
1769	20388	3242523
1770	20388	4275322
1771	20388	1250532
1772	20388	1445012
1773	20388	2286796
1774	20388	1931754
1775	20388	2414130
1776	20388	2392257
1777	20388	4175104
1778	20388	2869306
1779	20388	4233362
1780	20388	4658684
1781	20388	3753505
1782	20388	104597
1783	20388	1102555
1784	20388	3921888
1785	20388	704430
1786	20388	2303217
1787	20388	2810936
1788	20388	2047378
1789	20388	4580103
1790	20388	1689725
1791	20388	2382614
1792	20388	2871567
1793	20388	16995
1794	20388	1331007
1795	20388	2074035
1796	20388	4128541
1797	20388	885853
1798	20388	2871989
1799	20388	4352169
1800	20388	4003174
1801	20388	1346419
1802	20388	2676781
1803	20388	420031
1804	20388	807184
1805	20388	2004408
1806	20388	627857
1807	20388	1480072
1808	20388	3802704
1809	20388	1894359
1810	20388	1408234
1811	20388	2120732
1812	20388	2389255
1813	20388	2927153
1814	20388	2009962
1815	20388	705013
1816	20388	4834694
1817	20388	2804732
1818	20388	4291389
1819	20388	3352610
1820	20388	1784046
1821	20388	4335084
1822	20388	1585278
1823	20388	3783697
1824	20388	4179989
1825	20388	363395
1826	20388	1264866
1827	20388	1232565
1828	20388	2367559
1829	20388	1390662
1830	20388	4210670
1831	20388	1402256
1832	20388	3573148
1833	20388	2539315
1834	20388	3085255
1835	20388	4112025
1836	20388	2879040
1837	20388	2545487
1838	20388	2673113
1839	20388	633724
1840	20388	551592
1841	20388	2350687
1842	20388	3683642
1843	20388	1122133
1844	20388	909144
1845	20388	2469808
1846	20388	638017
1847	20388	1275429
1848	20388	4073633
1849	20388	3347045
1850	20388	2218581
1851	20388	4664839
1852	20388	4081414
1853	20388	4359289
1854	20388	773087
1855	20388	4633558
1856	20388	1963553
1857	20388	4241693
1858	20388	2793800
1859	20388	4570233
1860	20388	3632104
1861	20388	2365586
1862	20388	4405871
1863	20388	4076602
1864	20388	2986610
1865	20388	1206598
1866	20388	3052371
1867	20388	1269061
1868	20388	3884617
1869	20388	4463240
1870	20388	3155028
1871	20388	2928309
1872	20388	2398351
1873	20388	1533517
1874	20388	4185270
1875	20388	1748520
1876	20388	4640971
1877	20388	1834882
1878	20388	3223074
1879	20388	4085678
1880	20388	4794218
1881	20388	2595903
1882	20388	4697803
1883	20388	2914649
1884	20388	515658
1885	20388	2993327
1886	20388	2617707
1887	20388	2346515
1888	20388	1272164
1889	20388	4595791
1890	20388	1891640
1891	20388	1838186
1892	20388	4710370
1893	20388	4288381
1894	20388	484472
1895	20388	2179692
1896	20388	813846
1897	20388	730
1898	20388	1484236
1899	20388	4426205
1900	20388	448400
1901	20388	1136058
1902	20388	4304786
1903	20388	1807961
1904	20388	3050337
1905	20388	3466743
1906	20388	883933
1907	20388	962460
1908	20388	1472939
1909	20388	4825506
1910	20388	2318427
1911	20388	4340114
1912	20388	4375533
1913	20388	1422826
1914	20388	1249928
1915	20388	2326710
1916	20388	775591
1917	20388	2604202
1918	20388	2760704
1919	20388	1805800
1920	20388	336725
1921	20388	4622121
1922	20388	3406560
1923	20388	2695310
1924	20388	354365
1925	20388	1843697
1926	20388	1780550
1927	20388	4575948
1928	20388	28468
1929	20388	1418421
1930	20388	631431
1931	20388	1005918
1932	20388	253403
1933	20388	2841569
1934	20388	4200672
1935	20388	3151042
1936	20388	1759218
1937	20388	3412931
1938	20388	1655919
1939	20388	1539004
1940	20388	2455729
1941	20388	4288057
1942	20388	4664615
1943	20388	3654295
1944	20388	1842316
1945	20388	2089116
1946	20388	2774229
1947	20388	4142907
1948	20388	4492399
1949	20388	4446093
1950	20388	1132478
1951	20388	4514547
1952	20388	1381324
1953	20388	1998310
1954	20388	784023
1955	20388	1204819
1956	20388	2115195
1957	20388	2354379
1958	20388	345330
1959	20388	3749226
1960	20388	2189004
1961	20388	1534760
1962	20388	92442
1963	20388	3700612
1964	20388	2936643
1965	20388	1176777
1966	20388	2291390
1967	20388	4251212
1968	20388	1498480
1969	20388	574902
1970	20388	823645
1971	20388	3465364
1972	20388	1051538
1973	20388	801055
1974	20388	3325535
1975	20388	1412622
1976	20388	3567512
1977	20388	3395568
1978	20388	994298
1979	20388	3814621
1980	20388	676658
1981	20388	3366733
1982	20388	1373437
1983	20388	1098554
1984	20388	2770505
1985	20388	2491617
1986	20388	26196
1987	20388	2292646
1988	20388	1565304
1989	20388	3817413
1990	20388	2273727
1991	20388	2415353
1992	20388	2422453
1993	20388	517093
1994	20388	3707410
1995	20388	245988
1996	20388	1440395
1997	20388	1680832
1998	20388	1757773
1999	20388	1397382
2000	20388	2246189
2001	20388	1943993
2002	20388	122364
2003	20388	1341663
2004	20388	4635805
2005	20388	3875327
2006	20388	3329938
2007	20388	3058404
2008	20388	2301230
2009	20388	1368253
2010	20388	471489
2011	20388	4793904
2012	20388	893252
2013	20388	1507883
2014	20388	1688130
2015	20388	2435194
2016	20388	2998376
2017	20388	2149519
2018	20388	4008762
2019	20388	701162
2020	20388	501096
2021	20388	4782036
2022	20388	3369927
2023	20388	4604638
2024	20388	1283104
2025	20388	417497
2026	20388	3888503
2027	20388	1331352
2028	20388	2682503
2029	20388	50083
2030	20388	4387993
2031	20388	2521538
2032	20388	4229834
2033	20388	2630595
2034	20388	1158320
2035	20388	4541016
2036	20388	4575840
2037	20388	3454322
2038	20388	2407992
2039	20388	4177116
2040	20388	1971855
2041	20388	1134857
2042	20388	3411235
2043	20388	2117499
2044	20388	4366154
2045	20388	304566
2046	20388	4714298
2047	20388	2981930
2048	20388	3852762
2049	20388	2089497
2050	20388	3406135
2051	20388	263349
2052	20388	1444626
2053	20388	1260071
2054	20388	2653683
2055	20388	4425535
2056	20388	2767666
2057	20388	3661812
2058	20388	1451781
2059	20388	3322560
2060	20388	342148
2061	20388	4344858
2062	20388	1556863
2063	20388	2331709
2064	20388	4401803
2065	20388	2423153
2066	20388	3058858
2067	20388	3859453
2068	20388	3605612
2069	20388	3937012
2070	20388	2471332
2071	20388	310263
2072	20388	39180
2073	20388	648113
2074	20388	2258441
2075	20388	2846929
2076	20388	933188
2077	20388	882573
2078	20388	2409227
2079	20388	552232
2080	20388	1252898
2081	20388	1413076
2082	20388	3241448
2083	20388	3413694
2084	20388	1153942
2085	20388	1468655
2086	20388	4149598
2087	20388	3329969
2088	20388	3704834
2089	20388	541173
2090	20388	1866746
2091	20388	653508
2092	20388	874976
2093	20388	4689772
2094	20388	4794705
2095	20388	2006105
2096	20388	10492
2097	20388	2590795
2098	20388	1156074
2099	20388	4168333
2100	20388	4410045
2101	20388	1289114
2102	20388	1977930
2103	20388	3582253
2104	20388	866455
2105	20388	4577555
2106	20388	701955
2107	20388	3472271
2108	20388	2363543
2109	20388	655827
2110	20388	589841
2111	20388	4081616
2112	20388	2634230
2113	20388	2631522
2114	20388	1215830
2115	20388	1057815
2116	20388	3883336
2117	20388	4120828
2118	20388	2948266
2119	20388	3447201
2120	20388	4200041
2121	20388	2505767
2122	20388	2492918
2123	20388	4204395
2124	20388	1970111
2125	20388	1530898
2126	20388	4661100
2127	20388	286431
2128	20388	261355
2129	20388	3754526
2130	20388	3656992
2131	20388	3440371
2132	20388	2822030
2133	20388	1823654
2134	20388	2306661
2135	20388	4127395
2136	20388	3464519
2137	20388	1009790
2138	20388	3059158
2139	20388	2552276
2140	20388	2631570
2141	20388	3881953
2142	20388	4262819
2143	20388	3451661
2144	20388	237171
2145	20388	218517
2146	20388	2935799
2147	20388	669825
2148	20388	4292401
2149	20388	1350715
2150	20388	3618706
2151	20388	3611415
2152	20388	1423791
2153	20388	1193991
2154	20388	2741499
2155	20388	4416039
2156	20388	2696996
2157	20388	1554045
2158	20388	4521725
2159	20388	4819560
2160	20388	1913031
2161	20388	3106378
2162	20388	932189
2163	20388	1458505
2164	20388	3040066
2165	20388	2457252
2166	20388	4083509
2167	20388	4568459
2168	20388	4017084
2169	20388	2351733
2170	20388	2763727
2171	20388	471592
2172	20388	2582132
2173	20388	1296652
2174	20388	2196992
2175	20388	3816848
2176	20388	4574824
2177	20388	228291
2178	20388	1770505
2179	20388	1618632
2180	20388	2121550
2181	20388	3930753
2182	20388	2076293
2183	20388	4835293
2184	20388	787738
2185	20388	1201056
2186	20388	1684391
2187	20388	3231763
2188	20388	49522
2189	20388	2232719
2190	20388	1291119
2191	20388	2071231
2192	20388	1295140
2193	20388	3355861
2194	20388	1622588
2195	20388	2642059
2196	20388	3454696
2197	20388	4359124
2198	20388	3303427
2199	20388	3208070
2200	20388	283311
2201	20388	2366561
2202	20388	1084081
2203	20388	3138828
2204	20388	3576550
2205	20388	301278
2206	20388	3363678
2207	20388	1185625
2208	20388	4667617
2209	20388	1708697
2210	20388	3165428
2211	20388	2167364
2212	20388	3873255
2213	20388	4673854
2214	20388	1581248
2215	20388	4345369
2216	20388	773050
2217	20388	3108839
2218	20388	2691890
2219	20388	1968296
2220	20388	4024550
2221	20388	3620080
2222	20388	1138012
2223	20388	3832210
2224	20388	2825192
2225	20388	3739856
2226	20388	4323899
2227	20388	3556420
2228	20388	3911358
2229	20388	2289564
2230	20388	2814194
2231	20388	4008844
2232	20388	4722218
2233	20388	1475516
2234	20388	3904542
2235	20388	2838192
2236	20388	2499519
2237	20388	2073298
2238	20388	1879055
2239	20388	410860
2240	20388	1821924
2241	20388	2345676
2242	20388	92986
2243	20388	1342431
2244	20388	2326151
2245	20388	175141
2246	20388	3913561
2247	20388	1254129
2248	20388	2773362
2249	20388	1903746
2250	20388	115843
2251	20388	47415
2252	20388	1679171
2253	20388	4598949
2254	20388	1066659
2255	20388	3614067
2256	20388	1039924
2257	20388	825186
2258	20388	4021894
2259	20388	725936
2260	20388	150362
2261	20388	4563805
2262	20388	3574493
2263	20388	654753
2264	20388	4719841
2265	20388	832642
2266	20388	1459797
2267	20388	4821236
2268	20388	1008657
2269	20388	2740746
2270	20388	3843988
2271	20388	2597181
2272	20388	4293286
2273	20388	4051654
2274	20388	2222993
2275	20388	4862756
2276	20388	38177
2277	20388	3217240
2278	20388	3181974
2279	20388	4573170
2280	20388	2533006
2281	20388	4161578
2282	20388	4814447
2283	20388	4363628
2284	20388	1498028
2285	20388	3773540
2286	20388	4590758
2287	20388	2141777
2288	20388	2594760
2289	20388	2931049
2290	20388	4688571
2291	20388	1435437
2292	20388	413579
2293	20388	1535179
2294	20388	2389817
2295	20388	4803887
2296	20388	3703610
2297	20388	4816881
2298	20388	2397715
2299	20388	880769
2300	20388	3131920
2301	20388	727632
2302	20388	407069
2303	20388	1857658
2304	20388	3083374
2305	20388	4162457
2306	20388	898040
2307	20388	3168631
2308	20388	4623439
2309	20388	2251732
2310	20388	216952
2311	20388	3664200
2312	20388	3407837
2313	20388	3320755
2314	20388	1629523
2315	20388	3020321
2316	20388	3805798
2317	20388	690520
2318	20388	1839002
2319	20388	1886880
2320	20388	1513109
2321	20388	4415064
2322	20388	278501
2323	20388	2993092
2324	20388	1685711
2325	20388	4856833
2326	20388	1171285
2327	20388	4010420
2328	20388	4339388
2329	20388	2634483
2330	20388	2187274
2331	20388	2253173
2332	20388	4660126
2333	20388	1364857
2334	20388	4070575
2335	20388	2841733
2336	20388	3461249
2337	20388	1362308
2338	20388	3197041
2339	20388	3676127
2340	20388	3891716
2341	20388	3329609
2342	20388	2537370
2343	20388	2546466
2344	20388	213284
2345	20388	3361636
2346	20388	1390266
2347	20388	4725050
2348	20388	211545
2349	20388	3034264
2350	20388	1963010
2351	20388	3720053
2352	20388	3366122
2353	20388	968432
2354	20388	1535722
2355	20388	4779389
2356	20388	1561454
2357	20388	4032633
2358	20388	3649653
2359	20388	3849105
2360	20388	1239601
2361	20388	2537672
2362	20388	2474477
2363	20388	2324912
2364	20388	1518766
2365	20388	4828246
2366	20388	194546
2367	20388	4067172
2368	20388	3289560
2369	20388	4241060
2370	20388	1637131
2371	20388	1851753
2372	20388	4031846
2373	20388	4403175
2374	20388	1139470
2375	20388	2414241
2376	20388	1407343
2377	20388	1735692
2378	20388	4185932
2379	20388	4189900
2380	20388	4405421
2381	20388	1780687
2382	20388	3824399
2383	20388	4538850
2384	20388	4725761
2385	20388	847543
2386	20388	2055644
2387	20388	4023249
2388	20388	165427
2389	20388	3492961
2390	20388	4264329
2391	20388	389703
2392	20388	3055518
2393	20388	2587460
2394	20388	1269029
2395	20388	4284181
2396	20388	4178156
2397	20388	833772
2398	20388	2818012
2399	20388	1431783
2400	20388	3622204
2401	20388	3845236
2402	20388	51893
2403	20388	706923
2404	20388	2351741
2405	20388	2266572
2406	20388	1713209
2407	20388	2470485
2408	20388	2751135
2409	20388	3203464
2410	20388	2114602
2411	20388	1934202
2412	20388	2392069
2413	20388	1125113
2414	20388	738089
2415	20388	3233813
2416	20388	4417404
2417	20388	4547296
2418	20388	872852
2419	20388	1612118
2420	20388	3074967
2421	20388	4542902
2422	20388	655122
2423	20388	1521780
2424	20388	3520130
2425	20388	4635357
2426	20388	1349809
2427	20388	1232741
2428	20388	726491
2429	20388	4622497
2430	20388	4332337
2431	20388	579852
2432	20388	2082874
2433	20388	2133577
2434	20388	3609747
2435	20388	3786663
2436	20388	239144
2437	20388	817668
2438	20388	2230303
2439	20388	3562079
2440	20388	2178190
2441	20388	1323503
2442	20388	2274795
2443	20388	2211984
2444	20388	937529
2445	20388	1789823
2446	20388	1620204
2447	20388	631684
2448	20388	480894
2449	20388	1696682
2450	20388	2043609
2451	20388	3241880
2452	20388	4471137
2453	20388	2143569
2454	20388	4132631
