0,_sink,_source,adamic_adar_index,common_neighbour,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,jaccard_coefficient,local_path,out_degree_a,out_degree_b,preferential_attachment,resource_allocation,summation_neighbours,z0_shortest_path,z1_b_to_a,z2_middle
194,639157,1326339,0.1879241137178502,2,151,9,0.05594664688553292,9000000.0,0.0007296607077708865,2.0,2699,0,24606,6.204354849615591e-05,2743,3,0,0
195,3308151,1429554,0.0,0,2,42,0.1818181652892577,42000000.0,0.0,0.0,11,0,504,0.0,54,4,0,0
196,3723250,2622002,0.0,0,31,2,1.5499999225000038,2000000.0,0.0,0.0,20,0,72,0.0,38,5,0,0
197,524043,3341679,0.09073260935036064,1,87,4,0.05761589400157888,4000000.0,0.0006600660066006602,1.0,1510,0,6048,1.6348150206804097e-05,1516,3,0,0
198,4039025,2241048,2.2306324218277838,15,57,110,0.2394957973130429,110000000.0,0.043731778425655975,15.0,238,0,27280,0.02989294047393333,358,3,0,0
199,1545613,2529024,0.0,0,1,1,0.05555555246913597,1000000.0,0.0,0.0,18,0,18,0.0,19,4,0,0
200,2596251,644069,0.08787672930771424,1,26,74,0.11981566765061905,74000000.0,0.003355704697986577,1.0,217,0,16650,1.1426482014717308e-05,299,3,0,0
201,1054633,1813318,0.5406034507533534,4,3,3654,0.09999999666666676,202.99998872222287,0.0010825439783491203,4.0,30,18,113708,0.0041444442832991825,3699,3,0,0
202,37400,3655158,0.8403587357770324,9,186,86,0.026704953334285,86000000.0,0.0012740656851642131,9.0,6965,0,600882,0.00023072917989777465,7073,3,0,0
203,362485,3418483,0.0,0,2,51,0.02439024360499703,51000000.0,0.0,0.0,82,0,4284,0.0,135,4,0,0
204,4594685,408243,0.1881217105430545,2,48,216,0.10480349322095307,216000000.0,0.0029069767441860465,2.0,458,0,102384,6.108189374458967e-05,690,3,0,0
205,3781492,2105491,0.0,0,62,156,0.5636363585123968,156000000.0,0.0,0.0,110,0,19188,0.0,279,4,0,0
206,4658228,738704,0.162250352577379,1,3,3,0.04411764641003461,3000000.0,0.014285714285714284,1.0,68,0,204,0.0021052631578947372,71,3,0,0
207,1266511,2535426,3.535956851227803,39,161,89,0.04245780589597632,89000000.0,0.010082730093071354,39.0,3792,0,339802,0.0008420044788546899,3907,3,0,0
208,2569650,3014450,0.3498708292744652,4,26,103,0.03504043121962206,103000000.0,0.004672897196261682,4.0,742,0,77971,5.466639975164627e-05,860,3,0,0
209,3237136,2635308,0.0,0,66,81,0.2894736829409049,81000000.0,0.0,0.0,228,0,21708,0.0,349,4,0,0
210,3229933,2749135,3.5927711444977777,16,17,46,0.3469387684298211,0.16487455138037796,0.047058823529411764,16.0,49,279,17043,0.3060744541867844,356,2,1,15
211,4463463,1147295,0.0,0,4,1,0.15384614792899431,1000000.0,0.0,0.0,26,0,27,0.0,28,4,0,0
212,3009965,495613,0.0,0,39,21,0.06403940876184007,21000000.0,0.0,0.0,609,0,12789,0.0,630,4,0,0
213,291125,1376558,0.0,0,18,7,0.1935483850156088,7000000.0,0.0,0.0,93,0,686,0.0,105,4,0,0
214,4634127,2021517,0.07796806287802142,1,177,37,0.2706422014210364,37000000.0,0.001367989056087551,1.0,654,0,25715,2.690551589981462e-06,732,3,0,0
215,520390,4519174,0.37439749384511534,3,41,472,0.493975897662941,472000000.0,0.005253940455341506,3.0,83,0,48144,0.0014461479517744696,574,3,0,0
216,4360758,604125,0.19155782354835868,1,2,6,0.040816325697626006,6000000.0,0.01818181818181818,1.0,49,0,300,0.005405405405405407,56,3,0,0
217,3963629,3828465,0.0,0,34,109,0.4657534182773505,109000000.0,0.0,0.0,73,0,8720,0.0,189,4,0,0
218,4578655,2957639,3.6699554579940328,28,114,972,0.2657342651148385,0.3726993863601613,0.0070904026335781205,28.0,429,2608,1587150,0.027818768860256988,3977,3,0,2
219,1755579,4325972,0.17922014706567788,1,2,3,0.062499998046875074,3000000.0,0.029411764705882356,1.0,32,0,96,0.0037735849056603774,35,3,0,0
220,3674322,1039233,0.0,0,5,8,0.01831501824793033,8000000.0,0.0,0.0,273,0,2200,0.0,283,4,0,0
221,4840530,1901862,0.4673565714378348,3,17,21,0.05074626850523502,21000000.0,0.008356545961002786,3.0,335,0,7161,0.0050843878468745645,362,3,0,0
222,1321954,2408015,0.1691658580695657,2,20,114,0.14084506943066852,114000000.0,0.0076045627376425855,2.0,142,0,17214,2.914465009760041e-05,265,3,0,0
223,52592,4781379,0.3894420187159972,2,21,2,0.15909090788567495,2000000.0,0.014814814814814815,2.0,132,0,270,0.011799206486113508,137,3,0,0
224,4572486,4583761,2.4207892995254903,16,67,319,0.503759394708576,0.06323092169212469,0.0030739673390970217,16.0,133,5045,834240,0.13497787431719413,5221,2,1,9
225,4751012,1476555,1.1185472393139877,8,8,1605,0.28571427551020445,41.153845098619364,0.004889975550122249,8.0,28,39,51584,0.01245982932197505,1644,3,0,2
226,4208957,1636856,1.0442797667477637,5,5,262,0.49999995000000497,0.03122393039789966,0.0005915759583530525,5.0,10,8391,126630,0.14838487287894253,8457,2,1,3
227,4162950,2038215,5.946431786747347,35,45,94,0.3146853124847181,0.7286821648939367,0.11589403973509932,35.0,143,129,28350,0.2012724093018748,337,3,0,26
228,2118739,4216378,4.210057006586121,18,24,22,0.17518248047312054,0.12429378460850968,0.05590062111801242,18.0,137,177,28644,0.5056292580654929,340,2,1,12
229,3640654,1136996,0.1025679230591478,1,113,6,0.559405937824723,6000000.0,0.003154574132492113,1.0,202,0,1872,5.8315838581758815e-05,318,3,0,0
230,3164163,4178366,0.0,0,23,56,0.24468084846084204,56000000.0,0.0,0.0,94,0,5768,0.0,159,4,0,0
231,3346537,986629,1.1434391505108903,8,100,14,0.11428571415510205,14000000.0,0.008908685968819599,8.0,875,0,12488,0.014203135758067632,906,3,0,0
232,663713,2303520,0.12521121663277354,1,1,551,0.12499998437500195,7.2499999046052634,0.001594896331738437,1.0,8,76,5571,0.00034002040122407346,628,3,0,1
233,738568,4708115,0.0,0,7,1,0.2258064443288244,1000000.0,0.0,0.0,31,0,31,0.0,32,4,0,0
234,1960538,3769409,5.317269228147162,40,27,237,0.07397260253706138,0.2529348983426522,0.02869440459110473,40.0,365,937,397125,0.060866478893390114,1434,3,0,35
235,3392930,2844371,0.09700275086590243,1,128,44,0.6808510602082389,44000000.0,0.003401360544217687,1.0,188,0,11044,3.3332222259258035e-05,295,3,0,0
236,3768226,1320291,0.0,0,58,1,0.15025906696824076,1000000.0,0.0,0.0,386,0,420,0.0,421,4,0,0
237,3254390,1817011,0.0,0,151,1,0.3247311820973523,1000000.0,0.0,0.0,465,0,556,0.0,557,4,0,0
238,1186643,3337956,3.952129043191365,23,106,63,0.4753363207384022,0.5727272675206612,0.06233062330623306,23.0,223,110,34935,0.2846106183638967,392,3,0,20
239,2341215,414390,0.0,0,10,664,0.11363636234504132,664000000.0,0.0,0.0,88,0,59760,0.0,754,4,0,0
240,4799044,1185153,0.0,0,13,5,0.044827586052318666,5000000.0,0.0,0.0,290,0,1455,0.0,296,4,0,0
241,4255166,4182445,0.0,0,26,40,0.9999999615384628,40000000.0,0.0,0.0,26,0,2040,0.0,91,4,0,0
242,4034214,1429988,0.0,0,90,99,0.12311901487945415,99000000.0,0.0,0.0,731,0,74052,0.0,847,4,0,0
243,4743804,784476,2.6283263780309998,16,12,521,0.04545454528236915,0.17897629674373886,0.0049185367353212425,16.0,264,2911,796060,0.09568246025314406,3269,2,1,16
244,2167167,1567741,0.0,0,11,333,0.4399999824000007,0.07874201937130715,0.0,0.0,25,4229,116350,0.0,4501,4,0,0
245,3858906,378193,0.8314191921572227,4,18,5,0.4285714183673472,5000000.0,0.08695652173913042,4.0,42,0,225,0.04686718222726168,50,3,0,0
246,852669,3193737,0.09905877727655886,1,21,5,0.3088235248702423,5000000.0,0.013333333333333334,1.0,68,0,355,4.12847824291966e-05,76,3,0,0
247,1096330,222154,25.62536677341839,138,114,433,0.6745562090262947,0.10202639017388633,0.031067086897793788,138.0,169,4244,1115076,1.3027063256441185,4580,2,1,99
248,4092142,837136,0.8437392299527404,4,23,10,0.6052631419667595,10000000.0,0.0851063829787234,4.0,38,0,410,0.03715530323132928,51,3,0,0
249,1421121,3001803,0.0,0,1,1,0.006134969287515526,1000000.0,0.0,0.0,163,0,164,0.0,165,4,0,0
250,970834,4497472,0.0,0,11,13,0.4399999824000007,13000000.0,0.0,0.0,25,0,325,0.0,38,5,0,0
251,876913,78652,0.3656697949885328,3,299,15,0.08995186519556203,15000000.0,0.0008820935019112025,3.0,3324,0,50835,0.0010892050462805558,3404,3,0,0
252,2913793,1740390,0.28853900817779266,1,35,2,0.6034482654577885,2000000.0,0.01694915254237288,1.0,58,0,116,0.03125,60,3,0,0
253,2576561,4608977,0.0,0,5,1,0.061728394299649464,1000000.0,0.0,0.0,81,0,83,0.0,84,4,0,0
254,3373346,2146076,0.0,0,234,3,0.8830188645923817,3000000.0,0.0,0.0,265,0,1365,0.0,458,4,0,0
255,3448830,4043972,0.3638686156146723,4,151,20,0.05541284401636226,20000000.0,0.0014561339643247178,4.0,2725,0,54620,6.88423877302689e-05,2751,3,0,0
256,3418202,2066994,0.3307497707676573,2,5,1443,0.18518517832647488,55.499997865384685,0.001350438892640108,2.0,27,26,39312,0.0069114321716465575,1483,3,0,2
257,3695276,559972,0.0,0,55,10,0.09666080826597398,10000000.0,0.0,0.0,569,0,5850,0.0,595,4,0,0
258,214090,2427345,0.0,0,42,48,0.4038461499630178,48000000.0,0.0,0.0,104,0,5376,0.0,160,4,0,0
259,4683806,1635607,0.0,0,43,12,0.09033613426399972,12000000.0,0.0,0.0,476,0,5892,0.0,503,4,0,0
260,1900279,4435111,0.0,0,31,4,0.49999999193548406,4000000.0,0.0,0.0,62,0,324,0.0,85,4,0,0
261,1731912,541055,0.9163577998845666,9,86,83,0.035537190067959835,83000000.0,0.003601440576230492,9.0,2420,0,201275,0.002058514166523651,2508,3,0,0
262,2194526,1745528,7.2420165395727185,49,92,181,0.2939297115209913,181000000.0,0.1040339702760085,49.0,313,0,61359,0.0844793267192705,520,3,0,0
263,762964,754926,0.11060754535767432,1,67,3,0.04858593179943007,3000000.0,0.0007142857142857143,1.0,1379,0,4194,0.00011845534233593936,1401,3,0,0
264,3996594,2093716,1.7485948079164102,15,173,70,0.2993079579596748,70000000.0,0.02109704641350211,15.0,578,0,45920,0.006088343736440489,726,3,0,0
265,987793,4640383,5.005304056648538,50,567,122,0.039238754322544034,122000000.0,0.003436662313561069,50.0,14450,0,1766194,0.0034578782302187336,14599,3,0,0
266,420656,4298408,0.07383035914027619,1,95,1,0.07042253515906409,1000000.0,0.0007209805335255948,1.0,1349,0,1387,1.3112054304884107e-06,1388,3,0,0
267,1747009,4725488,0.7227846102591758,4,16,18,0.8888888395061756,0.27272726859504137,0.04166666666666666,4.0,18,66,2016,0.0205839730315346,100,2,1,4
268,2991814,2264477,0.30616885271439354,2,11,522,0.030470914043016863,0.01861227982533651,7.010164738871364e-05,2.0,361,28046,10253152,0.013514824718944005,28532,3,0,2
269,4161763,4421319,0.2876815255102631,3,60,10,0.0881057267428697,10000000.0,0.004341534008683068,3.0,681,0,6840,9.803046877954916e-05,694,3,0,0
270,1159092,4007453,0.0,0,333,1,3.9642856670918376,1000000.0,0.0,0.0,84,0,375,0.0,376,4,0,0
271,3915235,2690596,1.937523443643362,19,209,212,0.14188730472376965,212000000.0,0.011370436864153202,19.0,1473,0,313336,0.0020848697828066134,1690,3,0,0
272,2065513,3602451,0.2584169875270017,3,137,51,0.28842105202437673,51000000.0,0.005208333333333333,3.0,475,0,26928,4.838149846447752e-05,579,3,0,0
273,2747208,504324,1.6140962003581474,18,133,21,0.09651669078627237,21000000.0,0.013024602026049204,18.0,1378,0,28959,0.0002926072733956873,1400,3,0,0
274,1972008,30083,0.0,0,8,34,0.09302325473228774,34000000.0,0.0,0.0,86,0,2958,0.0,121,4,0,0
275,2722816,1025903,0.3691715976020789,2,18,2,0.16822429749323087,2000000.0,0.01818181818181818,2.0,107,0,220,0.008933458440847603,112,3,0,0
276,4292513,2607838,0.6060411417607251,4,26,177,0.17687074709611736,0.05619047617263795,0.001210287443267776,4.0,147,3150,467828,0.008981540637263127,3309,3,0,4
277,1928713,132853,12.934489818154486,129,376,435,0.1150902968732506,435000000.0,0.036023457134878534,129.0,3267,0,1424625,0.011493433009403337,3710,3,0,0
278,1805282,1841790,0.0,0,4,2,0.016194331918241572,2000000.0,0.0,0.0,247,0,496,0.0,250,4,0,0
279,2039550,699145,0.07751681639600151,1,208,3,0.11034482752766853,3000000.0,0.0005260389268805891,1.0,1885,0,5697,2.496984890744426e-06,1902,3,0,0
280,2917594,1632938,0.0,0,41,3,0.1314102559890697,3000000.0,0.0,0.0,312,0,942,0.0,317,4,0,0
281,775607,740264,0.07383035914027619,1,94,9,0.5838509280506153,9000000.0,0.004081632653061225,1.0,161,0,2133,1.3112054304884107e-06,246,3,0,0
282,3593013,2326042,0.5675522141882832,6,844,42,0.8282630021312434,42000000.0,0.0037759597230962866,6.0,1019,0,65226,0.0002846361864975042,1595,3,0,0
283,4398241,2597890,0.0,0,24,1,0.0764331207756907,1000000.0,0.0,0.0,314,0,327,0.0,328,4,0,0
284,3709618,4347620,0.0,0,24,1,0.4363636284297521,1000000.0,0.0,0.0,55,0,55,0.0,56,4,0,0
285,3808878,2956481,2.209628162762234,23,1350,41,0.022047295531388043,41000000.0,0.00037392901851761534,23.0,61232,0,2521131,0.0015721785347961145,61532,3,0,0
286,2173151,2421138,12.493852207114124,53,61,35,0.6559139714417853,0.384615380388842,0.3509933774834437,53.0,93,91,10323,1.1331976190727726,204,2,1,46
287,3941234,3325878,0.2148707605483044,1,46,3,0.3965517207193817,3000000.0,0.007299270072992701,1.0,116,0,405,0.009523809523809523,138,3,0,0
288,3375372,3969780,0.0,0,54,1,0.7105263064404433,1000000.0,0.0,0.0,76,0,122,0.0,123,5,0,0
289,2264701,641527,0.22491461073278268,2,24,665,0.16107382442232332,665000000.0,0.0024330900243309003,2.0,149,0,105735,0.00043031435032727294,824,3,0,0
290,214372,3750870,0.0,0,47,16,0.12668463577713035,16000000.0,0.0,0.0,371,0,6320,0.0,411,4,0,0
291,2292933,3136757,0.0,0,19,2,0.1681415914323753,2000000.0,0.0,0.0,113,0,230,0.0,117,4,0,0
292,4138613,194271,0.0,0,1,2,0.03846153698224858,2000000.0,0.0,0.0,26,0,54,0.0,29,4,0,0
293,2032867,4837795,0.31099860126196394,3,28,108,0.05995717331914952,108000000.0,0.005199306759098786,3.0,467,0,50976,0.000290327300534862,580,3,0,0
294,3889649,4532809,0.0,0,2,7,0.035087718682671604,7000000.0,0.0,0.0,57,0,399,0.0,64,4,0,0
295,2153519,2019222,0.0,0,2,5,0.9999995000002501,5000000.0,0.0,0.0,2,0,15,0.0,8,5,0,0
296,311498,1047207,0.09968133160005307,1,6,63,0.046511627546421484,63000000.0,0.005235602094240838,1.0,129,0,8127,4.397150646381145e-05,192,3,0,0
297,1729215,2970262,20.28773681323116,144,327,755,0.1046399999665152,2.267267260458657,0.037431765011697433,145.0,3125,333,2676132,0.1799960208796718,3993,2,1,91
298,2747564,1221209,0.0,0,2,1,0.9999995000002501,1000000.0,0.0,0.0,2,0,3,0.0,4,5,0,0
299,1173364,268995,0.0,0,23,1,0.2035398212076122,1000000.0,0.0,0.0,113,0,118,0.0,119,5,0,0
300,1339329,4427946,1.0226200276348212,8,56,183,0.25339366401179336,183000000.0,0.01951219512195122,8.0,221,0,43005,0.0053731819975249345,418,3,0,0
301,654860,1607490,0.6318908173883445,4,3,29,0.1666666574074079,0.31868131517932624,0.030303030303030307,4.0,18,91,2415,0.007412022875282575,136,3,0,4
302,4581556,1460872,1.8475205890922892,9,15,103,1.1538460650887643,4.119999835200006,0.07627118644067797,9.0,13,25,2140,0.09075601622685,127,3,0,2
303,4577899,2019845,0.0,0,5,826,0.13157894390581729,826000000.0,0.0,0.0,38,0,31388,0.0,864,4,0,0
304,3164073,1704367,0.08787672930771424,1,37,23,0.15102040754685547,23000000.0,0.0036231884057971015,1.0,245,0,5842,1.1426482014717308e-05,277,3,0,0
305,3104940,2745910,0.0,0,2,1051,0.9999995000002501,0.02467657486265463,0.0,0.0,2,42591,170532,0.0,42637,2,1,0
306,3867352,2133929,0.0,0,5,156,0.05952380881519275,156000000.0,0.0,0.0,84,0,13572,0.0,243,4,0,0
307,4799962,3871942,0.18104844222035826,2,65,174,0.1354166663845486,174000000.0,0.002980625931445604,2.0,480,0,86826,3.1879895978071634e-05,673,3,0,0
308,588337,3257910,0.3703061783194954,3,2,458,0.08695651795841226,0.18124258006282448,0.001006036217303823,3.0,23,2527,71064,0.0025572832707483483,2985,3,0,3
309,2762989,765302,0.1152572190810012,1,247,9,0.2049792529419259,9000000.0,0.0008045052292839902,1.0,1205,0,11115,0.000170590242238144,1244,3,0,0
310,4669648,3960835,0.07751681639600151,1,84,14,0.33070866011532024,14000000.0,0.002994011976047905,1.0,254,0,4494,2.496984890744426e-06,335,3,0,0
311,1529484,2629112,5.703793799525512,41,136,492,0.6903553264448968,492000000.0,0.05525606469002695,41.0,197,0,143172,0.048979119599918165,783,3,0,0
312,421699,2073048,0.0,0,16,1,0.22535210950208295,1000000.0,0.0,0.0,71,0,74,0.0,75,4,0,0
313,2949748,4524669,0.1209939176600776,1,9,1045,0.2647058745674743,1045000000.0,0.0009242144177449168,1.0,34,0,39710,0.00025740025740025744,1083,3,0,0
314,3080263,144060,0.08449373257091766,1,26,68,0.5416666553819447,68000000.0,0.0078125,1.0,48,0,4148,7.2450118093692505e-06,129,3,0,0
315,3328639,3764504,0.18635938684789813,1,13,201,0.14606741408913018,201000000.0,0.0034129692832764505,1.0,89,0,18693,0.004672897196261682,294,3,0,0
316,4052222,433097,0.07383035914027619,1,17,2,0.13492063384983624,2000000.0,0.00746268656716418,1.0,126,0,266,1.3112054304884107e-06,135,3,0,0
317,2951260,1986630,0.0,0,49,10,0.06234096684180539,10000000.0,0.0,0.0,786,0,7950,0.0,805,4,0,0
318,209191,2398278,0.8952487469252828,6,5,659,0.5555554938271674,0.16704689476120485,0.001503006012024048,6.0,9,3945,43857,0.013811718476558998,3998,2,1,5
319,1581879,1974705,0.0,0,12,4,0.22641509006763985,4000000.0,0.0,0.0,53,0,220,0.0,59,4,0,0
320,1164411,1443500,1.85239699616559,16,183,129,0.23431498049383484,0.17622950795597062,0.010389610389610391,16.0,781,732,604443,0.006198081521959703,1556,3,0,15
321,3753484,3550092,0.0,0,330,14,1.2643678112476329,14000000.0,0.0,0.0,261,0,4900,0.0,364,4,0,0
322,690742,3107199,1.2437087388051056,13,145,132,0.2319999996288,132000000.0,0.015312131919905773,13.0,625,0,96360,0.0008030986163662353,862,3,0,0
323,636552,2019781,0.0,0,2,1,0.09999999500000024,1000000.0,0.0,0.0,20,0,20,0.0,21,4,0,0
324,1281736,3478606,0.0,0,2,231,1.999998000002,231000000.0,0.0,0.0,1,0,693,0.0,234,4,0,0
325,1735123,919613,0.34944320032114723,4,57,22,0.1548913039269258,22000000.0,0.010309278350515464,4.0,368,0,8140,4.4286400742381786e-05,392,3,0,0
326,4331707,1432948,0.3077068692198459,2,2,758,0.09523809070294806,3.3991031237708382,0.002070393374741201,2.0,21,223,21735,0.0039961861429861825,968,3,0,1
327,1065417,4782388,2.355499993660751,11,15,77,0.5769230547337286,0.8191489274558625,0.059782608695652176,11.0,26,94,5474,0.2913716706952041,195,2,1,6
328,409262,596337,0.0,0,2,34,0.030769230295858,34000000.0,0.0,0.0,65,0,2278,0.0,101,4,0,0
329,3002541,4106517,0.9225618486203816,9,358,21,0.049365692216027886,21000000.0,0.0012168739859383453,9.0,7252,0,155064,0.0006045673132163203,7405,3,0,0
330,4673981,1065985,0.0,0,4,1,0.051948051273401935,1000000.0,0.0,0.0,77,0,78,0.0,79,4,0,0
331,890719,3757808,0.0,0,2,59,0.06451612695109267,59000000.0,0.0,0.0,31,0,1829,0.0,90,4,0,0
332,2472812,4865292,0.0,0,51,17,0.4180327834587477,17000000.0,0.0,0.0,122,0,2652,0.0,173,4,0,0
333,3209863,1817278,0.0,0,66,6,0.7951807133110758,6000000.0,0.0,0.0,83,0,744,0.0,130,4,0,0
334,1937230,2535495,0.4445344433036891,3,166,4,11.066665928888938,4000000.0,0.01675977653631285,3.0,15,0,712,0.012906985286891477,182,3,0,0
335,2845319,1524949,0.07383035914027619,1,44,5,0.011201629325050502,5000000.0,0.000254323499491353,1.0,3928,0,19640,1.3112054304884107e-06,3933,3,0,0
336,2224526,2699583,0.0,0,6,20,0.08333333217592595,20000000.0,0.0,0.0,72,0,1460,0.0,93,4,0,0
337,1592667,3589315,0.0,0,223,2,1.1039603905744535,2000000.0,0.0,0.0,202,0,708,0.0,356,4,0,0
338,3370956,1501709,0.0,0,7,5,0.3043478128544429,5000000.0,0.0,0.0,23,0,120,0.0,29,4,0,0
339,3893892,2135899,1.9477456894959544,19,404,107,0.12923864359269396,107000000.0,0.005876894525208784,19.0,3126,0,336515,0.0023263317553615824,3252,3,0,0
340,1519730,3380008,0.0,0,9,1,0.05660377322890709,1000000.0,0.0,0.0,159,0,168,0.0,169,4,0,0
341,4618432,3120092,0.0,0,2,11,0.0126582277679859,11000000.0,0.0,0.0,158,0,1749,0.0,170,4,0,0
342,784341,1322906,0.0,0,87,133,1.6730768909023677,133000000.0,0.0,0.0,52,0,14364,0.0,241,4,0,0
343,834066,155804,0.0,0,36,2,0.6315789362880888,2000000.0,0.0,0.0,57,0,158,0.0,81,4,0,0
344,3302825,56567,0.7186365259242882,6,138,9,0.09324324318024103,9000000.0,0.004034969737726967,6.0,1480,0,13356,0.0016867930685515314,1493,3,0,0
345,112551,432620,0.09086603972658462,1,37,16,0.08564814794988855,16000000.0,0.002173913043478261,1.0,432,0,7120,1.6614883612740293e-05,461,3,0,0
346,165055,1239755,0.0,0,8,355,0.4444444197530878,0.3935698443530268,0.0,0.0,18,902,21720,0.0,1106,4,0,0
347,2658417,2314931,2.001778869370056,21,587,37,0.039748104005975886,37000000.0,0.0014169084407259966,21.0,14768,0,547785,0.0007980542867358768,14842,3,0,0
348,857634,3043233,0.0,0,6,1,0.11538461316568052,1000000.0,0.0,0.0,52,0,52,0.0,53,5,0,0
349,719172,4444751,0.0,0,28,41,0.22047243920887846,41000000.0,0.0,0.0,127,0,5863,0.0,184,4,0,0
350,3401173,3144674,0.5955080792342667,5,32,119,0.2689075607654827,0.6799999961142857,0.01295336787564767,5.0,119,175,34560,0.0019089288150448348,391,3,0,1
351,4245138,2681125,0.0,0,28,70,0.08235294093425606,70000000.0,0.0,0.0,340,0,24220,0.0,416,4,0,0
352,3494128,4355412,0.0,0,76,4,0.17272727233471075,4000000.0,0.0,0.0,440,0,1816,0.0,458,4,0,0
353,1582028,4114591,0.17095990351369836,1,2,60,0.037037036351166,0.1075268815277296,0.0016181229773462786,1.0,54,558,30510,0.002881844380403458,619,3,0,1
354,924833,4099850,0.07383035914027619,1,179,18,0.7584745730573111,18000000.0,0.002403846153846154,1.0,236,0,7182,1.3112054304884107e-06,417,3,0,0
355,2808644,103916,0.2465508910721325,2,48,16,0.4799999952000001,0.0720720717474231,0.005747126436781609,2.0,100,222,28024,0.0006019004434224355,350,3,0,2
356,3222831,520324,1.2729195742240975,14,198,43,0.08357956940330116,43000000.0,0.005838198498748957,14.0,2369,0,101867,0.0002686704881517092,2412,3,0,0
357,280322,3443992,0.2564584704353754,3,43,239,0.4134615344859468,239000000.0,0.00804289544235925,3.0,104,0,32743,4.03243915000826e-05,376,3,0,0
