0,source,sink,in_degree_a
1189,2416271,2762526,78
1190,547529,840818,55
1191,414390,2800332,10
1192,1109441,3378978,96
1193,4038935,4670970,407
1194,4163021,136342,4
1195,54966,4079243,54
1196,1834736,2038453,87
1197,1774648,2603110,11
1198,3549780,1308089,5
1199,954783,3597581,121
1200,2994646,4044140,9
1201,346751,397607,5
1202,4096612,2952333,2022
1203,1770200,4228523,75
1204,3218133,4668040,83
1205,2801172,4252701,27
1206,3689202,1018058,25
1207,709751,4003574,214
1208,4177743,4144552,15
1209,2577343,1650506,16
1210,2661425,4586866,11
1211,3917525,1721413,151
1212,1667979,1028798,65
1213,4621317,4451186,9
1214,4107303,3379859,61
1215,320959,1031894,5
1216,4370277,1139433,57
1217,1954387,2661568,15
1218,3799486,25890,37
1219,1918795,3365998,20
1220,1888273,2263239,19
1221,4162296,3755153,17
1222,4556220,2994222,20
1223,2079066,112505,40
1224,492488,2031755,20
1225,4383666,2057832,5
1226,2608552,1835630,64
1227,4208704,4014390,1681
1228,370837,630256,26
1229,3939380,1210083,20
1230,1697332,4582479,12
1231,4278949,321793,26
1232,2449457,1273443,64
1233,508717,1974982,71
1234,1392337,2020852,7
1235,2739141,2975150,317
1236,1197967,1808958,142
1237,3630494,1928371,46
1238,4634440,2304682,125
1239,3704044,2057013,152
1240,1752703,1455001,616
1241,2394409,3518959,24
1242,2289720,3185844,16
1243,2406275,3569263,22
1244,4013082,3043425,90
1245,466203,2947581,367
1246,265665,2691940,195
1247,3390669,2809458,36
1248,3727001,487220,33
1249,3055741,1820838,20
1250,3445077,3391280,60
1251,1247483,1631502,16
1252,2772192,2077530,9
1253,4453940,3232966,63
1254,702030,3494332,157
1255,356749,4751012,12
1256,1474816,4745983,19
1257,4644819,4789808,1
1258,1103556,16312,23
1259,4299022,1136269,135
1260,125872,3684426,15
1261,3746046,2328901,507
1262,4746224,2263549,38
1263,3833162,2347463,7
1264,246134,1488075,93
1265,2466377,1435813,62
1266,90690,676543,1
1267,1208451,1556208,20
1268,883516,2544271,6
1269,1737168,1428267,56
1270,4498103,2068378,7
1271,4624385,3378280,4
1272,919215,3128348,32
1273,3035685,2493285,22
1274,4480957,1086011,54
1275,2198365,98488,38
1276,872065,616378,11
1277,1078514,778318,17
1278,3710223,4493692,20
1279,4768274,453569,19
1280,343513,3357899,44
1281,3124126,878107,1
1282,776397,4557603,12
1283,769952,3939554,104
1284,3268785,4455080,4
1285,1839507,1663756,5
1286,3930369,4494479,6
1287,3209652,1375662,78
1288,1138535,3263662,29
1289,2661137,21939,931
1290,4712394,746862,29
1291,4499487,2519531,5
1292,826604,424670,342
1293,2441733,1286898,456
1294,1191090,1399,37
1295,3355444,417858,48
1296,289215,2392801,32
1297,3196331,2858757,7
1298,3578274,3201598,147
1299,1380721,606250,14
1300,4243374,2288416,8
1301,2664082,327421,31
1302,1006837,4572570,2
1303,1311583,397490,42
1304,1148355,1431815,198
1305,702535,4305521,57
1306,2366247,1277953,117
1307,3961276,146955,12
1308,4837314,3931770,12
1309,2661479,1850927,3
1310,1141037,4402986,11
1311,3641046,2728938,45
1312,4464872,541539,161
1313,697954,1242327,2
1314,4143253,3802191,72
1315,533242,4042996,9
1316,3261363,1225310,1
1317,3162560,1741406,551
1318,3086729,3521276,49
1319,4651869,3847564,44
1320,2602975,1628324,94
1321,4013908,151400,42
1322,3724828,3389935,199
1323,1038930,2884838,72
1324,2290232,3797428,5
1325,1440298,2600069,119
1326,1740554,2507695,36
1327,1314264,24669,239
1328,1315743,3691952,10
1329,1047940,3564746,2
1330,1957538,1310556,77
1331,4739432,1191182,4
1332,4647880,480153,19
1333,4707239,2038353,7
1334,3303902,538258,23
1335,1569925,1827446,31
1336,4565915,4716010,408
1337,2642434,2314400,61
1338,4655398,3970714,19
1339,1402899,2906312,60
1340,4282164,1954674,53
1341,1805144,9273,422
1342,4654273,4828459,34
1343,1527749,3730130,8
1344,454478,3921910,574
1345,4787584,1777796,170
1346,1630993,893888,3
1347,3986014,737052,99
1348,562072,56599,2
1349,32149,3189432,18
1350,415254,4599721,4
1351,1422507,3471245,3
1352,406233,4004994,10
1353,2661479,1279258,3
1354,1232638,4300666,16
1355,3484158,3554524,11
1356,408123,271122,105
1357,3664547,235464,160
1358,4161505,1840412,42
1359,1671358,2028849,144
1360,3502034,3377456,30
1361,4303281,2032082,9
1362,2300169,1372625,83
1363,517647,2758758,9
1364,993964,3417336,55
1365,2109271,1727827,163
1366,1925995,2422915,18
1367,3212259,1495307,71
1368,1273443,4187899,150
1369,3371059,385874,52
1370,111873,515719,2
1371,1153566,4094380,11
1372,2703511,1685615,2
1373,1932926,2684012,45
1374,3246577,4722749,74
1375,2867471,2866126,38
1376,4588936,3744447,79
1377,813682,3482183,20
1378,1412213,3381895,70
1379,935892,2624367,4
1380,3488853,2538615,81
1381,4156046,265786,134
1382,1357512,4767700,20
1383,965977,3356514,4
1384,1507561,2407130,44
1385,1856428,2870395,44
1386,3252172,2684870,184
1387,3922567,3286886,27
1388,1401521,1456683,136
1389,1822562,2309487,79
1390,3972757,2499950,69
1391,2200489,3939647,138
1392,3296250,1381623,150
1393,252207,1947006,19
1394,1763327,2147737,1530
1395,288700,4197616,13
1396,4620547,802381,32
1397,3348381,747060,38
1398,1478377,4586877,41
1399,3236889,3124341,5
1400,812874,4720169,30
1401,4299698,2182441,186
1402,4631318,3045716,51
1403,4498800,481671,10
1404,213392,2578546,60
1405,2287536,1803564,772
1406,807932,2018607,154
1407,2696413,3487024,15
1408,2152175,1130726,46
1409,3739100,155527,8
1410,2736171,4096142,79
1411,2848032,454433,1
1412,1134331,3393738,73
1413,4320203,3984566,110
1414,2126956,1099601,21
1415,1449111,857716,9
1416,739356,429732,43
1417,3786712,3163676,70
1418,2085431,3632793,317
1419,3426976,3000657,10
1420,2079531,4656033,163
1421,3014450,3580358,26
1422,381507,4269986,3
1423,289188,2527178,21
1424,2164938,3838174,68
1425,2279292,4347416,211
1426,3670380,3774167,164
1427,1122560,98501,407
1428,2863758,230812,61
1429,4468164,208753,29
1430,212575,4804889,8
1431,3454963,2685283,48
1432,2518746,610183,248
1433,230209,1452524,6
1434,1836959,3358911,70
1435,1174433,4610775,209
1436,4143450,2501171,4
1437,3724831,2974611,37
1438,495504,2424670,24
1439,419149,3615852,4
1440,3009851,3129041,770
1441,1443500,807932,183
1442,4736574,1324110,477
1443,4223610,65638,32
1444,3884589,1783149,358
1445,2549365,1322754,1283
1446,1490563,4735862,9
1447,2985668,1971783,33
1448,399490,3284906,913
1449,4241262,2511404,45
1450,3918556,3538791,31
1451,984506,2047960,102
1452,708987,3339527,47
1453,2161588,2980677,107
1454,3660723,314924,4
1455,960181,550773,409
1456,1485661,3278677,72
1457,959466,886113,38
1458,1818439,4151050,1
1459,2419157,3052615,64
1460,2139614,2313617,16
1461,3481932,1286093,23
1462,447597,3251067,209
1463,3473173,3386770,34
1464,3938534,2781020,422
1465,4180743,2707111,263
1466,3937591,2584334,204
1467,1501339,1190951,31
1468,3016986,2582486,23
1469,2360583,4634732,316
1470,2154110,723034,1
1471,942067,2798535,17
1472,256092,4639113,46
1473,1207040,428997,29
1474,1463250,1637894,45
1475,4720801,77555,22
1476,2230399,3883024,269
1477,1288846,1071392,32
1478,3096241,2095276,48
1479,3155782,2792563,116
1480,3551251,674947,7
1481,2246303,3178930,27
1482,4733488,3983362,29
1483,2717938,4128054,85
1484,2861284,294586,273
1485,1401429,1643056,554
1486,1981615,404565,194
1487,3713980,2369410,99
1488,2872637,1548147,7
1489,406819,4230928,639
1490,4687420,3075133,68
1491,2246539,2885287,616
1492,4296219,1919947,18
1493,3682223,2181529,99
1494,94909,1112820,239
1495,1846819,3788265,88
1496,2144206,2209327,139
1497,2255723,1315601,51
1498,4426361,2875548,69
1499,2461921,358312,138
1500,1215648,2303850,135
1501,4487004,4066714,14
1502,597366,1313655,6
1503,2263363,993285,197
1504,3005396,1132079,73
1505,4503627,1132022,63
1506,377575,4341808,292
1507,500691,3833955,89
1508,480633,4583463,121
1509,3787322,2661137,62
1510,4733440,1735402,875
1511,4525196,4613595,156
1512,1628863,1368945,14
1513,984506,2717047,102
1514,4138245,245651,34
1515,1218819,4128453,19
1516,3344354,1764694,434
1517,3539874,2533897,61
1518,873673,3637344,14
1519,1287352,2472584,38
1520,144771,1304833,24
1521,4351070,4311279,34
1522,3914110,3074036,17
1523,1831977,410897,8
1524,1012788,4257510,3
1525,4771966,1396125,55
1526,876862,346431,10
1527,2106673,2223366,1
1528,988417,2474977,16
1529,4613478,4831688,130
1530,2694762,4555208,53
1531,2126956,3340915,21
1532,3733752,3371750,400
1533,2869855,918014,68
1534,2986196,354069,61
1535,3162960,3708681,84
1536,4714665,3093463,25
1537,1403971,374262,1101
1538,734813,2295820,13
1539,3462222,4391929,21
1540,4213940,3309328,31
1541,2790267,2158439,45
1542,4597608,1368403,77
1543,702665,3797137,66
1544,610208,2610271,95
1545,3194832,3377456,22
1546,779496,4208139,1
1547,1696218,2285617,450
1548,1854023,1163471,36
1549,2489245,2540981,11
1550,4649129,691300,14
1551,1027216,687711,219
1552,941215,4036279,38
1553,2759332,3466562,4
1554,4156265,1491313,12
1555,4085167,4293286,7
1556,3484044,412266,2
1557,3623028,117053,4
1558,4681267,3087656,106
1559,2626556,2614650,2
1560,2616749,4472613,75
1561,3550020,372712,311
1562,1005501,3756910,8
1563,3590547,3510459,2
1564,4079340,2836160,17
1565,508984,1924481,8
1566,1918667,4593423,1
1567,335946,1041928,157
1568,1129405,1127019,24
1569,1565812,4170122,36
1570,208339,999391,33
1571,1732367,1550609,667
1572,4842249,2916456,11
1573,123130,3040472,6
1574,1473058,1320537,33
1575,3827962,4716010,29
1576,4848398,4437329,9
1577,3105458,786129,20
1578,484479,117870,85
1579,897367,3323447,2
1580,2662142,3275960,16
1581,3061859,119316,170
1582,668208,2895223,76
1583,4418154,4424137,19
1584,3906565,841,136
1585,3129685,487639,70
1586,2948798,1601895,5
1587,1453814,2578575,67
1588,3159098,3195548,59
1589,4559860,4715560,12
1590,4523663,3155697,31
1591,3700627,2333226,24
1592,2513605,3305000,45
1593,2634162,2608552,32
1594,1057767,1346811,117
1595,4092432,3076750,240
1596,1630356,2140598,29
1597,3674016,953585,3
1598,667698,2057013,110
1599,1798770,4320203,190
1600,215517,4401637,64
1601,1365177,4813076,33
1602,3786230,4562310,190
1603,3434740,4695196,5
1604,862747,266095,9
1605,2987378,281694,3
1606,3432371,2140120,10
1607,3883112,2617018,130
1608,2589604,487236,1
1609,3894206,2132457,15
1610,2623530,4327433,32
1611,2598481,1874391,5
1612,1169152,2337276,93
1613,2513043,2715773,15
1614,1832791,197691,25
1615,2795094,3437912,20
1616,2612704,3512317,26
1617,873228,2943547,122
1618,3478606,75179,2
1619,1808100,4329357,4
1620,2984603,1571150,3193
1621,4339556,4332194,164
1622,2192074,2089754,102
1623,3656099,1430057,21
1624,1099475,2170000,39
1625,3063478,1511839,2
1626,1185279,4294086,12
1627,2295473,1690853,11
1628,2370501,1955597,13
1629,2403296,3241441,13
1630,732072,4250361,40
1631,1996580,70097,16
1632,2766747,3123975,16
1633,438215,2448333,125
1634,2550107,2263331,33
1635,4803648,4176673,20
1636,4680252,2396678,22
1637,3408021,1345213,2
1638,629044,4473001,240
1639,3854532,2433618,1
1640,2226565,3657697,52
1641,1398473,2455351,23
1642,2114263,1660704,14
1643,3684165,2763386,7
1644,1553951,3991711,7
1645,4164690,4618763,45
1646,4161118,1006418,85
1647,2550107,4588320,33
1648,87759,3650803,7
1649,829732,4720169,15
1650,3535207,1982648,299
1651,201161,734760,17
1652,393431,3362610,124
1653,1434081,493004,286
1654,3513116,4453006,29
1655,918014,2561694,71
1656,2015801,2793982,52
1657,2743366,3213208,73
1658,3331527,2448552,150
1659,3040583,1989693,5
1660,2456567,3341417,8
1661,3463658,220904,21
1662,2704133,268838,31
1663,3721298,2239154,150
1664,4350608,1115028,157
1665,2305935,2222854,1
1666,2442832,4651770,4
1667,1036218,2916456,11
1668,3416853,3244110,7
1669,4851622,489909,434
1670,2238271,1545924,84
1671,2734004,80942,18
1672,4806365,1433501,5
1673,2004945,3766134,7
1674,1839268,3642884,21
1675,605560,4271358,75
1676,1174864,2954916,24
1677,3746046,824046,507
1678,1735883,1155354,320
1679,1176065,1645674,202
1680,1998234,634812,100
1681,1533032,364647,7
1682,1383804,3353876,36
1683,985850,669152,111
1684,3873203,3919328,395
1685,4822350,4103158,91
1686,101349,706737,19
1687,2224929,1355988,12
1688,1336330,2934912,18
1689,4180582,3457752,21
1690,2064953,1483169,21
1691,2206427,4208108,36
1692,1279353,3793503,85
1693,3741309,4820573,69
1694,4712024,4320332,14
1695,1225124,555900,31
1696,2976526,3163676,133
1697,2434049,2188433,43
1698,3083681,1869658,134
1699,2181645,666196,5
1700,2807537,3697363,7
1701,2836573,1964450,59
1702,460728,4402897,11
1703,2556850,1802489,10
1704,3535026,3465111,67
1705,410751,1459980,1
1706,2928459,352476,52
1707,860788,2518609,204
1708,257164,2210680,60
1709,2961243,343629,162
1710,4052122,3056265,14
1711,3843931,2954547,42
1712,1543066,3521276,298
1713,1428109,1739794,95
1714,1628863,1580156,14
1715,3964876,4817788,31
1716,3158673,2199060,89
1717,891473,1655647,357
1718,1421426,4635467,18
1719,1906273,2393998,178
1720,162173,4696061,114
1721,4489126,3894552,89
1722,1099943,2281596,53
1723,2375732,4629913,42
1724,1464436,4672828,104
1725,4336335,835147,205
1726,1509450,1258662,6
1727,1946519,2984603,112
1728,3422310,429156,40
1729,2676205,4851923,24
1730,4752780,2030978,14
1731,4610937,3420104,2
1732,2076254,1988327,114
1733,759165,1718860,93
1734,1277580,3307683,663
1735,1195457,1031894,306
1736,2883027,284195,79
1737,1789428,1139433,35
1738,1723654,832334,88
1739,1301087,2878402,42
1740,3626388,173719,44
1741,1192269,1221348,3
1742,4212933,4340009,30
1743,2474800,2788582,290
1744,1395530,399473,33
1745,1948767,2538970,8
1746,2607027,4575620,13
1747,3275542,1306915,4
1748,3584579,3810937,3
1749,2849844,1403971,3
1750,765739,863202,21
1751,1086605,588337,2452
1752,425592,517495,43
1753,3389003,4676548,65
1754,2324593,4149273,223
1755,2933438,1753912,257
1756,3108982,4700798,1
1757,2262779,3363677,12
1758,2262779,2941683,12
1759,3381219,3407568,403
1760,2846484,4666784,48
1761,1200874,3438279,27
1762,531010,560822,13
1763,4806429,4568850,18
1764,3374141,2464408,22
1765,2648724,587341,7
1766,700157,3277076,8
1767,4498395,87911,20
1768,4729104,4715281,11
1769,1557927,3836704,600
1770,4585504,352781,13
1771,3030182,147364,36
1772,1608874,1166868,16
1773,2704117,1295223,166
1774,4866060,434377,304
1775,3284529,444884,61
1776,4009234,3185900,6
1777,448823,3054258,2090
1778,1082205,4404164,75
1779,1287168,376921,108
1780,1374250,1496956,60
1781,4382980,2913818,10
1782,346751,1655504,5
1783,1096585,115955,42
1784,1496129,4464084,195
1785,3012084,4796151,10
1786,4576112,3184473,64
1787,1158728,3654167,15
1788,939497,3642884,31
1789,541777,1546312,134
1790,662737,4572486,27
1791,3376952,2811036,42
1792,577496,2969511,119
1793,1187141,1294859,45
1794,2257028,1372426,52
1795,920404,4636823,24
1796,3871155,986222,88
1797,87195,3201094,257
1798,3011799,3338617,653
1799,2899933,291057,3
1800,3974769,1474854,9
1801,2869529,2455386,19
1802,1745528,4150940,92
1803,1468298,2271167,21
1804,1121772,80535,12
1805,3134085,149178,1204
1806,1778708,714044,12
1807,2470362,1180137,12
1808,4460444,768866,5
1809,4501695,717849,32
1810,3303167,2584050,28
1811,581195,1635528,47
1812,4003551,2802751,13
1813,4721575,4013342,94
1814,2887871,4652837,37
1815,851237,757934,58
1816,4092076,3720205,1
1817,4214149,2265842,97
1818,1162268,3865308,32
1819,2519795,4259202,61
1820,2146706,3729429,48
1821,447393,1714755,29
1822,4754949,2441037,10
1823,3474101,4564709,42
1824,3797985,4236779,8
1825,2977975,896240,32
1826,4495723,3723442,48
1827,1299905,865815,25
1828,742996,3182428,17
1829,3486938,73166,136
1830,4694327,1753470,2
1831,1667969,930861,26
1832,916097,2011457,195
1833,2721940,3220565,144
1834,2289940,1742701,25
1835,2815106,131565,69
1836,1382108,3158313,1
1837,313079,2275389,1
1838,3775387,2666321,50
1839,727361,2685283,38
1840,4758284,4021458,10
1841,4344026,1570652,5
1842,1739928,996371,24
1843,3606552,2753336,8
1844,4738635,4137429,17
1845,4334722,3024272,18
1846,3148870,950290,19
1847,1957012,405897,9
1848,3779195,2971332,99
1849,3852854,3955581,95
1850,4128381,1546168,31
1851,1518924,2371242,21
1852,1078514,2487396,17
1853,564857,280860,40
1854,2935161,4287985,27
1855,795575,743919,9
1856,3191110,580692,59
1857,4287735,101561,27
1858,2898003,4033293,313
1859,900911,1882937,32
1860,1967812,2465888,79
1861,4396450,2644807,38
1862,1522644,788716,3
1863,1005255,2638338,37
1864,2652623,4402621,8
1865,2680868,3845899,1235
1866,3695414,4182810,94
1867,1012156,438104,47
1868,710123,2695056,105
1869,2088268,1641117,87
1870,2435362,2437946,184
1871,193919,1397195,7
1872,4699607,2375985,6
1873,4645183,2287536,21
1874,2950624,3970613,205
1875,3261864,566861,6
1876,1467360,2689665,21
1877,4187830,3644451,108
1878,4467857,273413,87
1879,3055119,4005086,35
1880,1524507,680867,18
1881,2073992,2049244,685
1882,4100482,178052,16
1883,3938502,2578072,6
1884,2468684,597128,48
1885,3580033,3970486,200
1886,4281791,4145276,76
1887,2705785,3826108,110
1888,4548938,3045050,30
1889,2156336,3053227,777
1890,1274342,1663756,3
1891,4380809,3418175,2
1892,1163192,3643738,30
1893,4595673,2339314,20
1894,2815350,2916456,9
1895,2910118,4639518,3
1896,4144260,541055,40
1897,923385,4031194,27
1898,483613,3066099,80
1899,4772949,122900,3
1900,2936073,4291968,57
1901,4527425,208421,6
1902,1503116,4355253,17
1903,838292,1010513,30
1904,2479462,4185784,2
1905,1232305,4839415,22
1906,2615919,1317328,38
1907,2898122,3484175,83
1908,2316349,3271941,7
1909,1023581,1899544,51
1910,1759081,1432523,242
1911,3835319,2164839,123
1912,2931989,3604220,20
1913,3952289,3016688,27
1914,1322906,1893841,87
1915,2010851,3068893,50
1916,4501140,595980,173
1917,1283105,4151080,4
1918,1516747,4739001,22
1919,1100529,2426627,3
1920,2606788,2486722,18
1921,4858996,2534093,38
1922,1714939,1795133,13
1923,3129974,1011895,12
1924,3058226,1537367,37
1925,3694366,2320288,46
1926,1202073,2890110,3
1927,4256721,4015618,3
1928,4315662,145662,20
1929,970172,4625567,7
1930,964735,606730,6
1931,2178285,58940,358
1932,2566454,131170,25
1933,4687539,47020,891
1934,3330805,4520262,258
1935,3693450,1839402,65
1936,3336602,1228736,5
1937,2930692,3602639,10
1938,3248926,1903802,65
1939,1392,74737,45
1940,1856428,3314478,44
1941,4788248,2607336,14
1942,1772224,2467542,9
1943,96407,2325970,14
1944,4320332,3297057,45
1945,733111,66310,19
1946,3035984,1772388,16
1947,3449866,1537483,120
1948,1069505,3539009,10
1949,1099668,2293174,158
1950,1593586,1708705,5
1951,4644819,4859279,1
1952,245914,4537095,17
1953,3129186,2835530,120
1954,1004233,709848,335
1955,2316167,1397316,110
1956,3602079,370018,15
