0,source,sink,summation_neighbours
1166,613280,2243013,720
1167,3184581,2878646,329
1168,2955992,1644012,161
1169,2759934,4640798,87
1170,4830164,3710419,1871
1171,3857652,862613,1897
1172,283112,1663756,614
1173,2025383,1723144,199
1174,4795474,3240496,3717
1175,2870198,4176958,3589
1176,624050,3741140,265
1177,3030182,3395,451
1178,1175901,3686450,182
1179,1518924,461260,113
1180,2863758,2645519,675
1181,495657,1385412,71
1182,1894511,1652009,358
1183,2174930,3024022,544
1184,317075,4451637,2777
1185,4738635,2192485,1083
1186,1197859,3997061,1891
1187,1345525,247339,246
1188,2022904,2202272,405
1189,2416271,2762526,327
1190,547529,840818,488
1191,414390,2800332,93
1192,1109441,3378978,155
1193,4038935,4670970,8529
1194,4163021,136342,168
1195,54966,4079243,260
1196,1834736,2038453,649
1197,1774648,2603110,4820
1198,3549780,1308089,1143
1199,954783,3597581,533
1200,2994646,4044140,1336
1201,346751,397607,74
1202,4096612,2952333,371672
1203,1770200,4228523,8793
1204,3218133,4668040,2539
1205,2801172,4252701,271
1206,3689202,1018058,411
1207,709751,4003574,1119
1208,4177743,4144552,282
1209,2577343,1650506,204
1210,2661425,4586866,31792
1211,3917525,1721413,1522
1212,1667979,1028798,230
1213,4621317,4451186,65
1214,4107303,3379859,109
1215,320959,1031894,650
1216,4370277,1139433,3155
1217,1954387,2661568,388
1218,3799486,25890,341
1219,1918795,3365998,65
1220,1888273,2263239,536
1221,4162296,3755153,87
1222,4556220,2994222,741
1223,2079066,112505,144
1224,492488,2031755,222
1225,4383666,2057832,246
1226,2608552,1835630,192
1227,4208704,4014390,25682
1228,370837,630256,608
1229,3939380,1210083,829
1230,1697332,4582479,163
1231,4278949,321793,109
1232,2449457,1273443,901
1233,508717,1974982,837
1234,1392337,2020852,701
1235,2739141,2975150,598
1236,1197967,1808958,7191
1237,3630494,1928371,249
1238,4634440,2304682,1996
1239,3704044,2057013,8601
1240,1752703,1455001,1319
1241,2394409,3518959,262
1242,2289720,3185844,337
1243,2406275,3569263,158
1244,4013082,3043425,355
1245,466203,2947581,3514
1246,265665,2691940,721
1247,3390669,2809458,400596
1248,3727001,487220,138
1249,3055741,1820838,186
1250,3445077,3391280,2239
1251,1247483,1631502,137
1252,2772192,2077530,135
1253,4453940,3232966,282
1254,702030,3494332,1047
1255,356749,4751012,1641
1256,1474816,4745983,70
1257,4644819,4789808,24
1258,1103556,16312,72
1259,4299022,1136269,199
1260,125872,3684426,104
1261,3746046,2328901,2718
1262,4746224,2263549,955
1263,3833162,2347463,206
1264,246134,1488075,152
1265,2466377,1435813,113
1266,90690,676543,75
1267,1208451,1556208,76
1268,883516,2544271,2964
1269,1737168,1428267,635
1270,4498103,2068378,50
1271,4624385,3378280,40136
1272,919215,3128348,463
1273,3035685,2493285,204
1274,4480957,1086011,2123
1275,2198365,98488,106
1276,872065,616378,2121
1277,1078514,778318,785
1278,3710223,4493692,215
1279,4768274,453569,296
1280,343513,3357899,399
1281,3124126,878107,16
1282,776397,4557603,887
1283,769952,3939554,784
1284,3268785,4455080,19
1285,1839507,1663756,550
1286,3930369,4494479,67
1287,3209652,1375662,2119
1288,1138535,3263662,225
1289,2661137,21939,29205
1290,4712394,746862,323
1291,4499487,2519531,213
1292,826604,424670,377
1293,2441733,1286898,16388
1294,1191090,1399,417
1295,3355444,417858,2187
1296,289215,2392801,512
1297,3196331,2858757,83
1298,3578274,3201598,482
1299,1380721,606250,51
1300,4243374,2288416,56
1301,2664082,327421,389
1302,1006837,4572570,18
1303,1311583,397490,1150
1304,1148355,1431815,1982
1305,702535,4305521,333
1306,2366247,1277953,235
1307,3961276,146955,455
1308,4837314,3931770,146
1309,2661479,1850927,27
1310,1141037,4402986,402
1311,3641046,2728938,341
1312,4464872,541539,2809
1313,697954,1242327,1810
1314,4143253,3802191,223
1315,533242,4042996,79
1316,3261363,1225310,62
1317,3162560,1741406,1694
1318,3086729,3521276,12431
1319,4651869,3847564,165
1320,2602975,1628324,389
1321,4013908,151400,253
1322,3724828,3389935,2001
1323,1038930,2884838,146
1324,2290232,3797428,42
1325,1440298,2600069,681
1326,1740554,2507695,356
1327,1314264,24669,1602
1328,1315743,3691952,108066
1329,1047940,3564746,19
1330,1957538,1310556,92
1331,4739432,1191182,39
1332,4647880,480153,157
1333,4707239,2038353,114
1334,3303902,538258,264
1335,1569925,1827446,140
1336,4565915,4716010,6442
1337,2642434,2314400,1221
1338,4655398,3970714,248
1339,1402899,2906312,107
1340,4282164,1954674,478
1341,1805144,9273,5307
1342,4654273,4828459,323
1343,1527749,3730130,883
1344,454478,3921910,2401
1345,4787584,1777796,2045
1346,1630993,893888,391
1347,3986014,737052,201
1348,562072,56599,31
1349,32149,3189432,115
1350,415254,4599721,13
1351,1422507,3471245,287
1352,406233,4004994,778
1353,2661479,1279258,11
1354,1232638,4300666,1081
1355,3484158,3554524,1912
1356,408123,271122,174
1357,3664547,235464,376
1358,4161505,1840412,1409
1359,1671358,2028849,1523
1360,3502034,3377456,4768
1361,4303281,2032082,174
1362,2300169,1372625,588
1363,517647,2758758,324
1364,993964,3417336,1562
1365,2109271,1727827,676
1366,1925995,2422915,112
1367,3212259,1495307,647
1368,1273443,4187899,920
1369,3371059,385874,182
1370,111873,515719,50
1371,1153566,4094380,161
1372,2703511,1685615,74
1373,1932926,2684012,97
1374,3246577,4722749,128
1375,2867471,2866126,1086
1376,4588936,3744447,426
1377,813682,3482183,55
1378,1412213,3381895,645
1379,935892,2624367,35
1380,3488853,2538615,922
1381,4156046,265786,993
1382,1357512,4767700,1598
1383,965977,3356514,25635
1384,1507561,2407130,762
1385,1856428,2870395,174
1386,3252172,2684870,1788
1387,3922567,3286886,142
1388,1401521,1456683,159
1389,1822562,2309487,105813
1390,3972757,2499950,2197
1391,2200489,3939647,554
1392,3296250,1381623,251
1393,252207,1947006,128
1394,1763327,2147737,509693
1395,288700,4197616,608
1396,4620547,802381,143
1397,3348381,747060,79
1398,1478377,4586877,81
1399,3236889,3124341,210
1400,812874,4720169,460
1401,4299698,2182441,760
1402,4631318,3045716,485
1403,4498800,481671,94
1404,213392,2578546,137
1405,2287536,1803564,854
1406,807932,2018607,19805
1407,2696413,3487024,63707
1408,2152175,1130726,160
1409,3739100,155527,26
1410,2736171,4096142,1607
1411,2848032,454433,63
1412,1134331,3393738,1151
1413,4320203,3984566,216
1414,2126956,1099601,104
1415,1449111,857716,219
1416,739356,429732,629
1417,3786712,3163676,1219
1418,2085431,3632793,9475
1419,3426976,3000657,275
1420,2079531,4656033,5473
1421,3014450,3580358,841
1422,381507,4269986,5
1423,289188,2527178,214
1424,2164938,3838174,1131
1425,2279292,4347416,2232
1426,3670380,3774167,984
1427,1122560,98501,46782
1428,2863758,230812,678
1429,4468164,208753,147
1430,212575,4804889,405
1431,3454963,2685283,5981
1432,2518746,610183,15078
1433,230209,1452524,39
1434,1836959,3358911,474
1435,1174433,4610775,689
1436,4143450,2501171,45
1437,3724831,2974611,932
1438,495504,2424670,657
1439,419149,3615852,39
1440,3009851,3129041,10037
1441,1443500,807932,1304
1442,4736574,1324110,1745
1443,4223610,65638,765
1444,3884589,1783149,439
1445,2549365,1322754,8709
1446,1490563,4735862,159
1447,2985668,1971783,122
1448,399490,3284906,1255
1449,4241262,2511404,273
1450,3918556,3538791,720
1451,984506,2047960,441
1452,708987,3339527,972
1453,2161588,2980677,3265
1454,3660723,314924,752
1455,960181,550773,2166
1456,1485661,3278677,341
1457,959466,886113,33166
1458,1818439,4151050,4
1459,2419157,3052615,499
1460,2139614,2313617,305
1461,3481932,1286093,292
1462,447597,3251067,2461
1463,3473173,3386770,240
1464,3938534,2781020,13372
1465,4180743,2707111,339
1466,3937591,2584334,2475
1467,1501339,1190951,242
1468,3016986,2582486,1325
1469,2360583,4634732,499
1470,2154110,723034,14
1471,942067,2798535,110
1472,256092,4639113,1008
1473,1207040,428997,323
1474,1463250,1637894,442
1475,4720801,77555,64
1476,2230399,3883024,1309
1477,1288846,1071392,418
1478,3096241,2095276,1831
1479,3155782,2792563,2019
1480,3551251,674947,43
1481,2246303,3178930,78
1482,4733488,3983362,246
1483,2717938,4128054,712
1484,2861284,294586,4288
1485,1401429,1643056,1990
1486,1981615,404565,463
1487,3713980,2369410,226
1488,2872637,1548147,113
1489,406819,4230928,869
1490,4687420,3075133,1765
1491,2246539,2885287,23046
1492,4296219,1919947,582
1493,3682223,2181529,1526
1494,94909,1112820,4430
1495,1846819,3788265,1904
1496,2144206,2209327,1872
1497,2255723,1315601,395
1498,4426361,2875548,967
1499,2461921,358312,3438
1500,1215648,2303850,821
1501,4487004,4066714,113
1502,597366,1313655,368
1503,2263363,993285,813
1504,3005396,1132079,338
1505,4503627,1132022,556
1506,377575,4341808,642
1507,500691,3833955,627
1508,480633,4583463,10337
1509,3787322,2661137,29966
1510,4733440,1735402,1733
1511,4525196,4613595,1119
1512,1628863,1368945,54
1513,984506,2717047,451
1514,4138245,245651,2539
1515,1218819,4128453,39
1516,3344354,1764694,1165
1517,3539874,2533897,346
1518,873673,3637344,173
1519,1287352,2472584,1387
1520,144771,1304833,222
1521,4351070,4311279,132
1522,3914110,3074036,509
1523,1831977,410897,34
1524,1012788,4257510,46
1525,4771966,1396125,439
1526,876862,346431,102
1527,2106673,2223366,307
1528,988417,2474977,308
1529,4613478,4831688,1892
1530,2694762,4555208,442
1531,2126956,3340915,82
1532,3733752,3371750,497
1533,2869855,918014,1401
1534,2986196,354069,423
1535,3162960,3708681,1002
1536,4714665,3093463,83
1537,1403971,374262,412122
1538,734813,2295820,34
1539,3462222,4391929,390
1540,4213940,3309328,2147
1541,2790267,2158439,307
1542,4597608,1368403,1540
1543,702665,3797137,379
1544,610208,2610271,2223
1545,3194832,3377456,4572
1546,779496,4208139,32
1547,1696218,2285617,4788
1548,1854023,1163471,190
1549,2489245,2540981,41
1550,4649129,691300,149
1551,1027216,687711,264
1552,941215,4036279,558
1553,2759332,3466562,34
1554,4156265,1491313,51
1555,4085167,4293286,2473
1556,3484044,412266,76
1557,3623028,117053,109
1558,4681267,3087656,1916
1559,2626556,2614650,5
1560,2616749,4472613,1181
1561,3550020,372712,23344
1562,1005501,3756910,1483
1563,3590547,3510459,9
1564,4079340,2836160,53
1565,508984,1924481,106
1566,1918667,4593423,537
1567,335946,1041928,609
1568,1129405,1127019,263
1569,1565812,4170122,117
1570,208339,999391,160
1571,1732367,1550609,701
1572,4842249,2916456,572
1573,123130,3040472,31
1574,1473058,1320537,230
1575,3827962,4716010,2617
1576,4848398,4437329,22
1577,3105458,786129,82
1578,484479,117870,1856
1579,897367,3323447,250
1580,2662142,3275960,103
1581,3061859,119316,486
1582,668208,2895223,417
1583,4418154,4424137,1236
1584,3906565,841,5251
1585,3129685,487639,4532
1586,2948798,1601895,45910
1587,1453814,2578575,640
1588,3159098,3195548,400
1589,4559860,4715560,106
1590,4523663,3155697,303
1591,3700627,2333226,908
1592,2513605,3305000,1243
1593,2634162,2608552,240
1594,1057767,1346811,543
1595,4092432,3076750,1647
1596,1630356,2140598,768
1597,3674016,953585,20
1598,667698,2057013,8714
1599,1798770,4320203,819
1600,215517,4401637,296
1601,1365177,4813076,2790
1602,3786230,4562310,828
1603,3434740,4695196,316
1604,862747,266095,22
1605,2987378,281694,27
1606,3432371,2140120,139
1607,3883112,2617018,1930
1608,2589604,487236,1881
1609,3894206,2132457,703
1610,2623530,4327433,360
1611,2598481,1874391,72
1612,1169152,2337276,799
1613,2513043,2715773,404
1614,1832791,197691,275
1615,2795094,3437912,470
1616,2612704,3512317,50
1617,873228,2943547,299
1618,3478606,75179,9
1619,1808100,4329357,697
1620,2984603,1571150,105891
1621,4339556,4332194,1040
1622,2192074,2089754,218
1623,3656099,1430057,253
1624,1099475,2170000,65
1625,3063478,1511839,650
1626,1185279,4294086,138
1627,2295473,1690853,1427
1628,2370501,1955597,35
1629,2403296,3241441,677
1630,732072,4250361,2052
1631,1996580,70097,408
1632,2766747,3123975,4182
1633,438215,2448333,194
1634,2550107,2263331,163
1635,4803648,4176673,551
1636,4680252,2396678,75
1637,3408021,1345213,132
1638,629044,4473001,2444
1639,3854532,2433618,37
1640,2226565,3657697,2223
1641,1398473,2455351,62
1642,2114263,1660704,55
1643,3684165,2763386,1219
1644,1553951,3991711,341
1645,4164690,4618763,175
1646,4161118,1006418,1110
1647,2550107,4588320,30067
1648,87759,3650803,704
1649,829732,4720169,447
1650,3535207,1982648,605
1651,201161,734760,354
1652,393431,3362610,283
1653,1434081,493004,13231
1654,3513116,4453006,216
1655,918014,2561694,925
1656,2015801,2793982,150
1657,2743366,3213208,1264
1658,3331527,2448552,6695
1659,3040583,1989693,863
1660,2456567,3341417,65
1661,3463658,220904,32
1662,2704133,268838,248
1663,3721298,2239154,1066
1664,4350608,1115028,222
1665,2305935,2222854,16
1666,2442832,4651770,57
1667,1036218,2916456,505
1668,3416853,3244110,1711
1669,4851622,489909,16779
1670,2238271,1545924,691
1671,2734004,80942,2028
1672,4806365,1433501,11
1673,2004945,3766134,65
1674,1839268,3642884,511
1675,605560,4271358,279
1676,1174864,2954916,346
1677,3746046,824046,3486
1678,1735883,1155354,78056
1679,1176065,1645674,245
1680,1998234,634812,1134
1681,1533032,364647,227
1682,1383804,3353876,741
1683,985850,669152,185
1684,3873203,3919328,7490
1685,4822350,4103158,956
1686,101349,706737,5782
1687,2224929,1355988,338
1688,1336330,2934912,161
1689,4180582,3457752,1117
1690,2064953,1483169,82
1691,2206427,4208108,190
1692,1279353,3793503,770
1693,3741309,4820573,817
1694,4712024,4320332,98
1695,1225124,555900,740
1696,2976526,3163676,2027
1697,2434049,2188433,215
1698,3083681,1869658,7925
1699,2181645,666196,74
1700,2807537,3697363,108
1701,2836573,1964450,422
1702,460728,4402897,614
1703,2556850,1802489,21305
1704,3535026,3465111,834
1705,410751,1459980,22
1706,2928459,352476,71
1707,860788,2518609,694
1708,257164,2210680,208
1709,2961243,343629,271
1710,4052122,3056265,6763
1711,3843931,2954547,603
1712,1543066,3521276,22641
1713,1428109,1739794,2734
1714,1628863,1580156,54
1715,3964876,4817788,104
1716,3158673,2199060,1008
1717,891473,1655647,1813
1718,1421426,4635467,47
1719,1906273,2393998,332
1720,162173,4696061,2835
1721,4489126,3894552,2030
1722,1099943,2281596,315
1723,2375732,4629913,220
1724,1464436,4672828,2108
1725,4336335,835147,305
1726,1509450,1258662,7588
1727,1946519,2984603,106067
1728,3422310,429156,631
1729,2676205,4851923,142
1730,4752780,2030978,201
1731,4610937,3420104,91
1732,2076254,1988327,2159
1733,759165,1718860,582
1734,1277580,3307683,2394
1735,1195457,1031894,945
1736,2883027,284195,3892
1737,1789428,1139433,3410
1738,1723654,832334,405
1739,1301087,2878402,1676
1740,3626388,173719,2609
1741,1192269,1221348,137
1742,4212933,4340009,337
1743,2474800,2788582,3424
1744,1395530,399473,988
1745,1948767,2538970,45
1746,2607027,4575620,101876
1747,3275542,1306915,46
1748,3584579,3810937,366
1749,2849844,1403971,412141
1750,765739,863202,109
1751,1086605,588337,5507
1752,425592,517495,668
1753,3389003,4676548,1760
1754,2324593,4149273,1549
1755,2933438,1753912,3813
1756,3108982,4700798,67
1757,2262779,3363677,225
1758,2262779,2941683,237
1759,3381219,3407568,3119
1760,2846484,4666784,245
1761,1200874,3438279,168
1762,531010,560822,872
1763,4806429,4568850,354
1764,3374141,2464408,213
1765,2648724,587341,14
1766,700157,3277076,80
1767,4498395,87911,97
1768,4729104,4715281,271
1769,1557927,3836704,17665
1770,4585504,352781,123
1771,3030182,147364,450
1772,1608874,1166868,206
1773,2704117,1295223,554
1774,4866060,434377,2274
1775,3284529,444884,307
1776,4009234,3185900,1679
1777,448823,3054258,61966
1778,1082205,4404164,395
1779,1287168,376921,25470
1780,1374250,1496956,254
1781,4382980,2913818,79
1782,346751,1655504,29
1783,1096585,115955,815
1784,1496129,4464084,3756
1785,3012084,4796151,46
1786,4576112,3184473,351
1787,1158728,3654167,53
1788,939497,3642884,532
1789,541777,1546312,381
1790,662737,4572486,5185
1791,3376952,2811036,693
1792,577496,2969511,36472
1793,1187141,1294859,204
1794,2257028,1372426,1312
1795,920404,4636823,470
1796,3871155,986222,709
1797,87195,3201094,661
1798,3011799,3338617,15124
1799,2899933,291057,32
1800,3974769,1474854,103
1801,2869529,2455386,263
1802,1745528,4150940,475
1803,1468298,2271167,417
1804,1121772,80535,57
1805,3134085,149178,1250
1806,1778708,714044,46
1807,2470362,1180137,51
1808,4460444,768866,100
1809,4501695,717849,176
1810,3303167,2584050,105
1811,581195,1635528,289
1812,4003551,2802751,101
1813,4721575,4013342,2440
1814,2887871,4652837,780
1815,851237,757934,216
1816,4092076,3720205,6563
1817,4214149,2265842,1598
1818,1162268,3865308,513
1819,2519795,4259202,375
1820,2146706,3729429,276
1821,447393,1714755,323
1822,4754949,2441037,240
1823,3474101,4564709,204
1824,3797985,4236779,109
1825,2977975,896240,337
1826,4495723,3723442,298
1827,1299905,865815,10371
1828,742996,3182428,70
1829,3486938,73166,555
1830,4694327,1753470,17
1831,1667969,930861,817
1832,916097,2011457,293
1833,2721940,3220565,719
1834,2289940,1742701,150
1835,2815106,131565,363
1836,1382108,3158313,5
1837,313079,2275389,13
1838,3775387,2666321,593
1839,727361,2685283,5958
1840,4758284,4021458,139
1841,4344026,1570652,114
1842,1739928,996371,563
1843,3606552,2753336,346
1844,4738635,4137429,244
1845,4334722,3024272,232
1846,3148870,950290,434
1847,1957012,405897,103
1848,3779195,2971332,786
1849,3852854,3955581,512
1850,4128381,1546168,463
1851,1518924,2371242,157
1852,1078514,2487396,160
1853,564857,280860,3016
1854,2935161,4287985,292
1855,795575,743919,72
1856,3191110,580692,1205
1857,4287735,101561,227
1858,2898003,4033293,1067
1859,900911,1882937,133
1860,1967812,2465888,961
1861,4396450,2644807,793
1862,1522644,788716,68
1863,1005255,2638338,139
1864,2652623,4402621,74
1865,2680868,3845899,83297
1866,3695414,4182810,940
1867,1012156,438104,406
