0,source,sink,adamic_adar_index
839,3915080,2966620,0
840,3249409,4419768,0.42465798676364946
841,680507,2053301,1.7010027413970423
842,2844764,2094403,0
843,2136096,1598748,0.16817593539134096
844,2704117,3935784,0
845,3053000,1212931,0.13216480237827924
846,4503555,1271150,0
847,4505818,1411178,6.420654319741077
848,3126141,3797741,0
849,1653827,716887,0.34824903956312847
850,1746167,1710765,0.09620851793360505
851,515975,2133291,0
852,3981319,1616341,4.056462777141409
853,212575,78001,1.5832008760523018
854,4727351,2334645,1.726588734219423
855,4306542,3737446,0
856,4238620,1854886,0.3048500596282282
857,1473900,3584952,9.658614281654303
858,3526712,3873655,4.197817053424861
859,776837,2031470,0.9234892145495026
860,1781994,221130,0
861,4157407,2041684,14.903032089400703
862,3387380,3382309,0.07383035914027619
863,4771179,3918609,0.42424096498249353
864,3077171,2242021,0
865,3126141,1105233,1.1146651227918967
866,3094990,4601392,2.4810348123777355
867,992746,1789434,0.9444192934764796
868,974241,3572636,0
869,1327440,1466192,0
870,471105,1986462,0
871,4367141,1803707,0
872,3007021,298105,5.488402491615173
873,3508770,3716870,0.5597653150221801
874,1605266,4345411,1.609770267017376
875,4414997,2763539,0.18259959014012006
876,3815718,965233,0.8696028358225828
877,4558718,4477346,0.18288021239510488
878,478181,2638176,0.17005261297106852
879,4446498,910551,0.9625679604597108
880,2481722,4732326,0.5282621552248581
881,1481434,1938916,1.2174003948581316
882,1632644,2921116,0.7157319229406894
883,4382423,3617572,2.796521728813019
884,2075441,3184771,0
885,4170583,4072550,0
886,1961152,4745890,0.14137733183446868
887,2356085,3778486,0
888,2588017,3596547,25.864198656673544
889,2868212,685256,2.09332795138578
890,370525,3929021,1.040755706688117
891,3089257,4098923,5.149630509337164
892,2457642,4387555,0.8534608808843225
893,2779887,1742444,3.0339859785745396
894,2598272,717002,14.507630473728726
895,499530,4758605,4.353941825186501
896,2654094,778360,0
897,1998202,3119624,4.653468607260365
898,1813608,2662345,0.7975479689621583
899,483345,2826679,0
900,3587474,1836534,0
901,4843491,1000598,0.14092658511641593
902,1345474,1993893,8.717030321353793
903,276809,1338578,0
904,2049302,3273890,0.43362191145735685
905,4235225,1728318,0.6541017926028555
906,2422272,3054246,3.353527036358347
907,4759196,110553,0.07383035914027619
908,229913,4413218,0.3971454309307992
909,1891154,1504106,1.7316332578956657
910,1467477,2408564,0.8414861646144369
911,1969873,2716022,4.018122938043646
912,4020444,4211497,0
913,101838,1005164,0
914,1220741,1756761,0.971144949125804
915,4357167,1938570,3.4010369059262193
916,115942,187940,0.16642221502620114
917,76713,3621559,0.9201518588138926
918,3647690,3642981,0
919,2633049,77035,16.1992745260074
920,4589303,2337648,0.31013162971692665
921,1435516,2315226,0
922,999685,2648425,0
923,264520,2210890,0.26036655561323885
924,558571,2475440,0.27477097043093646
925,1024777,910755,14.620271359843718
926,858905,843636,0.5231810411120554
927,4047213,3572447,10.768468939966892
928,1060441,463043,0
929,1049970,3078305,0.32541820233090957
930,2610005,82301,2.2717106177527966
931,2578445,2742606,56.14345692975019
932,4275718,2790099,11.064318070933338
933,35842,1840959,0
934,4617371,1145730,0.10790533808550781
935,2292098,3037900,0.6952414743884547
936,4439696,4060999,0
937,3226838,4052990,8.462372478797542
938,2607301,4279936,0.35691971665617456
939,995486,94427,0
940,3190499,3577652,0
941,1131513,4222791,0.11993188072312475
942,1487867,290241,0
943,4795640,3439420,0.151865099501306
944,1677935,777501,0.18838537485394247
945,3003773,3965125,0
946,3638601,4159902,2.4164559593270636
947,4091571,2057832,8.12458028958451
948,3454963,4167373,6.255612308540697
949,3044039,3823404,0.997070965335481
950,4225721,2949748,1.140345429230372
951,3903454,4204989,0.5221846445764009
952,3101181,1600897,1.479497686760067
953,4292767,4200228,0.19361886534096467
954,1828452,282738,1.4769239659118143
955,3230665,4413559,4.4976675567483895
956,932451,1692815,1.4556782082397852
957,4279761,3434826,8.823499003201558
958,2640762,750770,0.12866152071982045
959,4698322,1480185,1.089115294381122
960,2482350,4523961,0
961,1726152,4086068,0.18613956953086766
962,3857721,2363392,2.663398733665135
963,301221,3137409,2.080629136618744
964,1735883,1347462,1.5274013097572687
965,635924,3980791,0
966,2496573,4143220,0
967,4207066,4552885,1.0586544953199193
968,20295,1324992,51.56897913168818
969,282738,238014,30.15134588670772
970,4248813,1322227,0
971,2899375,1634098,0.4327213833387462
972,4440444,4411289,0
973,153430,4176442,0
974,2525847,2597519,0
975,1153580,68695,0.7576892596478197
976,4816163,1552199,0
977,1204056,4134951,0
978,1507776,4625867,0.07383035914027619
979,3862160,927107,0.46587165818968035
980,631029,3085310,0
981,3292145,1696837,1.2682986690972504
982,1986922,785893,4.022667380095471
983,727535,3439201,2.4965082125599363
984,2509282,4179348,0
985,2003319,1715065,0
986,3832954,46710,0
987,2060035,1346024,0
988,908170,351962,0.1965564746312216
989,2796817,1603275,10.503995710037746
990,163643,2882296,2.2537084237309175
991,1824620,3885455,0
992,1439892,1324992,0.5418890341010937
993,2257028,3557291,0
994,1068926,1958906,0.9534139102001713
995,2486987,3279494,0.48134096967715
996,1322268,4390465,19.374936093940118
997,2420317,4746757,0
998,3234711,3773437,4.021238278905348
999,3493966,4527536,0.07383035914027619
1000,17245,1014944,5.013833983293565
1001,3619046,1255074,10.573486982527687
1002,353855,33773,0.07609447843011201
1003,3372039,2242816,2.085309590861864
1004,1243355,3135593,6.010653141649906
1005,3761317,76667,0.6198615972862616
1006,540178,2065999,0
1007,1761173,2900702,0.6213898753719669
1008,806785,4345803,0.25970751148815685
1009,520136,851237,0.7213475204444817
1010,92356,4400515,0.6027508604006542
1011,1828246,473043,7.231476432044561
1012,2173151,1024777,7.279107169834945
1013,4245940,3905926,0.28266338404089836
1014,3254161,3344278,0.9630803954761498
1015,1919222,4847918,8.037652840358788
1016,2876679,2649220,0
1017,2685708,350314,0
1018,3037471,3351610,0
1019,1489738,2823434,0
1020,1035595,3177976,2.222994808334046
1021,2767461,4374620,0
1022,4299096,1242327,2.8293611964418557
1023,1175602,3650803,30.109145422015413
1024,3997449,541721,0
1025,4220227,888836,0.18177659759420406
1026,1888430,4164656,3.071335733889594
1027,3630094,4093593,0.8061386647870028
1028,3260897,2059398,0
1029,3458359,551685,0.8767270189558121
1030,998253,1334906,0.7867965620382823
1031,4564989,2138288,1.6146500261198058
1032,4413315,3152924,3.6490200016730165
1033,3044039,856916,4.639413998998686
1034,1865377,4636019,0.29401410379520604
1035,606761,2658818,0.5258179117332769
1036,2508178,197603,0.15251392462592742
1037,1590882,3799335,0.18111148749870565
1038,4479178,3337311,5.402211384034886
1039,3042121,4022981,0.3426898276460102
1040,1222767,1337901,0.7271828599605363
1041,189137,3707350,7.342649645508363
1042,4564947,3539593,0.9639931904856416
1043,4661198,1565469,0.455770736025182
1044,2921853,1665942,0
1045,4348766,4716721,0.9033556283088369
1046,754491,3606387,0
1047,1961849,3649320,1.4146876163421054
1048,1691903,651795,0.10428858863388606
1049,4310719,4767700,5.82138791524381
1050,635907,2502797,5.895194778812698
1051,760911,3860178,1.6733997526400162
1052,3862160,1389180,1.19242158051867
1053,132853,4125302,6.5557806801483025
1054,811239,1187817,0.4478010493651872
1055,1055988,547593,3.4378925368351068
1056,4595673,1373036,0
1057,1429183,4156017,0
1058,2675276,4522292,0.4161468939762174
1059,1152111,4454737,12.55716065854796
1060,3885342,2744082,0
1061,4461671,614029,2.5594008309207585
1062,17660,260714,0
1063,4243983,1346688,2.6742635898963316
1064,3422310,3605635,1.5630743890047076
1065,4257630,784418,0
1066,2604474,772396,0
1067,66062,2390617,3.3905138406478623
1068,2299928,2733212,0.24325728130826463
1069,1250650,288350,0
1070,481068,4396743,0
1071,2468519,4211728,0.5646645511457947
1072,2006237,3426063,0.22062394912909372
1073,1869476,4651416,41.08468785548786
1074,426011,1305670,1.479943823647334
1075,886710,781813,0.32436791917758334
1076,4311290,2932236,3.4046960638849058
1077,4093168,601456,1.2370905502923857
1078,849848,598842,0
1079,4163280,4835007,0
1080,665522,716943,0
1081,4587860,3812837,3.766051933863622
1082,4074289,4168492,0.469994973415617
1083,3529930,2507173,0.7728743536576848
1084,529453,3294213,0
1085,3110854,528835,0.09371131973691509
1086,1855038,3533203,7.001436247319827
1087,1255620,3579983,0
1088,789821,873406,0.12751395712465988
1089,3832051,1403567,1.9503203009745742
1090,3259436,1583704,1.2295513103520495
1091,3300111,3166123,0.8146701203824713
1092,4721805,389312,0
1093,4161118,518238,1.1280389030150326
1094,378799,4441914,0
1095,1851286,615740,0.5884836052652506
1096,3953029,1232081,1.2348743041311094
1097,4095099,4020896,1.3712366899893107
1098,3634165,3042674,12.47120716803511
1099,2808502,2835494,5.137240859385338
1100,4628181,1968517,0.6206326121974975
1101,434593,3870424,2.381060199422365
1102,2833758,237574,0
1103,4136514,2567418,0
1104,4317947,1488971,0.459445938642781
1105,4002172,3642884,0
1106,376424,847450,1.2540878874827146
1107,1551687,3161152,0.1970375865745452
1108,1452253,2979388,1.2099366391562663
1109,4342778,94321,0
1110,3265042,1663756,1.6488638164579643
1111,980606,790371,0
1112,3605497,1194830,0
1113,3750870,4272176,1.858313996736738
1114,2821319,115485,2.6537921584596798
1115,4415048,4359993,0
1116,4472299,3026070,1.9517217189949674
1117,1289611,4287035,3.4436493979699105
1118,1611864,4308170,0.5214899849730471
1119,568741,2162676,0
1120,2013055,3596406,0
1121,1799556,3377837,0.2911587961140275
1122,3917977,4069212,0.5836351970704324
1123,1026187,2604044,0
1124,3036197,859642,3.3080149914582515
1125,4624816,1352043,0.14026627351949603
1126,2301621,104263,0.18448363494272269
1127,4469001,1122560,0.26160901868946906
1128,4721192,2498962,0.09933186218776768
1129,1136345,614016,0.25092414737133373
1130,482013,3961686,0.42134870961964255
1131,2057720,1483713,0.6104635923633833
1132,3193210,663337,0
1133,3287864,3583627,0.5073666250060095
1134,3269084,3383275,0
1135,1901271,1649146,0.13253125858096934
1136,1677157,1586085,0.07383035914027619
1137,986914,4659074,0
1138,2332783,3296169,0
1139,24392,44172,5.694560028017523
1140,3748195,2253113,8.45407929419337
1141,2533991,136400,4.537336443381517
1142,3733107,4641993,0
1143,4653515,4614066,1.7498259022715505
1144,82116,1843902,0.8752982415967065
1145,43778,256508,0.5514728336895468
1146,3362288,2544271,1.3666922305324032
1147,311061,1427563,0.4793454012905859
1148,1659324,4063437,0
1149,3752981,4793879,0
1150,4797950,2870890,0.2452460618098304
1151,1824620,2036744,1.8865044791992107
1152,2210458,4679490,0
1153,3278257,239096,0
1154,855404,1917515,0
1155,2940560,990148,6.707226518452055
1156,799760,3982403,1.4144127620796871
1157,215004,3019723,4.149079758374517
1158,3898489,564844,2.4899461946007917
1159,1688194,2846928,0
1160,2767192,2361673,2.5680930091555725
1161,445710,918380,0
1162,1226964,3554524,2.1106313267426016
1163,3940380,3357571,0
1164,1153580,2947169,0.24871155040629062
1165,349903,3780684,0.8926864308790671
1166,613280,2243013,2.015831802661899
1167,3184581,2878646,0.3021594951265545
1168,2955992,1644012,0.9056961690691261
1169,2759934,4640798,0
1170,4830164,3710419,1.9643572102669284
1171,3857652,862613,2.1727479620799053
1172,283112,1663756,0.9531606945944278
1173,2025383,1723144,0.22477810205383292
1174,4795474,3240496,10.792945015916763
1175,2870198,4176958,0.25172332218367766
1176,624050,3741140,0.07383035914027619
1177,3030182,3395,0
1178,1175901,3686450,0.5225982711107672
1179,1518924,461260,1.0340842425600536
1180,2863758,2645519,0
1181,495657,1385412,0.16441368104886364
1182,1894511,1652009,1.0609762010312673
1183,2174930,3024022,1.6088201919605372
1184,317075,4451637,0.16078418297223057
1185,4738635,2192485,0.873281002099605
1186,1197859,3997061,0.19554238134302676
1187,1345525,247339,0.4126126046062599
1188,2022904,2202272,1.0255173101886432
1189,2416271,2762526,0
1190,547529,840818,0.22052662740644358
1191,414390,2800332,0
1192,1109441,3378978,4.818130033315202
1193,4038935,4670970,0.30452369858361045
1194,4163021,136342,0.4552999402181963
1195,54966,4079243,0.6750210008296186
1196,1834736,2038453,6.388532423744179
1197,1774648,2603110,0
1198,3549780,1308089,0.18388329866706615
1199,954783,3597581,2.7688873964396263
1200,2994646,4044140,3.1604646633774895
1201,346751,397607,0.37757051099375327
1202,4096612,2952333,0
1203,1770200,4228523,0
1204,3218133,4668040,0.11022651795430805
1205,2801172,4252701,0.5790759974500655
1206,3689202,1018058,0.40080961412518207
1207,709751,4003574,3.723416512736388
1208,4177743,4144552,5.404660791633697
1209,2577343,1650506,0.3145012137295021
1210,2661425,4586866,3.739256280348377
1211,3917525,1721413,4.823895166035143
1212,1667979,1028798,0.8578188148883034
1213,4621317,4451186,0.44560586513603717
1214,4107303,3379859,0
1215,320959,1031894,0.49315852233021973
1216,4370277,1139433,7.876479372011027
1217,1954387,2661568,0.5789619701285514
1218,3799486,25890,1.2961194577121846
1219,1918795,3365998,0.12911551168787835
1220,1888273,2263239,0.8057128052353991
1221,4162296,3755153,0.4586890397932125
1222,4556220,2994222,0.1825104399559108
1223,2079066,112505,6.101541472863562
1224,492488,2031755,4.651291334355718
1225,4383666,2057832,1.3698883461800184
1226,2608552,1835630,1.8828356298705058
1227,4208704,4014390,1.5716988564610577
1228,370837,630256,2.8638525296044475
1229,3939380,1210083,10.480296420077021
1230,1697332,4582479,0.9647392559428298
1231,4278949,321793,0
1232,2449457,1273443,12.724209627795151
1233,508717,1974982,1.686784294029014
1234,1392337,2020852,3.483683124364699
1235,2739141,2975150,0.44737563907784006
1236,1197967,1808958,88.75611693085753
1237,3630494,1928371,0.5462474722872703
1238,4634440,2304682,0.6756620818850431
1239,3704044,2057013,14.489392745967226
1240,1752703,1455001,4.016434753395195
1241,2394409,3518959,0.0864303862565374
1242,2289720,3185844,0.1333042826352472
1243,2406275,3569263,1.916972576304838
1244,4013082,3043425,0
1245,466203,2947581,0.7924112216044813
1246,265665,2691940,1.2258585246375886
1247,3390669,2809458,5.856513998323893
1248,3727001,487220,3.0696194095643943
1249,3055741,1820838,0.6080460612263234
1250,3445077,3391280,0
1251,1247483,1631502,0
1252,2772192,2077530,0.26894435360198643
1253,4453940,3232966,1.2092056634451325
1254,702030,3494332,2.1856857523136695
1255,356749,4751012,2.0084193251079197
1256,1474816,4745983,0
1257,4644819,4789808,0
1258,1103556,16312,0
1259,4299022,1136269,2.4059178443281772
1260,125872,3684426,0.18556071437446803
1261,3746046,2328901,9.63932152260564
1262,4746224,2263549,0
1263,3833162,2347463,0.22859726801143382
1264,246134,1488075,3.2783533617566567
1265,2466377,1435813,0
1266,90690,676543,0.31082483097719005
1267,1208451,1556208,0
1268,883516,2544271,0.5088039831966937
1269,1737168,1428267,2.54479297569939
1270,4498103,2068378,0.17792325207614929
1271,4624385,3378280,0
1272,919215,3128348,0
1273,3035685,2493285,1.3250871540501026
1274,4480957,1086011,1.3733035411565133
1275,2198365,98488,0.8524799245955249
1276,872065,616378,6.063315895365656
1277,1078514,778318,0.28632380483667563
1278,3710223,4493692,0
1279,4768274,453569,0.48617675940913074
1280,343513,3357899,0.37685062236005384
1281,3124126,878107,0
1282,776397,4557603,3.5273330864802905
1283,769952,3939554,10.210903471535852
1284,3268785,4455080,0
1285,1839507,1663756,0.3174954358911981
1286,3930369,4494479,0.14021905139881327
1287,3209652,1375662,2.575686128454432
1288,1138535,3263662,0
1289,2661137,21939,1.3108672382747137
1290,4712394,746862,0
1291,4499487,2519531,3.104709023011913
1292,826604,424670,0
1293,2441733,1286898,0.7194741117141576
1294,1191090,1399,12.99614129501428
1295,3355444,417858,10.562825127309313
1296,289215,2392801,0
1297,3196331,2858757,0.4086539014363915
1298,3578274,3201598,3.9917244005531436
1299,1380721,606250,0.34831507036765524
1300,4243374,2288416,0
1301,2664082,327421,1.3671318899911866
1302,1006837,4572570,0
1303,1311583,397490,6.682543581434435
1304,1148355,1431815,0.3109122099520838
1305,702535,4305521,5.410542779807634
1306,2366247,1277953,0.18072105750682732
1307,3961276,146955,0
1308,4837314,3931770,0.5486742878401302
1309,2661479,1850927,0
1310,1141037,4402986,1.0046210295909543
