0,source,sink,summation_neighbours
1188,2812395,1057381,5
1189,1181151,4079485,2
1190,1731290,182465,2
1191,91678,604661,4
1192,2133901,3483978,4
1193,1667306,2048517,3
1194,918938,2777623,4
1195,1173539,572488,3
1196,565182,797030,7
1197,410676,2653770,2
1198,3479223,2079312,6
1199,633722,3841016,63
1200,4001459,801385,2
1201,4659850,3685420,6
1202,526862,3216373,2
1203,3505168,603540,5
1204,1257100,1620177,2
1205,4491949,435896,4
1206,4763060,462561,3
1207,81218,1211015,18
1208,3723017,4197195,5
1209,2328408,2587549,4
1210,2171434,884405,9
1211,3200351,3715876,2
1212,398297,2591281,2
1213,895626,4714174,69
1214,3779406,3634288,2
1215,4169903,1657968,5
1216,3615466,2287980,2
1217,979041,4125618,3
1218,1755446,2545414,2
1219,825359,1274101,2
1220,2507284,3746558,2
1221,3733156,4238986,4
1222,1986203,4155669,19
1223,1504756,4644758,2
1224,4750256,1336869,5
1225,1851828,3083252,2
1226,3861785,4525311,2
1227,161671,1187881,9
1228,3589374,3869266,4
1229,834111,1421814,3
1230,3285505,1966137,2
1231,3313035,3998686,8
1232,2942195,466176,3
1233,503269,819756,4
1234,3227944,2553250,2
1235,2416926,1891134,2
1236,2772945,723034,2
1237,1743654,51074,4
1238,3330253,580070,2
1239,2486578,1816262,4
1240,668345,2463683,2
1241,350916,2342369,2
1242,3014841,1877234,2
1243,3372422,2455093,4
1244,2418174,766627,3
1245,1568571,1357257,2
1246,60039,1678221,4
1247,3921202,2941690,2
1248,311619,3696474,2
1249,4608491,960402,2
1250,3887346,291137,2
1251,1676441,2420479,7
1252,3358267,3533391,3
1253,382755,2090517,2
1254,1896533,1544243,10
1255,4112606,451221,3
1256,3967915,2217936,2
1257,3673639,4541855,3
1258,4277827,4174814,33
1259,913555,3164877,4
1260,3956344,4415729,10
1261,2709176,742402,2
1262,3307401,4369943,3
1263,984570,354617,5
1264,205073,2091239,15
1265,4568946,1529874,2
1266,3677528,1515744,2
1267,962998,1972142,48
1268,356445,4275470,3
1269,773982,2265162,4
1270,3020766,3061618,2
1271,80482,4815071,3
1272,931459,2559516,33
1273,3779344,3138596,30
1274,2532936,4360483,8
1275,4347097,2718163,3
1276,3341871,1362926,3
1277,1483550,2529325,4
1278,995907,3703686,2
1279,2169521,4088062,3
1280,3032954,2324014,3
1281,4703129,702012,7
1282,2833095,2097489,2
1283,3862644,2610453,2
1284,2771804,1322197,2
1285,4022500,1178833,2
1286,476688,2732736,2
1287,2466727,916733,4
1288,4629734,1757557,2
1289,2316531,3574659,2
1290,4703299,1712106,39
1291,2617271,2239180,5
1292,4732700,1460151,2
1293,4453778,3399737,2
1294,3365922,3599063,2
1295,1205220,3664298,5
1296,2780561,1480010,2
1297,2315252,4298612,4
1298,3359877,739084,2
1299,2045579,3481855,2
1300,4576811,3560536,3
1301,4254944,1973455,2
1302,4571895,2546381,5
1303,2103210,4449939,3
1304,2127126,1456177,2
1305,280655,1580288,2
1306,4064477,3742379,4
1307,4636763,4139906,3
1308,2084393,2214499,3
1309,4466066,3008527,3
1310,3637770,1693965,3
1311,3055260,570373,2
1312,1089944,4275088,7
1313,1318141,4248982,4
1314,4509250,2919729,2
1315,3162240,1704882,2
1316,1079979,3125989,4
1317,4454268,1993230,3
1318,685222,2756267,3
1319,2529943,2549093,20
1320,3522882,1379546,5
1321,985803,581241,11
1322,559637,644187,2
1323,1054965,769619,2
1324,3182434,4325341,9
1325,2784410,589357,2
1326,3165928,1109218,2
1327,1864043,4095698,14
1328,4785472,4308691,2
1329,996840,2124231,6
1330,544675,3719551,3
1331,2988852,4444909,2
1332,292499,1950665,17
1333,3133687,2447750,3
1334,2396468,3716915,135
1335,3451417,3974054,2
1336,4079304,1682902,3
1337,2149502,2374431,3
1338,113614,3016455,2
1339,4658278,4157150,3
1340,2538579,1908541,2
1341,3815162,2932842,4
1342,4216474,3180355,10
1343,3821901,859310,2
1344,4491564,3723965,4
1345,3412281,3578426,14
1346,3465189,878095,2
1347,3814063,1656475,479
1348,399684,1829988,27
1349,370730,4518544,2
1350,4679475,2419203,25
1351,112076,2295989,3
1352,439305,4558142,2
1353,2956879,121580,5
1354,2865962,1800276,5
1355,2434505,4476979,6
1356,3257398,3857028,2
1357,942967,3678719,12
1358,2928751,2675110,2
1359,884666,169735,3
1360,3031303,3656795,2
1361,1674062,3708395,10
1362,769547,170878,2
1363,2894492,2868451,2
1364,3087648,949747,4
1365,3909463,435092,3
1366,262015,4406648,8
1367,2710233,343124,2
1368,4191147,2546949,6
1369,2186151,3964669,9
1370,3160903,4151651,2
1371,700289,1362712,4
1372,4524201,2177499,2
1373,2491508,1338552,4
1374,1059864,3990830,101
1375,3966355,3402340,15
1376,4009838,2560899,22
1377,1847071,3655586,27
1378,1558658,1564033,3
1379,219595,2798946,2
1380,4325465,174974,2
1381,1212215,535818,4
1382,4601673,3374899,4
1383,1518529,2398026,18
1384,4589708,1167444,4
1385,1752856,1737687,2
1386,4362636,1521025,7
1387,2450547,3376474,3
1388,491818,1739657,2
1389,1608079,431784,14
1390,2572876,403309,8
1391,815867,4260984,3
1392,3831875,2644925,2
1393,305322,1231628,23
1394,494375,386011,23
1395,1491701,1576547,10
1396,2409214,2430182,3
1397,2094627,1060015,2
1398,1261763,2506720,2
1399,920357,429245,7
1400,3227914,2258385,4
1401,1182360,4562564,12
1402,657754,3897783,3
1403,492460,1580536,6
1404,4737395,3361879,6
1405,4283075,3973006,16
1406,2923666,4338587,2
1407,2863331,1108432,3
1408,4642499,442588,5
1409,3933439,4696829,4
1410,2355926,3634654,4
1411,2822248,4072202,9
1412,4632302,1926854,3
1413,922272,3381961,2
1414,963937,2121905,2
1415,1349669,703424,3
1416,1383757,4525326,2
1417,2782241,3610314,2
1418,3056104,1180541,22
1419,2263601,1402517,3
1420,2597700,761394,3
1421,2508783,897099,9
1422,3200110,1772231,3
1423,1387562,4577170,2
1424,2155439,4379697,18
1425,587243,1123165,2
1426,173835,3816260,9
1427,2436179,3958432,2
1428,2889498,1342982,3
1429,937500,4500645,3
1430,3432181,989895,4
1431,2967240,2088946,2
1432,942907,357102,2
1433,3090026,841992,2
1434,4567228,78329,4
1435,2529130,3778566,3
1436,2441303,466429,3
1437,4747501,1775112,2
1438,3825105,1328962,4
1439,2107755,2732097,4
1440,2124320,2990716,4
1441,473022,3852578,2
1442,2195483,2974626,3
1443,1528377,948724,2
1444,2376384,3642259,3
1445,3418663,2385645,39
1446,813264,2393797,2
1447,2333569,3655470,3
1448,2514897,1947961,19
1449,2427309,1587776,31
1450,4795330,1023724,2
1451,146423,4453951,3
1452,1798484,4017780,2
1453,4751714,2549504,3
1454,2175269,1267768,3
1455,3789342,550086,3
1456,1325552,1285767,3
1457,1739579,298357,4
1458,752151,4304745,2
1459,4284712,2790936,2
1460,4223389,1824479,2
1461,3290244,1744913,2
1462,22210,3009131,3
1463,4574430,1748830,4
1464,2945743,1980811,7
1465,495417,1888599,15
1466,3371125,1177793,3
1467,3968182,2319689,3
1468,4035557,592136,3
1469,1660607,543796,2
1470,4325162,309030,28
1471,3621327,628893,2
1472,3223301,611629,10
1473,4061432,3989749,9
1474,3640652,2363690,2
1475,2740676,169395,3
1476,3338576,1350043,3
1477,12359,945728,29
1478,1388539,1698709,2
1479,3635369,740622,3
1480,3557138,4048037,2
1481,21343,1093930,9
1482,1750712,566455,2
1483,1877528,1443996,3
1484,3353401,1195051,2
1485,2314691,1581744,3
1486,573404,3293853,4
1487,4592765,3196743,31
1488,3546065,3202963,2
1489,3309486,1910786,25
1490,3657640,684597,7
1491,2321641,4170229,2
1492,4457688,3361877,2
1493,3069378,1597585,9
1494,3861184,3020430,26
1495,2203099,3018567,3
1496,3653714,4698610,3
1497,4628640,2593001,2
1498,542210,866415,3
1499,4533831,3459675,27
1500,2588809,3498324,14
1501,2526846,1444879,15
1502,1437732,895737,8
1503,2303856,767885,47
1504,1144509,2907190,2
1505,1365234,2713014,3
1506,1237235,1798936,12
1507,4755192,880717,47
1508,1906218,3072342,2
1509,2613396,1310761,2
1510,724441,64411,2
1511,4125173,1745565,2
1512,1655728,1471111,33
1513,281312,2941834,30
1514,4539992,4759010,9
1515,412774,617893,2
1516,523092,353956,99
1517,3812477,124486,11
1518,3093435,3904440,9
1519,3956195,4057324,2
1520,4686006,4492078,3
1521,4216391,3508302,10
1522,4283101,4111324,2
1523,2795127,90695,2
1524,1179224,4224974,5
1525,34836,3594283,2
1526,4587453,3000961,4
1527,180932,4489452,16
1528,730718,816567,2
1529,4651506,4167108,2
1530,4680268,4446510,2
1531,497220,213940,6
1532,578677,3243325,5
1533,2775324,4303461,3
1534,1949481,4574799,8
1535,561599,2785880,52
1536,895421,3731184,5
1537,3078142,4410304,25
1538,2248679,1998009,15
1539,921782,3265405,17
1540,1226898,537241,15
1541,3412953,2746193,2
1542,3476404,543108,2
1543,211042,2455004,5
1544,2495443,126279,92
1545,2784957,2081145,13
1546,1706928,4651677,4
1547,145939,4163751,9
1548,4838830,257066,13
1549,3284111,4772776,17
1550,3983510,3808468,23
1551,196460,584616,4
1552,4399898,1125113,2
1553,4409056,725779,2
1554,3901452,3655874,2
1555,3601020,4545197,5
1556,68773,1903784,4
1557,2851911,4405316,2
1558,1364671,1368909,3
1559,1146780,4278805,2
1560,851298,4752406,4
1561,4054416,3788398,2
1562,4221308,1087390,6
1563,2114001,1525387,2
1564,3507026,4522002,2
1565,1008713,4244901,2
1566,4003452,4416751,4
1567,1344512,3172313,12
1568,3103513,644717,4
1569,810304,1900419,3
1570,1281065,663090,2
1571,2050471,2885575,2
1572,3186901,3215286,102
1573,1654920,1824459,15
1574,4836731,2828916,5
1575,1276898,3039215,4
1576,4214942,1036529,2
1577,1262177,1929286,50
1578,3345926,1675444,3
1579,4616118,3112,2
1580,2311650,3859935,27
1581,227777,4414570,10
1582,145523,1906114,3
1583,1614723,499388,9
1584,1112349,1274218,2
1585,1573302,4183732,2
1586,3685266,2714166,2
1587,2557506,1841555,5
1588,4699476,953849,2
1589,4119942,4151730,4
1590,4205569,3565324,11
1591,1107829,2475268,2
1592,1230971,3642084,9
1593,4860426,499071,222
1594,933791,3369422,3
1595,600118,4150277,3
1596,4251087,3810032,2
1597,357081,712358,41
1598,4267305,1227430,9
1599,1806293,1411183,2
1600,3228840,393860,8
1601,1412287,3855295,3
1602,1551011,4340032,64
1603,4659649,3677858,2
1604,1013089,2346693,2
1605,1488919,288695,24
1606,2013506,484565,2
1607,3682297,881318,5
1608,2085071,3503956,2
1609,1115245,2182102,11
1610,1788320,3410280,3
1611,559788,4825070,3
1612,2383895,1860835,3
1613,4358570,2573458,2
1614,2639694,3367128,3
1615,2269082,3648642,10
1616,3939038,3798608,5
1617,2353212,3453921,11
1618,4013660,3836280,5
1619,1194665,1880836,3
1620,3493314,1863862,8
1621,3188281,1923241,3
1622,4338011,2026675,8
1623,4766275,2171840,2
1624,4576289,4531869,2
1625,3784205,2792451,2
1626,2554974,3635934,22
1627,377544,636940,2
1628,2551763,2374963,3
1629,2874562,1368170,23
1630,2706804,4648555,60
1631,1172321,2121436,2
1632,1383451,3573883,3
1633,879033,306180,4
1634,368744,3531063,3
1635,444188,4826330,12
1636,543205,855361,3
1637,2267,56178,2
1638,294658,22014,2
1639,3793120,1516024,3
1640,2450787,3294012,3
1641,4204949,402176,2
1642,4652797,4818841,2
1643,12278,1349963,2
1644,2789258,854244,58
1645,1138049,886063,2
1646,4491116,3469671,2
1647,923721,3749601,4
1648,602394,200874,2
1649,3972866,3746501,6
1650,3819929,2410247,2
1651,471677,812458,4
1652,1371209,4684286,3
1653,5364,3624816,2
1654,1467017,3205511,2
1655,1333294,4395500,3
1656,3748330,2775750,2
1657,3536986,2215217,3
1658,4231906,1850471,2
1659,3721167,108717,2
1660,3947724,2122192,4
1661,1959885,2963587,2
1662,325585,4395447,6
1663,2094025,3212235,8
1664,3279111,1328109,13
1665,3448290,4344382,2
1666,4337987,2707625,8
1667,1371153,3584869,70
1668,87016,3411469,2
1669,2601745,3037339,2
1670,3842974,3583043,2
1671,3841251,3676074,4
1672,465694,2004901,3
1673,1752045,295238,2
1674,2618147,1872296,4
1675,3360722,4369311,3
1676,575769,2641735,2
1677,1875794,3396146,7
1678,793215,1498951,3
1679,2868776,4220880,5
1680,148768,4342515,2
1681,2705194,4343616,3
1682,2568507,1926523,2
1683,2583488,4471405,4
1684,3262054,1183910,3
1685,792885,3018649,2
1686,3280539,634904,4
1687,1339359,4786169,11
1688,1752061,208947,2
1689,1786128,2827884,2
1690,2246805,408192,4
1691,1088540,3016167,2
1692,1417718,600180,4
1693,2335568,4348116,2
1694,3731954,2180539,2
1695,762758,3901984,3
1696,979923,1156621,11
1697,40227,4548792,8
1698,4174409,845874,2
1699,1587266,3446544,122
1700,2878897,4524982,3
1701,4505346,2270477,109
1702,807814,3847138,6
1703,3769324,3495755,90
1704,563562,4285873,2
1705,4130610,1468059,2
1706,4721531,1773526,9
1707,1166955,844058,5
1708,303646,2602841,4
1709,2321156,4578586,48
1710,219239,1756254,49
1711,2860677,4842725,2
1712,3481803,3281245,3
1713,4656687,2541432,2
1714,696805,1301039,120
1715,880511,3304613,4
1716,1929967,2157250,2
1717,1298088,115042,3
1718,1669339,418520,2
1719,2609538,2998481,2
1720,157578,2817918,4
1721,17397,4629407,2
1722,497138,1081732,5
1723,4116684,4078535,71
1724,2602949,2341123,3
1725,774277,1376245,2
1726,1056826,4516459,3
1727,2198687,2186597,2
1728,1987829,741542,2
1729,3688578,167125,3
1730,4315331,3369971,7
1731,1384047,3489616,4
1732,4416587,321451,3
1733,3443542,3789262,52
1734,1702254,2367409,122
1735,2239704,1672528,13
1736,691613,375059,8
1737,159181,35708,2
1738,2856952,4080142,2
1739,3251463,1157144,8
1740,3067616,4683918,40
1741,4121805,4237353,3
1742,1617657,4121262,2
1743,3216663,939482,2
1744,2795362,1481421,2
1745,2489399,3310729,2
1746,4080057,3316697,3
1747,4359005,2936173,39
1748,2523522,4725886,19
1749,4246480,4095163,4
1750,100119,106127,2
1751,2155462,3707307,4
1752,729468,422539,3
1753,519248,1204734,2
1754,3400974,3083411,2
1755,3423096,1916478,5
1756,1031480,3377893,3
1757,3336694,4286879,3
1758,2114337,2183545,2
1759,2576761,1224692,2
1760,3457607,372060,12
1761,3753554,3459684,4
1762,1153389,1972550,18
1763,1559734,4600934,33
1764,1384747,974871,4
1765,3043204,2896772,25
1766,4377301,1337426,2
1767,1530250,4118064,4
1768,3025575,802196,11
1769,4385810,4250158,2
1770,1483973,4336927,2
1771,4774080,3403073,2
1772,4341795,1127141,3
1773,322486,4327430,3
1774,4155673,2839314,2
1775,650908,2149285,8
1776,1050982,568412,8
1777,1339953,2978466,2
1778,2765867,2526338,4
1779,121101,3350855,3
1780,2700007,1724946,17
1781,723300,1449916,19
1782,2584773,2182678,9
1783,3133621,3404187,2
1784,1853831,4414201,3
1785,1294804,4646907,7
1786,3236285,4620785,7
1787,3854244,3825079,2
1788,930838,2609229,2
1789,1398894,4369233,43
1790,974862,115975,2
1791,458446,12223,4
1792,2731328,1114008,2
1793,4686537,2327491,8
1794,1823143,609740,4
1795,76892,3311720,4
1796,2393922,2149967,2
1797,3719778,4744397,15
1798,40210,1452013,2
1799,1470207,880603,5
1800,1967037,3040616,2
1801,3921110,3990501,6
1802,343661,2928010,20
1803,1300165,3959963,2
1804,1139386,2613862,5
1805,4856348,4039478,2
1806,2856405,203022,2
1807,4350928,118625,2
1808,1716129,754256,2
1809,4717915,2989280,2
1810,1017502,2506203,158
1811,2753014,399804,2
1812,1497846,2112493,2
1813,3952496,1523563,2
1814,3460557,51252,8
1815,3244517,4524505,3
1816,4615320,430080,10
1817,1340541,1301379,3
1818,3158819,2981281,2
1819,1467744,2029909,2
1820,3748690,2207395,35
1821,231724,3886320,3
1822,979281,2369599,8
1823,4692228,81557,2
1824,3334439,1101316,2
1825,3717249,1202094,137
1826,2072072,3965260,15
1827,498888,2267765,3
1828,1297334,375882,10
1829,3117791,979214,4
1830,2481941,3912886,2
1831,726184,416804,2
1832,3641879,4554758,2
1833,4247057,4720496,2
1834,3051495,4671630,7
1835,4850278,2165943,2
1836,746061,787086,268
1837,3961307,1587691,3
1838,901468,1369413,2
1839,1765883,3588074,3
1840,2359803,2565032,2
1841,2752369,435481,31
1842,3466068,776177,3
1843,3962259,2393854,4
1844,1381300,3716600,2
1845,4272362,930424,10
1846,4045023,430281,3
1847,3134587,488984,6
1848,3892333,322953,2
1849,4285719,1496479,3
1850,2325973,4633209,2
1851,597654,4642669,28
1852,3561680,4137407,2
1853,2062891,414463,38
1854,3923511,1865799,2
1855,1003137,1065629,2
1856,3046922,3489963,4
1857,2467026,2842177,3
1858,2341473,3021487,3
1859,759793,3108785,3
1860,1115183,4378189,3
1861,802632,2138949,3
1862,2745155,1126935,9
1863,3928128,3049986,4
1864,2071867,1175110,3
1865,4529940,3042750,5
1866,177844,485525,2
1867,3818686,23938,4
1868,2067810,558164,2
1869,3489681,1503187,5
1870,2262206,1970094,3
1871,672586,476082,3
1872,2317246,1501918,2
1873,1198807,1440247,2
1874,4489263,3830751,34
1875,1021909,494557,3
1876,4372431,4722536,2
1877,564569,3014729,2
1878,2199134,2894555,2
1879,2293341,1487797,3
1880,899340,4057540,3
1881,3410708,968189,23
1882,119037,3829040,2
1883,2243138,726848,2
1884,1928972,2751299,28
1885,3196649,4392004,16
1886,1134141,1714843,6
1887,4395979,2191140,4
1888,114389,1226098,13
1889,3529600,3127843,4
1890,3918901,1091345,3
1891,57830,2178764,3
1892,1793656,4074751,3
1893,2662487,2675127,3
1894,1908395,3222167,2
1895,4658814,2731060,3
1896,4866776,2374226,3
1897,871131,4687346,3
1898,885299,1753508,3
1899,179019,4734150,5
1900,2467158,1741829,4
1901,1687230,2443373,2
1902,3047531,1316459,2
1903,2748610,3682419,27
1904,3435253,3361191,7
1905,4657492,1069686,2
1906,2646383,199814,2
1907,2070977,4710497,3
1908,882631,963579,3
1909,1415836,2335993,4
1910,3735324,2970835,2
1911,3720632,1659307,8
1912,4576570,2166228,4
1913,2750515,2051602,2
1914,444939,3325655,4
1915,2484272,1428324,15
1916,344554,1114770,3
1917,4298405,3362995,6
1918,3740372,4853855,3
1919,964184,2205524,4
1920,2335660,4207043,3
1921,3000987,4231792,3
1922,3616051,3354279,7
1923,1634486,2480423,9
1924,4612269,4119119,12
1925,3455799,4660234,2
1926,452100,874001,2
1927,2287815,167599,2
1928,3467421,1648397,2
1929,3906460,1297704,5
1930,19617,2200687,3
1931,1246680,2628655,3
1932,4610011,401349,4
1933,3518137,482774,3
1934,4525817,1212531,6
1935,3573449,1776986,2
1936,3377815,2846071,2
1937,2270124,4289854,3
1938,1577756,4578313,3
1939,2887205,766699,12
1940,4815325,1141653,2
1941,2670041,283871,43
1942,2984820,1782389,2
1943,1719047,857907,45
1944,2335965,4844406,3
1945,1156433,3426905,4
1946,2940986,1029781,8
1947,2779495,4465600,28
1948,177376,1559223,2
1949,1921885,2499805,42
1950,126099,4384278,2
1951,3800854,2770239,6
1952,4725379,2644378,2
1953,3099910,293334,3
1954,3711626,3630496,19
1955,2717068,1762282,4
1956,1847059,3754055,10
1957,4755540,622070,2
1958,1148023,1235903,3
1959,821292,2496750,10
1960,2857308,2004290,6
1961,2239862,2005348,5
1962,1975893,4716568,2
1963,2997306,3369940,2
1964,3313285,3257219,2
1965,3339470,3443377,3
1966,507526,4575966,3
1967,1181314,4005295,6
1968,1744914,2223034,5
1969,4032004,2641236,11
1970,1484313,4422648,11
1971,2312692,70158,2
1972,4500741,3347807,3
1973,2747753,1860473,10
1974,4094062,4742719,2
1975,178352,1154906,3
1976,725840,3035177,3
1977,2860271,503381,2
1978,1231106,882982,4
1979,4068817,4538028,3
1980,3958918,2180422,13
1981,1168938,198441,2
1982,2429376,2046663,2
1983,3574490,3283355,2
1984,4831499,1730392,11
1985,3589897,1987091,7
1986,2346331,3832790,12
1987,3160806,3859708,54
1988,4749908,3277893,2
1989,1212248,4266758,48
1990,4839832,4186198,2
1991,708160,2755198,18
1992,1274576,4833051,3
1993,1450711,3637160,44
1994,3250369,3430014,49
1995,1170518,1100840,8
1996,3708966,2374080,6
1997,3859169,4534586,2
1998,3242817,2431241,4
1999,161783,3831379,11
2000,3129935,1035423,5
2001,4647230,2760542,4
2002,3888624,1765110,2
2003,3932069,753776,2
2004,4548920,1706021,3
2005,1751969,4297495,6
2006,4273653,1164395,2
2007,4389177,159477,86
2008,4761955,1580720,2
2009,1893306,1053202,2
2010,2137101,789083,4
2011,4674810,1325556,2
2012,2020726,749779,3
2013,3357315,783808,2
2014,4770983,192675,6
2015,1793473,4698473,4
2016,4769043,688891,7
2017,1731836,3030842,14
2018,1192557,4790013,2
2019,1189846,4173105,3
2020,2884099,2150389,2
2021,2866342,3789316,3
2022,3733853,2667007,2
2023,3636653,4553558,2
2024,3932386,3922250,2
2025,988369,2950066,4
2026,3132903,3168449,28
