0,source,sink,out_degree_a
1177,1749305,1021368,7820
1178,1101947,1540392,13
1179,2058283,3429791,167
1180,4016649,3392930,335
1181,2518054,1131169,1136
1182,1628755,3410967,24
1183,3763685,3985168,57
1184,762479,3867352,206
1185,3046801,1104604,1106
1186,3733752,3912526,176
1187,1677157,2529373,69
1188,1629000,4626853,650
1189,4804968,4746621,192
1190,3491685,20388,12
1191,4768938,1063377,104
1192,4849080,299664,12563
1193,3433219,4740893,716
1194,3768380,4343940,1132
1195,3819586,4851085,44
1196,4791237,4470008,1795
1197,2795094,1096690,58
1198,3293844,4743804,34
1199,2871308,4405133,346
1200,218953,409240,47
1201,3660326,4758377,1
1202,3658641,4467748,428
1203,2119957,1042307,17
1204,217062,2631245,293
1205,2730409,2576561,278
1206,2038215,4180588,143
1207,4565915,765543,3853
1208,4139305,3528798,244
1209,3510459,2662315,5
1210,4581538,3812818,5
1211,3113932,550309,530
1212,4298943,3686117,1175
1213,623567,1807947,649
1214,4721192,2638090,120
1215,3655158,2890172,6965
1216,2422900,146049,84
1217,311395,2294803,62
1218,2712752,3593013,1634
1219,3318630,226721,212
1220,3270580,4513294,21
1221,408243,1975369,458
1222,3100893,3296710,187
1223,4219582,4104762,131
1224,1524949,1108809,3928
1225,4499487,3963629,25
1226,1039233,2507601,273
1227,845042,377102,36
1228,4282575,2151517,141
1229,3849807,4208140,163
1230,1893341,4003532,467
1231,525339,3383210,74
1232,1674134,3283164,1980
1233,3819586,542316,44
1234,1486892,4582461,81
1235,17605,4796773,2
1236,2303520,2540894,8
1237,4751399,3169329,184
1238,4528745,2243309,87
1239,3300747,90125,26
1240,4122877,2917594,94
1241,132853,1910658,3267
1242,322366,1129682,127
1243,4779430,3861442,3
1244,697912,2882556,203
1245,340456,3158801,18
1246,188743,1604914,47
1247,1817011,1521471,465
1248,3824752,3353876,358
1249,2421138,762056,93
1250,3920505,4238096,17
1251,1430292,3106848,139
1252,1226964,3010945,108
1253,1760195,433609,174
1254,3758681,1770441,575
1255,552693,2518627,101
1256,4487749,1191204,238
1257,4174076,2403010,472
1258,632892,2037947,2001
1259,965813,877557,28
1260,2536161,1092178,1955
1261,144060,3959120,48
1262,1412983,290600,40
1263,3328824,334414,3449
1264,1809060,815993,19
1265,4342160,4771141,89
1266,2957639,4692905,429
1267,3325878,877100,116
1268,455141,1135187,570
1269,4787702,3106848,121
1270,2476925,4563454,6
1271,1075781,4753457,73
1272,75278,3158801,560
1273,1434155,3827835,35
1274,2021460,697201,541
1275,1333051,137753,94
1276,3491637,4289016,179
1277,3738701,719172,391
1278,1326339,3485270,2699
1279,3200341,3642845,149
1280,2529024,3743967,18
1281,4720585,2593954,917
1282,1377969,5113,61
1283,1607095,621120,129
1284,4223263,3350833,64
1285,1695915,2442177,56
1286,2472742,2208689,21
1287,4137763,1378923,100
1288,2232341,2913793,246
1289,3578368,3739100,339
1290,384254,2191992,205
1291,4159232,1593758,1999
1292,2148641,211323,210
1293,2407305,3686117,142
1294,67665,1370056,184
1295,970731,1910808,146
1296,4007453,1370056,84
1297,3609789,4593452,39
1298,300097,2555403,273
1299,195757,668241,2838
1300,2694816,3723250,208
1301,4583130,2443214,280
1302,154714,1135187,399
1303,1351195,3872415,10973
1304,3694046,364458,126
1305,3576624,294239,1566
1306,3336834,3153339,30
1307,222154,4778717,169
1308,3394276,3121459,326
1309,206364,978745,142
1310,2055183,3910839,13
1311,3578545,542316,68
1312,2395078,4607502,155
1313,922949,101940,1140
1314,2608376,1502867,256
1315,1255094,2984603,894
1316,209191,2964315,3945
1317,4347620,475380,55
1318,998253,2746365,134
1319,1620145,3275980,249
1320,3139086,3671414,4516
1321,3257910,1269131,23
1322,887938,2736867,13
1323,4583413,3019604,130
1324,4720585,2449547,917
1325,3474714,3703326,773
1326,2241048,1599860,238
1327,4003133,3173632,729
1328,2850445,4292513,192
1329,158235,824031,167
1330,1094048,2927967,1027
1331,4778699,689821,274
1332,408123,2795159,95
1333,4099850,1166818,236
1334,1396795,2681572,821
1335,2238031,4761195,694
1336,309574,3664409,273
1337,265346,570107,970
1338,3560845,3763328,15
1339,1628691,3135338,22
1340,3519436,2518627,133
1341,456126,1266825,73
1342,3443847,3292438,78
1343,2608048,3311965,345
1344,951929,3392930,134
1345,216300,36246,7295
1346,1038362,2351301,127
1347,520324,4324049,2369
1348,773004,5113,401
1349,1213060,2187723,1253
1350,1246601,1700117,20
1351,1567983,1528823,87
1352,660102,4482088,34
1353,4095564,1730211,222
1354,3504235,4409813,307
1355,751949,1910808,244
1356,3579512,3128487,38
1357,3094990,3056079,4245
1358,1055988,10115,180
1359,1047207,180886,129
1360,2264477,815993,361
1361,4278656,4061862,91
1362,1005255,4138613,121
1363,2720299,1491019,109
1364,3763685,3660958,57
1365,1101947,702114,13
1366,243018,2817859,7
1367,2093716,1366076,578
1368,1698628,4644467,13
1369,2720299,2540894,109
1370,1530855,3913470,118
1371,1225417,3311965,27
1372,4865292,2332893,122
1373,4490242,3314478,103
1374,2535426,3388216,3792
1375,2636592,1508782,70
1376,1062857,2607954,134
1377,2522287,3625439,90
1378,67665,4639113,184
1379,1233950,74323,1349
1380,1981993,4759522,1118
1381,4640383,456126,14450
1382,3839027,2791664,129
1383,2028569,90125,91
1384,123691,3332036,48
1385,2589986,965340,35
1386,3576624,4793999,1566
1387,682761,2394094,141
1388,1327147,4723059,65
1389,2153824,1360090,50
1390,1213060,3586386,1253
1391,885888,762964,149
1392,4662733,1437899,66
1393,748396,3703326,68
1394,4834181,3893892,5
1395,1917370,3531111,616
1396,3185337,1077087,269
1397,3863062,727427,2553
1398,712547,3888365,9
1399,3764504,2052579,89
1400,1412406,3658913,17
1401,340456,3267798,18
1402,1213060,177506,1253
1403,1326339,2576561,2699
1404,697388,1548423,1943
1405,2086863,2609871,512
1406,3848381,1317062,333
1407,2814017,4771880,5
1408,1143671,4516132,191
1409,3847967,3169329,630
1410,775328,2177982,70
1411,4025298,3145551,163
1412,2451660,487639,14
1413,440942,2607954,34
1414,671895,4161763,111
1415,3576624,2442177,1566
1416,420757,873318,542
1417,2564846,3914665,38
1418,71051,37400,118
1419,2303520,384166,8
1420,3135278,4586599,198
1421,2832099,1694355,41
1422,1475238,524247,2302
1423,4674719,2386108,792
1424,4679257,1342577,516
1425,2807537,3103806,105
1426,2597890,3671414,314
1427,144060,2205635,48
1428,4370932,2949748,94
1429,3096596,2662315,561
1430,2612363,4723059,327
1431,1695500,3695276,880
1432,3374895,981592,194
1433,2722351,321177,925
1434,563322,4633431,672
1435,892624,4234840,1182
1436,1450320,4793999,49
1437,621120,316192,671
1438,3960835,683678,254
1439,2431787,3538291,1680
1440,2976069,280322,122
1441,3579607,1529484,594
1442,216300,2251789,7295
1443,3131854,1305103,154
1444,1429183,3664409,67
1445,3983042,1030864,49
1446,1577581,1677060,75
1447,2717491,4010152,7
1448,1395712,1841875,1352
1449,1430292,3144985,139
1450,228206,1142702,9
1451,1233950,497993,1349
1452,4590349,551353,51
1453,3821504,2434223,2
1454,810847,4294640,63
1455,1586232,1073098,69
1456,619552,1027488,193
1457,3743292,3913470,13
1458,3023014,4121054,345
1459,495613,890719,609
1460,3792997,32933,216
1461,4804968,4512147,192
1462,3113932,3538291,530
1463,1213060,803481,1253
1464,3213568,2882216,257
1465,784476,1499488,264
1466,1588061,982493,128
1467,812874,427804,83
1468,1185153,2052579,290
1469,786633,4398710,208
1470,3369814,2287915,93
1471,3560845,971074,15
1472,132853,1687481,3267
1473,135756,4188938,32
1474,2873622,4422019,23
1475,12547,19269,1349
1476,733542,1279255,3
1477,3385671,3861442,425
1478,4655006,697201,19
1479,443904,1821613,2001
1480,158235,77641,167
1481,4014552,2593954,1
1482,3922567,3302825,116
1483,2451660,87195,14
1484,2585063,843636,28
1485,3725239,1700117,864
1486,2518054,1450214,1136
1487,2231843,4289016,1
1488,3275002,226721,27
1489,1577581,1104006,75
1490,3699726,663713,130
1491,815236,4624000,345
1492,1799182,3593324,852
1493,951929,3401173,134
1494,4467857,1774334,564
1495,395117,2054407,3983
1496,2835234,4351306,16
1497,3383620,4332029,118
1498,4766814,4166917,422
1499,3195688,2251789,82
1500,2019845,4029056,38
1501,2899933,987793,19
1502,1064556,492035,21
1503,2795094,1019859,58
1504,2871308,2576561,346
1505,810847,817365,63
1506,1687914,4144645,3851
1507,2895223,1477566,58
1508,268979,4582461,149
1509,3394828,3474208,268
1510,2635308,2167167,228
1511,1985096,2309371,89
1512,3193210,3649212,50
1513,1501709,1609289,23
1514,986629,4322367,875
1515,983607,3448830,2493
1516,153792,1142141,116
1517,3131854,1413750,154
1518,2167353,1164072,1022
1519,183960,4196528,10
1520,3703565,3863742,5153
1521,1587881,1663756,111
1522,2607838,254059,147
1523,925412,2619379,1251
1524,4660393,3128487,456
1525,775328,4007276,70
1526,740264,3893890,161
1527,712547,655904,9
1528,760911,4305969,230
1529,4533563,2151625,52
1530,1618544,762056,18
1531,3560845,2299269,15
1532,2529024,3115614,18
1533,1862492,517853,5
1534,491128,3248594,1344
1535,3928545,2157727,215
1536,3956535,624993,135
1537,884526,1058048,321
1538,4772392,1776702,155
1539,4624816,4612494,192
1540,826234,4864558,12660
1541,2474997,3974467,135
1542,116792,2472812,115
1543,18331,1486892,69
1544,4674719,2251958,792
1545,2761066,440093,121
1546,4866498,3520804,1685
1547,4640383,3262474,14450
1548,4064525,1725177,95
1549,2044073,4094697,46
1550,2584682,4006430,129
1551,3046801,512769,1106
1552,734968,1595656,450
1553,2832099,947544,41
1554,1143671,1625272,191
1555,1093575,88771,16
1556,4787400,1614313,214
1557,4106517,2898182,7252
1558,733542,1142702,3
1559,75278,3664409,560
1560,604125,2507601,49
1561,231650,3970114,809
1562,2226291,2194526,20
1563,368544,4799962,172
1564,3328824,3571822,3449
1565,1092129,1019859,2155
1566,3768380,2338090,1132
1567,2839397,2292933,131
1568,1653770,664506,3
1569,4418968,3009965,87
1570,1322684,2813261,454
1571,3733752,4255166,176
1572,748200,2223912,270
1573,2240718,4673981,52
1574,4043495,3959120,80
1575,3371729,3104940,982
1576,2895068,2984603,35
1577,2422604,4651509,236
1578,4022436,4597102,466
1579,4793374,852814,15
1580,505918,1190291,768
1581,4079340,4633431,39
1582,885888,1109441,149
1583,1176065,796021,53
1584,3443847,2795159,78
1585,251110,2616090,269
1586,4499487,3115614,25
1587,3446567,1956921,297
1588,4655006,2270767,19
1589,4315651,2118739,71
1590,250137,77641,320
1591,294574,4084063,547
1592,4284282,1766159,1561
1593,3794842,3556169,52
1594,13751,3784408,208
1595,3473703,1980682,1
1596,756454,112551,54
1597,4866498,3241571,1685
1598,4751399,345296,184
1599,1361880,1063377,523
1600,628921,1770518,1
1601,3993072,2191992,63
1602,1433583,4305715,22
1603,1848218,3784408,14
1604,656728,4796771,229
1605,884526,4682995,321
1606,1304570,1522373,451
1607,2389638,2037947,267
1608,314720,3393730,136
1609,2920273,1440533,113
1610,2678495,2631408,37
1611,1399058,3175009,420
1612,2586954,649460,148
1613,1747728,1922398,110
1614,63419,54157,135
1615,273164,4836932,190
1616,4739917,724868,176
1617,4668030,535280,62979
1618,1044619,4403612,196
1619,756454,803481,54
1620,1761110,708203,44
1621,2119957,751974,17
1622,1861711,4727735,30
1623,4624816,4132261,192
1624,1535073,532005,977
1625,3893222,817365,259
1626,830202,4651979,94
1627,4348766,2566889,285
1628,3899173,4345793,5
1629,547157,714035,56
1630,572208,4445347,50
1631,965813,2591738,28
1632,4643656,260826,37
1633,2450052,2829288,88
1634,4857356,1069044,365
1635,2934603,362485,165
1636,3501584,1725270,213
1637,1658177,1407969,34
1638,1577581,690742,75
1639,2795094,738568,58
1640,1039279,4690299,539
1641,1981993,1598643,1118
1642,3653599,3288760,32
1643,1440901,349769,1579
1644,1194190,3756910,278
1645,1119602,1595754,1133
1646,1014721,280322,52
1647,3609789,1492115,39
1648,3136757,2223881,113
1649,3504235,4543397,307
1650,1710577,2287915,20708
1651,2299421,1266511,1918
1652,217062,4097285,293
1653,3345046,4764472,10154
1654,3136926,4759522,114
1655,2198631,3113681,2347
1656,4791237,1885045,1795
1657,3380008,2558769,159
1658,807609,4029056,296
1659,604305,1471608,11
1660,2640387,2608710,263
1661,775328,3586386,70
1662,552690,1032219,770
1663,3291892,101003,2943
1664,4610268,3327588,21
1665,716749,225124,265
1666,2061150,653633,79
1667,682761,1910808,141
1668,4139326,1807947,227
1669,2494024,410275,7
1670,1460872,3557617,13
1671,1362833,2394046,75
1672,173719,3761780,2432
1673,4299096,3296710,236
1674,3417564,2401865,269
1675,930131,2277589,91
1676,3305322,3759750,95
1677,823636,2553811,1257
1678,2921853,3727886,62
1679,3798250,1191204,98
1680,1039279,3346537,539
1681,1550064,3781412,6
1682,2342205,4776931,5
1683,987441,775014,447
1684,3544260,2586375,86
1685,621120,3397645,671
1686,1789514,1092555,41
1687,3940380,262528,400
1688,908046,2722816,579
1689,1164538,3296285,1151
1690,572226,532201,292
1691,4479676,4342717,47
1692,2245867,580398,17
1693,1698628,2064607,13
1694,1236650,3471248,92
1695,3210136,1042307,110
1696,3835319,1513515,197
1697,4358141,2002788,84
1698,1429554,487639,11
1699,2887639,3601327,18229
1700,3892708,4183382,235
1701,4747431,3393730,22
1702,78652,3992147,3324
1703,951929,433745,134
1704,2618052,213917,223
1705,2175599,1008064,262
1706,2519581,1306207,477
1707,2741551,3403903,132
1708,3317934,1360090,179
1709,2481712,664506,163
1710,19760,1400706,86
1711,998253,1595754,134
1712,2226291,3198893,20
1713,2019845,4215650,38
1714,3293844,4321162,34
1715,2921853,2031436,62
1716,4730476,151427,895
1717,2628106,2927670,105
1718,2933517,4582461,427
1719,3167544,2428800,271
1720,2766747,2741764,4171
1721,3149884,2566889,130
1722,2956147,4278188,122
1723,3720321,3517217,52
1724,231650,3162385,809
1725,2121585,1413750,34
1726,1452,2191992,182
1727,4284282,1560542,1561
1728,4421319,4595137,681
1729,3421725,3341056,374
1730,3369814,3284336,93
1731,4355412,4506897,440
1732,3446384,4324862,102
1733,144060,4778717,48
1734,1781994,1519730,51
1735,3744513,384166,46
1736,4457096,2462897,30
1737,273892,2265640,587
1738,3287996,237082,203
1739,3317934,4799962,179
1740,1479593,1654051,55
1741,433097,4219994,126
1742,1304820,2846784,212
1743,2921487,2322497,223
1744,2161208,1202817,125
1745,4333506,697201,168
1746,1813368,2770964,212
1747,2337068,2128045,1590
1748,3683564,626239,179
1749,3960835,3086451,254
1750,559652,3239338,139
1751,1641756,4266986,61
1752,3198069,2178305,40
1753,1322684,3723065,454
1754,4239933,1789251,62
1755,2758155,2941537,640
1756,3855867,3393730,5
1757,2022904,2903363,97
1758,922843,2988500,361
1759,1014721,2153519,52
1760,702865,957725,48
1761,823636,1699954,1257
1762,155341,1918826,1802
1763,1309887,2910685,1234
1764,4152864,1026468,1
1765,951929,1342069,134
1766,384254,594102,205
1767,3229914,1103366,942
1768,577443,4016607,223
1769,4036817,2721940,190
1770,691232,1901143,25983
1771,2975625,4645447,231
1772,3394276,4286269,326
1773,3730580,3103806,1
1774,4348766,4863728,285
1775,938826,801878,418
1776,4588320,2685390,29554
1777,1283175,943197,81
1778,2926583,2265640,0
1779,3757808,2984603,31
1780,495684,3201769,313
1781,1498781,2294803,104
1782,3900509,4634127,185
1783,2027803,420656,921
1784,2299421,634165,1918
1785,155341,4208140,1802
1786,911669,3870459,760
1787,3431400,4587728,1299
1788,2359631,1579810,1909
1789,3561479,4169815,292
1790,829732,140603,70
1791,942440,3764731,338
1792,2772925,3537761,15
1793,155341,3106235,1802
1794,2636592,4720136,70
1795,3142808,1103366,3828
1796,3383620,4253433,118
1797,4611286,2574560,286
1798,2976069,1105233,122
1799,2618052,2913793,223
1800,3718908,4245138,1113
1801,1695500,749672,880
1802,2704231,975007,305
1803,4182445,1628264,26
1804,1711569,4008655,324
1805,2171358,2529373,464
1806,1813368,605639,212
1807,2763391,4121411,107
1808,4373282,1817126,686
1809,4837795,567045,467
1810,1395712,4571277,1352
1811,1677157,1281736,69
1812,268519,3135365,1
1813,3029390,1615948,1
1814,3475909,4117610,47
1815,3337956,5113,223
1816,3933860,3856235,21
1817,1782783,738568,3690
1818,1239755,3346537,18
1819,3656282,225124,614
1820,4778699,1058048,274
1821,3928545,101940,215
1822,837136,3686117,38
1823,1919947,3002541,422
1824,4717616,716282,241
1825,2947741,2480985,195
1826,2753362,2903733,169
1827,2018936,3173953,25
1828,401959,4186227,31
1829,3249932,2264276,148
1830,3893485,4321162,36
1831,3445194,3601327,16
1832,616538,252017,2851
1833,4135447,492035,77
1834,1091584,4144645,1326
1835,4306404,1397316,85116
1836,368544,3992147,172
1837,2519600,2616090,183
1838,878959,1895005,78
1839,4283855,433609,327
1840,4782388,3181505,26
1841,340456,1102747,18
1842,1320291,1703634,386
1843,1230845,2898182,21
1844,1455727,3470096,94
1845,3286368,475380,326
1846,3216710,4725447,44
1847,3921857,2596286,3
1848,983607,4060090,2493
1849,1675257,3283164,22
1850,4736009,2374812,35
1851,4837795,3477517,467
1852,194816,3858906,61
1853,812338,143446,90
1854,368544,3709618,172
1855,2206017,3344354,76
1856,1890475,3756910,155
1857,660102,3836704,34
1858,3602451,775607,475
1859,2021996,1597846,339
1860,4358141,77641,84
1861,2585063,4409813,28
1862,702070,3812818,23
1863,3510459,3894567,5
1864,4205304,3142365,219
1865,3596185,3107755,86
1866,1270278,2307183,103
1867,2541283,3340066,824
1868,477326,593017,94
1869,111970,4011635,468
1870,2952533,4342717,966
1871,4306404,1513821,85116
1872,4610268,273881,21
1873,1932926,601790,81
1874,424411,775014,627
1875,2535495,3755407,15
1876,3976780,36246,21
1877,75278,323760,560
1878,938826,2258576,418
1879,1396795,6993,821
1880,1639225,4642092,80
1881,911669,2092295,760
1882,3730870,1956921,144
1883,3758681,4467748,575
1884,979653,2828364,377
1885,4326329,2755105,115
1886,3144674,2032867,119
1887,4278656,3202770,91
1888,2096490,865515,121
1889,541055,1725270,2420
1890,3792997,1063377,216
1891,2525590,473130,122
1892,2825828,2546813,89
1893,4717616,4091993,241
1894,2622002,3145551,20
1895,3004094,4090004,86
1896,2719963,711824,78
1897,3042280,3373263,23
1898,3287551,4286269,100
1899,2945223,2898182,117
1900,4655993,3356265,156
1901,2694816,3818809,208
