0,source,sink,jaccard_coefficient
802,2912719,2979388,0.017884322678843226
803,4532884,2397948,0.008438818565400843
804,2487570,1271488,0.011090573012939002
805,2210034,2685425,0.0007204610951008645
806,1204176,3775387,0.041237113402061855
807,3993419,1458675,0.0
808,4767918,2302691,0.011206574523720583
809,3803252,3698779,0.0
810,1292292,3865282,0.0641025641025641
811,4091650,1529244,0.022222222222222223
812,446032,2154457,0.024096385542168676
813,4649516,2209103,0.003968253968253968
814,3695509,65638,0.0055248618784530384
815,148935,4811932,0.14285714285714285
816,886108,905765,0.007246376811594203
817,1190951,4690782,0.009708737864077669
818,3626245,1962035,0.007712082262210797
819,1948085,1846065,0.0
820,2482350,2278610,0.022727272727272728
821,2962254,2827901,0.004341534008683068
822,2332217,3185052,0.07792207792207792
823,3297316,2057510,0.00411522633744856
824,2416046,1105588,0.2011173184357542
825,426668,4631936,0.0
826,496868,105246,0.0
827,3034565,1821811,0.03676470588235294
828,4606514,907012,0.0
829,4274057,4538199,0.0
830,3107357,1742303,0.03571428571428571
831,4538043,3575682,0.029197080291970802
832,3656366,2979261,0.05429864253393665
833,4396298,2826632,0.05379746835443038
834,16594,1646682,0.0
835,143220,3494535,0.024096385542168676
836,807742,2493146,0.0625
837,771710,4806172,0.0
838,3204376,2359631,0.00507416081186573
839,3915080,2966620,0.0
840,3249409,4419768,0.013953488372093023
841,680507,2053301,0.13725490196078433
842,2844764,2094403,0.0
843,2136096,1598748,0.00851063829787234
844,2704117,3935784,0.0
845,3053000,1212931,0.007042253521126761
846,4503555,1271150,0.0
847,4505818,1411178,0.021578099838969404
848,3126141,3797741,0.0
849,1653827,716887,0.025974025974025976
850,1746167,1710765,0.0008695652173913044
851,515975,2133291,0.0
852,3981319,1616341,0.02407566638005159
853,212575,78001,0.13559322033898305
854,4727351,2334645,0.007285089849441476
855,4306542,3737446,0.0
856,4238620,1854886,0.0010559662090813093
857,1473900,3584952,0.01642901425914445
858,3526712,3873655,0.0821917808219178
859,776837,2031470,0.007128309572301426
860,1781994,221130,0.0
861,4157407,2041684,0.08138238573021182
862,3387380,3382309,0.011363636363636364
863,4771179,3918609,0.006896551724137931
864,3077171,2242021,0.0
865,3126141,1105233,0.008287292817679558
866,3094990,4601392,0.006067677946324387
867,992746,1789434,0.0014474772539288668
868,974241,3572636,0.0
869,1327440,1466192,0.0
870,471105,1986462,0.0
871,4367141,1803707,0.0
872,3007021,298105,0.035747021081576534
873,3508770,3716870,0.0030303030303030303
874,1605266,4345411,0.019064124783362217
875,4414997,2763539,0.020833333333333332
876,3815718,965233,0.011235955056179775
877,4558718,4477346,0.007142857142857143
878,478181,2638176,0.0038910505836575876
879,4446498,910551,0.04597701149425287
880,2481722,4732326,0.009287925696594427
881,1481434,1938916,0.02329450915141431
882,1632644,2921116,0.018315018315018316
883,4382423,3617572,0.018484288354898338
884,2075441,3184771,0.0
885,4170583,4072550,0.0
886,1961152,4745890,0.003703703703703704
887,2356085,3778486,0.0
888,2588017,3596547,0.20681818181818182
889,2868212,685256,0.027960526315789474
890,370525,3929021,0.004332414336352895
891,3089257,4098923,0.14754098360655737
892,2457642,4387555,0.021406727828746176
893,2779887,1742444,0.06976744186046512
894,2598272,717002,0.023029790830340166
895,499530,4758605,0.06561085972850679
896,2654094,778360,0.0
897,1998202,3119624,0.010098969905069683
898,1813608,2662345,0.017811704834605598
899,483345,2826679,0.0
900,3587474,1836534,0.0
901,4843491,1000598,0.004545454545454545
902,1345474,1993893,0.05160807778608826
903,276809,1338578,0.0
904,2049302,3273890,0.006793478260869565
905,4235225,1728318,0.003616636528028933
906,2422272,3054246,0.04008438818565401
907,4759196,110553,0.0026041666666666665
908,229913,4413218,0.09523809523809523
909,1891154,1504106,0.05789473684210526
910,1467477,2408564,0.08771929824561403
911,1969873,2716022,0.26153846153846155
912,4020444,4211497,0.0
913,101838,1005164,0.0
914,1220741,1756761,0.007434944237918215
915,4357167,1938570,0.0371859296482412
916,115942,187940,0.008264462809917356
917,76713,3621559,0.0062827225130890054
918,3647690,3642981,0.0
919,2633049,77035,0.40764331210191085
920,4589303,2337648,0.015503875968992248
921,1435516,2315226,0.0
922,999685,2648425,0.0
923,264520,2210890,0.0010121457489878543
924,558571,2475440,0.007936507936507936
925,1024777,910755,0.020108275328692964
926,858905,843636,0.009708737864077669
927,4047213,3572447,0.059422750424448216
928,1060441,463043,0.0
929,1049970,3078305,0.006430868167202572
930,2610005,82301,0.0387409200968523
931,2578445,2742606,0.020578778135048232
932,4275718,2790099,0.0031290263206331676
933,35842,1840959,0.0
934,4617371,1145730,0.01282051282051282
935,2292098,3037900,0.017467248908296942
936,4439696,4060999,0.0
937,3226838,4052990,0.0015871040019916599
938,2607301,4279936,0.001344688480502017
939,995486,94427,0.0
940,3190499,3577652,0.0
941,1131513,4222791,0.00211864406779661
942,1487867,290241,0.0
943,4795640,3439420,0.011235955056179775
944,1677935,777501,0.00390625
945,3003773,3965125,0.0
946,3638601,4159902,0.01405152224824356
947,4091571,2057832,0.13524590163934427
948,3454963,4167373,0.0660377358490566
949,3044039,3823404,0.03255813953488372
950,4225721,2949748,0.00821917808219178
951,3903454,4204989,0.0111731843575419
952,3101181,1600897,0.005508630187293426
953,4292767,4200228,0.022727272727272728
954,1828452,282738,0.005513784461152882
955,3230665,4413559,0.10030395136778116
956,932451,1692815,0.009210526315789473
957,4279761,3434826,0.319672131147541
958,2640762,750770,0.02040816326530612
959,4698322,1480185,0.004604758250191865
960,2482350,4523961,0.0
961,1726152,4086068,0.0006605019815059445
962,3857721,2363392,0.01896813353566009
963,301221,3137409,0.03052064631956912
964,1735883,1347462,0.006056287851799074
965,635924,3980791,0.0
966,2496573,4143220,0.0
967,4207066,4552885,0.0024707996406109615
968,20295,1324992,0.0028358238973471973
969,282738,238014,0.1055527763881941
970,4248813,1322227,0.0
971,2899375,1634098,0.0034904013961605585
972,4440444,4411289,0.0
973,153430,4176442,0.0
974,2525847,2597519,0.0
975,1153580,68695,0.0024613220815752463
976,4816163,1552199,0.0
977,1204056,4134951,0.0
978,1507776,4625867,0.0125
979,3862160,927107,0.10526315789473684
980,631029,3085310,0.0
981,3292145,1696837,0.00020230629172567267
982,1986922,785893,0.008934707903780068
983,727535,3439201,0.02135678391959799
984,2509282,4179348,0.0
985,2003319,1715065,0.0
986,3832954,46710,0.0
987,2060035,1346024,0.0
988,908170,351962,0.05
989,2796817,1603275,0.032446226759022964
990,163643,2882296,0.023842917251051893
991,1824620,3885455,0.0
992,1439892,1324992,4.0483371455174784e-05
993,2257028,3557291,0.0
994,1068926,1958906,0.0297029702970297
995,2486987,3279494,0.010025062656641603
996,1322268,4390465,0.00320751474884014
997,2420317,4746757,0.0
998,3234711,3773437,0.014025777103866566
999,3493966,4527536,0.002702702702702703
1000,17245,1014944,0.01671826625386997
1001,3619046,1255074,0.16863905325443787
1002,353855,33773,0.001851851851851852
1003,3372039,2242816,0.007621951219512195
1004,1243355,3135593,0.03905325443786982
1005,3761317,76667,0.009280742459396751
1006,540178,2065999,0.0
1007,1761173,2900702,0.0784313725490196
1008,806785,4345803,0.0012610340479192938
1009,520136,851237,0.005319148936170213
1010,92356,4400515,0.0027491408934707906
1011,1828246,473043,0.08571428571428572
1012,2173151,1024777,0.2550335570469799
1013,4245940,3905926,0.001589825119236884
1014,3254161,3344278,0.013618677042801557
1015,1919222,4847918,0.014733458344495045
1016,2876679,2649220,0.0
1017,2685708,350314,0.0
1018,3037471,3351610,0.0
1019,1489738,2823434,0.0
1020,1035595,3177976,0.021212121212121213
1021,2767461,4374620,0.0
1022,4299096,1242327,0.010505252626313157
1023,1175602,3650803,0.2068206820682068
1024,3997449,541721,0.0
1025,4220227,888836,5.6863414079381326e-05
1026,1888430,4164656,0.017077798861480076
1027,3630094,4093593,0.011627906976744186
1028,3260897,2059398,0.0
1029,3458359,551685,0.016216216216216217
1030,998253,1334906,0.021551724137931036
1031,4564989,2138288,0.0206794682422452
1032,4413315,3152924,0.013047138047138047
1033,3044039,856916,0.005807388288433618
1034,1865377,4636019,0.0029498525073746312
1035,606761,2658818,0.0035629453681710215
1036,2508178,197603,0.007142857142857143
1037,1590882,3799335,0.0058823529411764705
1038,4479178,3337311,0.18543046357615894
1039,3042121,4022981,0.09090909090909091
1040,1222767,1337901,0.02040816326530612
1041,189137,3707350,0.018195229899188592
1042,4564947,3539593,0.011160714285714286
1043,4661198,1565469,0.0017311021350259665
1044,2921853,1665942,0.0
1045,4348766,4716721,0.016129032258064516
1046,754491,3606387,0.0
1047,1961849,3649320,0.08247422680412371
1048,1691903,651795,0.005813953488372093
1049,4310719,4767700,0.04723502304147465
1050,635907,2502797,0.02694136291600634
1051,760911,3860178,0.04229607250755287
1052,3862160,1389180,0.13157894736842105
1053,132853,4125302,0.013008130081300813
1054,811239,1187817,0.030303030303030304
1055,1055988,547593,0.011960132890365448
1056,4595673,1373036,0.0
1057,1429183,4156017,0.0
1058,2675276,4522292,0.031578947368421054
1059,1152111,4454737,0.06618313689936536
1060,3885342,2744082,0.0
1061,4461671,614029,0.03125
1062,17660,260714,0.0
1063,4243983,1346688,0.08264462809917356
1064,3422310,3605635,0.01889763779527559
1065,4257630,784418,0.0
1066,2604474,772396,0.0
1067,66062,2390617,0.02063106796116505
1068,2299928,2733212,0.034482758620689655
1069,1250650,288350,0.0
1070,481068,4396743,0.0
1071,2468519,4211728,0.0032076984763432237
1072,2006237,3426063,0.016129032258064516
1073,1869476,4651416,0.012542234053445275
1074,426011,1305670,0.02564102564102564
1075,886710,781813,0.03773584905660377
1076,4311290,2932236,0.03276353276353276
1077,4093168,601456,0.1
1078,849848,598842,0.0
1079,4163280,4835007,0.0
1080,665522,716943,0.0
1081,4587860,3812837,0.023977433004231313
1082,4074289,4168492,0.07317073170731707
1083,3529930,2507173,0.1875
1084,529453,3294213,0.0
1085,3110854,528835,0.004651162790697674
1086,1855038,3533203,0.27419354838709675
1087,1255620,3579983,0.0
1088,789821,873406,0.014492753623188406
1089,3832051,1403567,0.05333333333333334
1090,3259436,1583704,0.01909307875894988
1091,3300111,3166123,0.015053763440860216
1092,4721805,389312,0.0
1093,4161118,518238,0.007860262008733625
1094,378799,4441914,0.0
1095,1851286,615740,0.013377926421404682
1096,3953029,1232081,0.012987012987012988
1097,4095099,4020896,0.009861932938856016
1098,3634165,3042674,0.1437007874015748
1099,2808502,2835494,0.001577405543453767
1100,4628181,1968517,0.023121387283236993
1101,434593,3870424,0.062111801242236024
1102,2833758,237574,0.0
1103,4136514,2567418,0.0
1104,4317947,1488971,0.0019267822736030828
1105,4002172,3642884,0.0
1106,376424,847450,0.05128205128205128
1107,1551687,3161152,0.007246376811594203
1108,1452253,2979388,0.0022997316979685703
1109,4342778,94321,0.0
1110,3265042,1663756,0.014184397163120567
1111,980606,790371,0.0
1112,3605497,1194830,0.0
1113,3750870,4272176,0.033783783783783786
1114,2821319,115485,0.03376205787781351
1115,4415048,4359993,0.0
1116,4472299,3026070,0.020558002936857563
1117,1289611,4287035,0.10047846889952153
1118,1611864,4308170,0.0029702970297029703
1119,568741,2162676,0.0
1120,2013055,3596406,0.0
1121,1799556,3377837,0.004285714285714286
1122,3917977,4069212,0.011627906976744186
1123,1026187,2604044,0.0
1124,3036197,859642,0.012703453751488685
1125,4624816,1352043,0.003952569169960474
1126,2301621,104263,0.007874015748031496
1127,4469001,1122560,4.272865169739569e-05
1128,4721192,2498962,0.00425531914893617
1129,1136345,614016,0.005050505050505051
1130,482013,3961686,0.011627906976744186
1131,2057720,1483713,0.0099601593625498
1132,3193210,663337,0.0
1133,3287864,3583627,0.05357142857142857
1134,3269084,3383275,0.0
1135,1901271,1649146,0.0014285714285714286
1136,1677157,1586085,0.0125
1137,986914,4659074,0.0
1138,2332783,3296169,0.0
1139,24392,44172,0.07894736842105263
1140,3748195,2253113,0.03800967519004837
1141,2533991,136400,0.002280501710376283
1142,3733107,4641993,0.0
1143,4653515,4614066,0.007662835249042145
1144,82116,1843902,0.025252525252525252
1145,43778,256508,0.009732360097323601
1146,3362288,2544271,0.0032061558191728116
1147,311061,1427563,0.013043478260869565
1148,1659324,4063437,0.0
1149,3752981,4793879,0.0
1150,4797950,2870890,0.02564102564102564
1151,1824620,2036744,0.026490066225165563
1152,2210458,4679490,0.0
1153,3278257,239096,0.0
1154,855404,1917515,0.0
1155,2940560,990148,0.07676348547717843
1156,799760,3982403,0.044444444444444446
1157,215004,3019723,0.04930662557781202
1158,3898489,564844,0.04727272727272727
1159,1688194,2846928,0.0
1160,2767192,2361673,0.14444444444444443
1161,445710,918380,0.0
1162,1226964,3554524,0.008381351492928235
1163,3940380,3357571,0.0
1164,1153580,2947169,0.017857142857142856
1165,349903,3780684,0.0425531914893617
1166,613280,2243013,0.02127659574468085
1167,3184581,2878646,0.0061162079510703364
1168,2955992,1644012,0.045454545454545456
1169,2759934,4640798,0.0
1170,4830164,3710419,0.009169363538295576
1171,3857652,862613,0.012273212379935965
1172,283112,1663756,0.009868421052631578
1173,2025383,1723144,0.01015228426395939
1174,4795474,3240496,0.015851325498770157
1175,2870198,4176958,0.0005575689991636465
1176,624050,3741140,0.003787878787878788
1177,3030182,3395,0.0
1178,1175901,3686450,0.01675977653631285
1179,1518924,461260,0.046296296296296294
1180,2863758,2645519,0.0
1181,495657,1385412,0.014285714285714285
1182,1894511,1652009,0.019943019943019943
1183,2174930,3024022,0.03225806451612903
1184,317075,4451637,0.0007207207207207207
1185,4738635,2192485,0.0074418604651162795
1186,1197859,3997061,0.0010587612493382743
1187,1345525,247339,0.01652892561983471
1188,2022904,2202272,0.017587939698492462
1189,2416271,2762526,0.0
1190,547529,840818,0.00411522633744856
1191,414390,2800332,0.0
1192,1109441,3378978,0.25
1193,4038935,4670970,0.0003518648838845883
1194,4163021,136342,0.01818181818181818
1195,54966,4079243,0.023622047244094488
1196,1834736,2038453,0.05186385737439222
1197,1774648,2603110,0.0
1198,3549780,1308089,0.0017528483786152498
1199,954783,3597581,0.03898635477582846
1200,2994646,4044140,0.0167427701674277
1201,346751,397607,0.027777777777777776
1202,4096612,2952333,0.0
1203,1770200,4228523,0.0
1204,3218133,4668040,0.0003940110323089047
1205,2801172,4252701,0.011194029850746268
1206,3689202,1018058,0.009828009828009828
1207,709751,4003574,0.022851919561243144
1208,4177743,4144552,0.1015625
1209,2577343,1650506,0.009900990099009901
1210,2661425,4586866,0.0006609801391205816
1211,3917525,1721413,0.023537323470073975
1212,1667979,1028798,0.03139013452914798
1213,4621317,4451186,0.031746031746031744
1214,4107303,3379859,0.0
1215,320959,1031894,0.00463678516228748
1216,4370277,1139433,0.018727801097836616
1217,1954387,2661568,0.007792207792207792
1218,3799486,25890,0.024024024024024024
1219,1918795,3365998,0.015625
1220,1888273,2263239,0.013232514177693762
1221,4162296,3755153,0.03571428571428571
1222,4556220,2994222,0.0027063599458728013
1223,2079066,112505,0.2743362831858407
1224,492488,2031755,0.12690355329949238
1225,4383666,2057832,0.025
1226,2608552,1835630,0.07262569832402235
1227,4208704,4014390,0.0006623806740697447
1228,370837,630256,0.03225806451612903
1229,3939380,1210083,0.053367217280813214
1230,1697332,4582479,0.03821656050955414
1231,4278949,321793,0.0
1232,2449457,1273443,0.0842358604091456
1233,508717,1974982,0.01701093560145808
1234,1392337,2020852,0.021865889212827987
1235,2739141,2975150,0.006734006734006734
1236,1197967,1808958,0.0658070253445976
1237,3630494,1928371,0.012195121951219513
1238,4634440,2304682,0.003519356460532931
1239,3704044,2057013,0.01259712738403579
1240,1752703,1455001,0.021688613477924088
1241,2394409,3518959,0.0038314176245210726
1242,2289720,3185844,0.002976190476190476
1243,2406275,3569263,0.07482993197278912
1244,4013082,3043425,0.0
1245,466203,2947581,0.0022818026240730175
1246,265665,2691940,0.014064697609001406
1247,3390669,2809458,7.739068565651018e-05
1248,3727001,487220,0.15966386554621848
1249,3055741,1820838,0.02197802197802198
1250,3445077,3391280,0.0
1251,1247483,1631502,0.0
