0,source,sink,local_path
1026,2379998,456924,0.0
1027,4439965,2800613,0.0
1028,1287901,4348041,0.0
1029,796682,1385483,1.0
1030,2336656,3113746,1.0
1031,819370,1314363,0.0
1032,1372104,3340331,0.0
1033,1314960,2548578,0.0
1034,2424789,3658388,0.0
1035,1295329,3566264,0.0
1036,1441904,651981,0.0
1037,1935039,651441,0.0
1038,2194984,4384700,0.0
1039,4857250,3284430,0.0
1040,3359340,1854763,0.0
1041,4357221,947,0.0
1042,291757,1250017,0.0
1043,877639,4650468,0.0
1044,2929657,4399931,0.0
1045,1550944,1431690,0.0
1046,2646584,3622917,0.0
1047,1041972,4583604,0.0
1048,1344923,4069894,0.0
1049,4725145,2019347,0.0
1050,1745571,4009674,2.0
1051,4684151,44829,0.0
1052,4756227,4728291,0.0
1053,1983296,2426416,0.0
1054,3140217,4812698,0.0
1055,4633573,688906,0.0
1056,1596132,4608787,0.0
1057,4330353,3773674,0.0
1058,337193,1856567,0.0
1059,3630102,1176228,0.0
1060,4312989,3783451,1.0
1061,2976439,2227509,1.0
1062,40197,4468116,0.0
1063,3707336,2197814,0.0
1064,744095,2973897,0.0
1065,192461,681426,0.0
1066,1719975,3461399,0.0
1067,2341147,923707,0.0
1068,3014174,22458,0.0
1069,2633066,481226,0.0
1070,1768474,671570,0.0
1071,1008789,1737248,0.0
1072,4462957,1992434,0.0
1073,2193576,2969225,0.0
1074,4250524,3304670,0.0
1075,292961,4493000,0.0
1076,3209496,503195,0.0
1077,2947044,3700608,0.0
1078,1522260,43919,1.0
1079,3244415,3314859,0.0
1080,916979,4420632,0.0
1081,1648018,1932497,0.0
1082,2923517,3073003,0.0
1083,4478906,3577487,0.0
1084,3236082,2776705,0.0
1085,2938475,4325197,0.0
1086,2941823,1125700,0.0
1087,482359,3373911,0.0
1088,148377,3380654,0.0
1089,3544146,4031194,0.0
1090,3501797,819656,0.0
1091,975320,3260695,0.0
1092,662992,4111472,0.0
1093,3340973,2546034,0.0
1094,4294646,1596033,0.0
1095,275991,1417550,2.0
1096,4311810,2873297,0.0
1097,2053312,167792,0.0
1098,4860754,204551,0.0
1099,220254,53387,0.0
1100,617538,3841925,0.0
1101,3005434,1084276,0.0
1102,4275695,1735175,0.0
1103,1317821,4668848,0.0
1104,1027949,4694564,0.0
1105,4378264,2450595,0.0
1106,1994157,4084466,0.0
1107,1101718,3328900,0.0
1108,801777,1914138,0.0
1109,4528791,4426482,0.0
1110,1898411,3301748,0.0
1111,2202670,3589790,0.0
1112,4477710,2162830,0.0
1113,1492371,458226,0.0
1114,4850993,2354092,0.0
1115,4291254,1242783,0.0
1116,2407009,1063918,0.0
1117,2856726,1186586,0.0
1118,2818407,2021277,0.0
1119,2372215,4598633,0.0
1120,3187115,1238706,0.0
1121,826634,4773494,1.0
1122,3673769,2542983,1.0
1123,189632,1800745,0.0
1124,2417833,650318,0.0
1125,1477417,554020,0.0
1126,1123539,1109116,0.0
1127,3567780,444848,0.0
1128,1960397,2145744,0.0
1129,2443676,1610016,0.0
1130,3393875,268616,0.0
1131,1585587,2866717,0.0
1132,2809659,36119,0.0
1133,756753,1186965,0.0
1134,3463976,1851650,0.0
1135,1624202,638045,0.0
1136,1705558,3618189,0.0
1137,1940261,3883981,0.0
1138,4648595,1691866,1.0
1139,3777285,3729806,0.0
1140,2255768,4180286,0.0
1141,1557865,1204163,0.0
1142,3863386,3748544,0.0
1143,3623162,1716275,0.0
1144,1676882,1944523,0.0
1145,858017,3019357,0.0
1146,1346307,546348,0.0
1147,2458282,2093829,0.0
1148,1291711,1170274,0.0
1149,2937801,2702396,0.0
1150,4039044,182038,0.0
1151,582546,1033074,0.0
1152,2887278,4720266,0.0
1153,3706692,360032,0.0
1154,4179689,170909,0.0
1155,3745108,3640524,0.0
1156,2812642,4530442,0.0
1157,3509181,41574,0.0
1158,37174,509524,0.0
1159,4710338,3465211,0.0
1160,961458,3717181,0.0
1161,2062474,2130534,0.0
1162,1968430,2323565,0.0
1163,1709790,248631,0.0
1164,4197972,4457784,0.0
1165,299637,4577077,0.0
1166,2277245,1877412,0.0
1167,2779698,4771548,0.0
1168,3121284,325918,0.0
1169,1399461,3455202,0.0
1170,1840246,2342893,1.0
1171,3326748,800893,0.0
1172,1454925,258098,0.0
1173,4755271,2970954,0.0
1174,3074374,3322833,0.0
1175,3426042,1531686,0.0
1176,1785856,2697828,0.0
1177,4423609,2241186,0.0
1178,3625456,3039422,0.0
1179,1968401,999433,0.0
1180,3573741,1696926,0.0
1181,1872038,484702,0.0
1182,2287685,921996,0.0
1183,4558186,2173562,0.0
1184,4161338,2326748,0.0
1185,3840330,3618479,0.0
1186,3821042,4612732,0.0
1187,2685770,1598036,0.0
1188,2812395,1057381,0.0
1189,1181151,4079485,0.0
1190,1731290,182465,0.0
1191,91678,604661,0.0
1192,2133901,3483978,0.0
1193,1667306,2048517,0.0
1194,918938,2777623,0.0
1195,1173539,572488,0.0
1196,565182,797030,0.0
1197,410676,2653770,0.0
1198,3479223,2079312,0.0
1199,633722,3841016,0.0
1200,4001459,801385,1.0
1201,4659850,3685420,0.0
1202,526862,3216373,0.0
1203,3505168,603540,0.0
1204,1257100,1620177,0.0
1205,4491949,435896,0.0
1206,4763060,462561,0.0
1207,81218,1211015,0.0
1208,3723017,4197195,0.0
1209,2328408,2587549,0.0
1210,2171434,884405,0.0
1211,3200351,3715876,0.0
1212,398297,2591281,0.0
1213,895626,4714174,0.0
1214,3779406,3634288,0.0
1215,4169903,1657968,1.0
1216,3615466,2287980,0.0
1217,979041,4125618,0.0
1218,1755446,2545414,0.0
1219,825359,1274101,0.0
1220,2507284,3746558,0.0
1221,3733156,4238986,0.0
1222,1986203,4155669,0.0
1223,1504756,4644758,0.0
1224,4750256,1336869,0.0
1225,1851828,3083252,0.0
1226,3861785,4525311,0.0
1227,161671,1187881,0.0
1228,3589374,3869266,0.0
1229,834111,1421814,0.0
1230,3285505,1966137,0.0
1231,3313035,3998686,0.0
1232,2942195,466176,0.0
1233,503269,819756,0.0
1234,3227944,2553250,0.0
1235,2416926,1891134,0.0
1236,2772945,723034,0.0
1237,1743654,51074,0.0
1238,3330253,580070,0.0
1239,2486578,1816262,0.0
1240,668345,2463683,0.0
1241,350916,2342369,0.0
1242,3014841,1877234,0.0
1243,3372422,2455093,0.0
1244,2418174,766627,0.0
1245,1568571,1357257,0.0
1246,60039,1678221,0.0
1247,3921202,2941690,0.0
1248,311619,3696474,0.0
1249,4608491,960402,0.0
1250,3887346,291137,0.0
1251,1676441,2420479,0.0
1252,3358267,3533391,0.0
1253,382755,2090517,0.0
1254,1896533,1544243,0.0
1255,4112606,451221,0.0
1256,3967915,2217936,0.0
1257,3673639,4541855,0.0
1258,4277827,4174814,0.0
1259,913555,3164877,0.0
1260,3956344,4415729,1.0
1261,2709176,742402,0.0
1262,3307401,4369943,0.0
1263,984570,354617,1.0
1264,205073,2091239,0.0
1265,4568946,1529874,0.0
1266,3677528,1515744,0.0
1267,962998,1972142,0.0
1268,356445,4275470,0.0
1269,773982,2265162,0.0
1270,3020766,3061618,1.0
1271,80482,4815071,0.0
1272,931459,2559516,0.0
1273,3779344,3138596,0.0
1274,2532936,4360483,0.0
1275,4347097,2718163,0.0
1276,3341871,1362926,0.0
1277,1483550,2529325,0.0
1278,995907,3703686,0.0
1279,2169521,4088062,1.0
1280,3032954,2324014,0.0
1281,4703129,702012,0.0
1282,2833095,2097489,0.0
1283,3862644,2610453,0.0
1284,2771804,1322197,0.0
1285,4022500,1178833,0.0
1286,476688,2732736,0.0
1287,2466727,916733,0.0
1288,4629734,1757557,0.0
1289,2316531,3574659,0.0
1290,4703299,1712106,0.0
1291,2617271,2239180,0.0
1292,4732700,1460151,0.0
1293,4453778,3399737,0.0
1294,3365922,3599063,0.0
1295,1205220,3664298,0.0
1296,2780561,1480010,0.0
1297,2315252,4298612,0.0
1298,3359877,739084,0.0
1299,2045579,3481855,0.0
1300,4576811,3560536,0.0
1301,4254944,1973455,0.0
1302,4571895,2546381,0.0
1303,2103210,4449939,0.0
1304,2127126,1456177,0.0
1305,280655,1580288,0.0
1306,4064477,3742379,0.0
1307,4636763,4139906,0.0
1308,2084393,2214499,0.0
1309,4466066,3008527,0.0
1310,3637770,1693965,0.0
1311,3055260,570373,0.0
1312,1089944,4275088,0.0
1313,1318141,4248982,0.0
1314,4509250,2919729,0.0
1315,3162240,1704882,0.0
1316,1079979,3125989,0.0
1317,4454268,1993230,0.0
1318,685222,2756267,0.0
1319,2529943,2549093,0.0
1320,3522882,1379546,1.0
1321,985803,581241,0.0
1322,559637,644187,0.0
1323,1054965,769619,1.0
1324,3182434,4325341,0.0
1325,2784410,589357,0.0
1326,3165928,1109218,0.0
1327,1864043,4095698,0.0
1328,4785472,4308691,0.0
1329,996840,2124231,0.0
1330,544675,3719551,1.0
1331,2988852,4444909,0.0
1332,292499,1950665,0.0
1333,3133687,2447750,0.0
1334,2396468,3716915,1.0
1335,3451417,3974054,0.0
1336,4079304,1682902,0.0
1337,2149502,2374431,0.0
1338,113614,3016455,0.0
1339,4658278,4157150,0.0
1340,2538579,1908541,0.0
1341,3815162,2932842,0.0
1342,4216474,3180355,0.0
1343,3821901,859310,0.0
1344,4491564,3723965,0.0
1345,3412281,3578426,0.0
1346,3465189,878095,0.0
1347,3814063,1656475,3.0
1348,399684,1829988,0.0
1349,370730,4518544,0.0
1350,4679475,2419203,0.0
1351,112076,2295989,0.0
1352,439305,4558142,0.0
1353,2956879,121580,0.0
1354,2865962,1800276,0.0
1355,2434505,4476979,0.0
1356,3257398,3857028,0.0
1357,942967,3678719,0.0
1358,2928751,2675110,0.0
1359,884666,169735,0.0
1360,3031303,3656795,0.0
1361,1674062,3708395,0.0
1362,769547,170878,0.0
1363,2894492,2868451,0.0
1364,3087648,949747,0.0
1365,3909463,435092,0.0
1366,262015,4406648,0.0
1367,2710233,343124,0.0
1368,4191147,2546949,0.0
1369,2186151,3964669,0.0
1370,3160903,4151651,0.0
1371,700289,1362712,0.0
1372,4524201,2177499,0.0
1373,2491508,1338552,0.0
1374,1059864,3990830,0.0
1375,3966355,3402340,0.0
1376,4009838,2560899,0.0
1377,1847071,3655586,0.0
1378,1558658,1564033,0.0
1379,219595,2798946,0.0
1380,4325465,174974,0.0
1381,1212215,535818,1.0
1382,4601673,3374899,0.0
1383,1518529,2398026,0.0
1384,4589708,1167444,0.0
1385,1752856,1737687,0.0
1386,4362636,1521025,0.0
1387,2450547,3376474,0.0
1388,491818,1739657,0.0
1389,1608079,431784,0.0
1390,2572876,403309,0.0
1391,815867,4260984,0.0
1392,3831875,2644925,0.0
1393,305322,1231628,0.0
1394,494375,386011,0.0
1395,1491701,1576547,0.0
1396,2409214,2430182,0.0
1397,2094627,1060015,0.0
1398,1261763,2506720,0.0
1399,920357,429245,0.0
1400,3227914,2258385,0.0
1401,1182360,4562564,0.0
1402,657754,3897783,0.0
1403,492460,1580536,0.0
1404,4737395,3361879,0.0
1405,4283075,3973006,0.0
1406,2923666,4338587,0.0
1407,2863331,1108432,0.0
1408,4642499,442588,0.0
1409,3933439,4696829,0.0
1410,2355926,3634654,0.0
1411,2822248,4072202,0.0
1412,4632302,1926854,0.0
1413,922272,3381961,0.0
1414,963937,2121905,0.0
1415,1349669,703424,0.0
1416,1383757,4525326,0.0
1417,2782241,3610314,0.0
1418,3056104,1180541,0.0
1419,2263601,1402517,0.0
1420,2597700,761394,0.0
1421,2508783,897099,0.0
1422,3200110,1772231,0.0
1423,1387562,4577170,0.0
1424,2155439,4379697,0.0
1425,587243,1123165,0.0
1426,173835,3816260,0.0
1427,2436179,3958432,0.0
1428,2889498,1342982,0.0
1429,937500,4500645,0.0
1430,3432181,989895,1.0
1431,2967240,2088946,0.0
1432,942907,357102,0.0
1433,3090026,841992,0.0
1434,4567228,78329,0.0
1435,2529130,3778566,0.0
1436,2441303,466429,0.0
1437,4747501,1775112,0.0
1438,3825105,1328962,0.0
1439,2107755,2732097,1.0
1440,2124320,2990716,0.0
1441,473022,3852578,0.0
1442,2195483,2974626,0.0
1443,1528377,948724,0.0
1444,2376384,3642259,0.0
1445,3418663,2385645,0.0
1446,813264,2393797,0.0
1447,2333569,3655470,0.0
1448,2514897,1947961,0.0
1449,2427309,1587776,1.0
1450,4795330,1023724,0.0
1451,146423,4453951,0.0
1452,1798484,4017780,0.0
1453,4751714,2549504,0.0
1454,2175269,1267768,0.0
1455,3789342,550086,0.0
1456,1325552,1285767,0.0
1457,1739579,298357,0.0
1458,752151,4304745,0.0
1459,4284712,2790936,0.0
1460,4223389,1824479,0.0
1461,3290244,1744913,0.0
1462,22210,3009131,0.0
1463,4574430,1748830,0.0
1464,2945743,1980811,0.0
1465,495417,1888599,0.0
1466,3371125,1177793,0.0
1467,3968182,2319689,0.0
1468,4035557,592136,0.0
1469,1660607,543796,0.0
1470,4325162,309030,1.0
1471,3621327,628893,0.0
1472,3223301,611629,1.0
1473,4061432,3989749,0.0
1474,3640652,2363690,0.0
1475,2740676,169395,0.0
1476,3338576,1350043,0.0
1477,12359,945728,0.0
1478,1388539,1698709,0.0
1479,3635369,740622,0.0
1480,3557138,4048037,0.0
1481,21343,1093930,0.0
1482,1750712,566455,0.0
1483,1877528,1443996,0.0
1484,3353401,1195051,0.0
1485,2314691,1581744,0.0
1486,573404,3293853,0.0
1487,4592765,3196743,0.0
1488,3546065,3202963,0.0
1489,3309486,1910786,0.0
1490,3657640,684597,0.0
1491,2321641,4170229,0.0
1492,4457688,3361877,0.0
1493,3069378,1597585,0.0
1494,3861184,3020430,0.0
1495,2203099,3018567,0.0
1496,3653714,4698610,0.0
1497,4628640,2593001,0.0
1498,542210,866415,0.0
1499,4533831,3459675,0.0
1500,2588809,3498324,0.0
1501,2526846,1444879,0.0
1502,1437732,895737,0.0
1503,2303856,767885,0.0
1504,1144509,2907190,0.0
1505,1365234,2713014,0.0
1506,1237235,1798936,0.0
1507,4755192,880717,0.0
1508,1906218,3072342,0.0
1509,2613396,1310761,0.0
1510,724441,64411,0.0
1511,4125173,1745565,0.0
1512,1655728,1471111,0.0
1513,281312,2941834,0.0
1514,4539992,4759010,0.0
1515,412774,617893,0.0
1516,523092,353956,0.0
1517,3812477,124486,0.0
1518,3093435,3904440,0.0
1519,3956195,4057324,0.0
1520,4686006,4492078,1.0
1521,4216391,3508302,0.0
1522,4283101,4111324,0.0
1523,2795127,90695,0.0
1524,1179224,4224974,0.0
1525,34836,3594283,0.0
1526,4587453,3000961,0.0
1527,180932,4489452,0.0
1528,730718,816567,0.0
1529,4651506,4167108,0.0
1530,4680268,4446510,1.0
1531,497220,213940,0.0
1532,578677,3243325,0.0
1533,2775324,4303461,0.0
1534,1949481,4574799,0.0
1535,561599,2785880,0.0
1536,895421,3731184,0.0
1537,3078142,4410304,0.0
1538,2248679,1998009,0.0
1539,921782,3265405,0.0
1540,1226898,537241,0.0
1541,3412953,2746193,0.0
1542,3476404,543108,0.0
1543,211042,2455004,0.0
1544,2495443,126279,4.0
1545,2784957,2081145,1.0
1546,1706928,4651677,0.0
1547,145939,4163751,0.0
1548,4838830,257066,1.0
1549,3284111,4772776,0.0
1550,3983510,3808468,0.0
1551,196460,584616,0.0
1552,4399898,1125113,0.0
1553,4409056,725779,0.0
1554,3901452,3655874,0.0
1555,3601020,4545197,0.0
1556,68773,1903784,0.0
1557,2851911,4405316,0.0
1558,1364671,1368909,0.0
1559,1146780,4278805,0.0
1560,851298,4752406,0.0
1561,4054416,3788398,0.0
1562,4221308,1087390,0.0
1563,2114001,1525387,0.0
1564,3507026,4522002,0.0
1565,1008713,4244901,0.0
1566,4003452,4416751,0.0
1567,1344512,3172313,0.0
1568,3103513,644717,0.0
1569,810304,1900419,0.0
1570,1281065,663090,0.0
1571,2050471,2885575,0.0
1572,3186901,3215286,2.0
1573,1654920,1824459,0.0
1574,4836731,2828916,0.0
1575,1276898,3039215,0.0
1576,4214942,1036529,0.0
1577,1262177,1929286,0.0
1578,3345926,1675444,0.0
1579,4616118,3112,0.0
1580,2311650,3859935,1.0
1581,227777,4414570,0.0
1582,145523,1906114,0.0
1583,1614723,499388,0.0
1584,1112349,1274218,0.0
1585,1573302,4183732,0.0
1586,3685266,2714166,0.0
1587,2557506,1841555,0.0
1588,4699476,953849,0.0
1589,4119942,4151730,0.0
1590,4205569,3565324,0.0
1591,1107829,2475268,0.0
1592,1230971,3642084,0.0
1593,4860426,499071,0.0
1594,933791,3369422,0.0
1595,600118,4150277,0.0
1596,4251087,3810032,0.0
1597,357081,712358,0.0
1598,4267305,1227430,0.0
1599,1806293,1411183,0.0
1600,3228840,393860,0.0
1601,1412287,3855295,0.0
1602,1551011,4340032,1.0
1603,4659649,3677858,0.0
1604,1013089,2346693,0.0
1605,1488919,288695,0.0
1606,2013506,484565,0.0
1607,3682297,881318,0.0
1608,2085071,3503956,0.0
1609,1115245,2182102,0.0
1610,1788320,3410280,1.0
1611,559788,4825070,0.0
1612,2383895,1860835,0.0
1613,4358570,2573458,0.0
1614,2639694,3367128,0.0
1615,2269082,3648642,0.0
1616,3939038,3798608,1.0
1617,2353212,3453921,0.0
1618,4013660,3836280,0.0
1619,1194665,1880836,0.0
1620,3493314,1863862,0.0
1621,3188281,1923241,0.0
1622,4338011,2026675,0.0
1623,4766275,2171840,0.0
1624,4576289,4531869,0.0
1625,3784205,2792451,0.0
1626,2554974,3635934,0.0
1627,377544,636940,0.0
1628,2551763,2374963,0.0
1629,2874562,1368170,0.0
1630,2706804,4648555,0.0
1631,1172321,2121436,0.0
1632,1383451,3573883,0.0
1633,879033,306180,0.0
1634,368744,3531063,0.0
1635,444188,4826330,0.0
1636,543205,855361,0.0
1637,2267,56178,0.0
1638,294658,22014,0.0
1639,3793120,1516024,0.0
1640,2450787,3294012,0.0
1641,4204949,402176,0.0
1642,4652797,4818841,0.0
1643,12278,1349963,1.0
1644,2789258,854244,1.0
1645,1138049,886063,0.0
1646,4491116,3469671,0.0
1647,923721,3749601,0.0
1648,602394,200874,0.0
1649,3972866,3746501,0.0
1650,3819929,2410247,0.0
1651,471677,812458,0.0
1652,1371209,4684286,0.0
1653,5364,3624816,0.0
1654,1467017,3205511,0.0
1655,1333294,4395500,0.0
1656,3748330,2775750,0.0
1657,3536986,2215217,0.0
1658,4231906,1850471,1.0
1659,3721167,108717,0.0
1660,3947724,2122192,0.0
1661,1959885,2963587,0.0
1662,325585,4395447,0.0
1663,2094025,3212235,0.0
1664,3279111,1328109,0.0
1665,3448290,4344382,0.0
1666,4337987,2707625,0.0
1667,1371153,3584869,0.0
1668,87016,3411469,0.0
1669,2601745,3037339,0.0
1670,3842974,3583043,0.0
1671,3841251,3676074,0.0
1672,465694,2004901,0.0
1673,1752045,295238,0.0
1674,2618147,1872296,0.0
1675,3360722,4369311,0.0
1676,575769,2641735,0.0
1677,1875794,3396146,0.0
1678,793215,1498951,0.0
1679,2868776,4220880,0.0
1680,148768,4342515,0.0
1681,2705194,4343616,0.0
1682,2568507,1926523,0.0
1683,2583488,4471405,0.0
1684,3262054,1183910,0.0
1685,792885,3018649,0.0
1686,3280539,634904,0.0
1687,1339359,4786169,0.0
1688,1752061,208947,0.0
1689,1786128,2827884,0.0
1690,2246805,408192,0.0
1691,1088540,3016167,0.0
1692,1417718,600180,0.0
1693,2335568,4348116,0.0
1694,3731954,2180539,0.0
1695,762758,3901984,1.0
1696,979923,1156621,0.0
1697,40227,4548792,0.0
1698,4174409,845874,0.0
1699,1587266,3446544,0.0
1700,2878897,4524982,0.0
1701,4505346,2270477,1.0
1702,807814,3847138,0.0
1703,3769324,3495755,5.0
1704,563562,4285873,0.0
1705,4130610,1468059,0.0
1706,4721531,1773526,0.0
1707,1166955,844058,0.0
1708,303646,2602841,0.0
1709,2321156,4578586,0.0
1710,219239,1756254,4.0
1711,2860677,4842725,0.0
1712,3481803,3281245,0.0
1713,4656687,2541432,0.0
1714,696805,1301039,0.0
1715,880511,3304613,0.0
1716,1929967,2157250,0.0
1717,1298088,115042,0.0
1718,1669339,418520,0.0
1719,2609538,2998481,1.0
1720,157578,2817918,0.0
1721,17397,4629407,0.0
1722,497138,1081732,0.0
1723,4116684,4078535,0.0
1724,2602949,2341123,0.0
1725,774277,1376245,0.0
1726,1056826,4516459,0.0
1727,2198687,2186597,0.0
1728,1987829,741542,0.0
1729,3688578,167125,1.0
1730,4315331,3369971,1.0
1731,1384047,3489616,0.0
1732,4416587,321451,0.0
1733,3443542,3789262,0.0
1734,1702254,2367409,0.0
1735,2239704,1672528,0.0
1736,691613,375059,1.0
1737,159181,35708,0.0
1738,2856952,4080142,0.0
1739,3251463,1157144,0.0
1740,3067616,4683918,0.0
1741,4121805,4237353,0.0
1742,1617657,4121262,1.0
1743,3216663,939482,0.0
1744,2795362,1481421,0.0
1745,2489399,3310729,0.0
1746,4080057,3316697,0.0
1747,4359005,2936173,0.0
1748,2523522,4725886,0.0
1749,4246480,4095163,0.0
1750,100119,106127,0.0
1751,2155462,3707307,0.0
1752,729468,422539,0.0
1753,519248,1204734,0.0
1754,3400974,3083411,0.0
1755,3423096,1916478,0.0
1756,1031480,3377893,0.0
1757,3336694,4286879,0.0
1758,2114337,2183545,0.0
1759,2576761,1224692,0.0
1760,3457607,372060,0.0
1761,3753554,3459684,0.0
1762,1153389,1972550,0.0
1763,1559734,4600934,0.0
1764,1384747,974871,0.0
1765,3043204,2896772,0.0
1766,4377301,1337426,0.0
1767,1530250,4118064,0.0
1768,3025575,802196,0.0
1769,4385810,4250158,0.0
1770,1483973,4336927,1.0
1771,4774080,3403073,0.0
1772,4341795,1127141,0.0
1773,322486,4327430,0.0
1774,4155673,2839314,0.0
1775,650908,2149285,0.0
1776,1050982,568412,0.0
1777,1339953,2978466,0.0
1778,2765867,2526338,1.0
1779,121101,3350855,0.0
1780,2700007,1724946,1.0
1781,723300,1449916,0.0
1782,2584773,2182678,0.0
1783,3133621,3404187,0.0
1784,1853831,4414201,0.0
1785,1294804,4646907,0.0
1786,3236285,4620785,1.0
1787,3854244,3825079,0.0
1788,930838,2609229,0.0
1789,1398894,4369233,0.0
1790,974862,115975,0.0
1791,458446,12223,0.0
1792,2731328,1114008,0.0
1793,4686537,2327491,0.0
1794,1823143,609740,0.0
1795,76892,3311720,0.0
1796,2393922,2149967,0.0
1797,3719778,4744397,0.0
1798,40210,1452013,1.0
1799,1470207,880603,0.0
1800,1967037,3040616,0.0
1801,3921110,3990501,0.0
1802,343661,2928010,0.0
1803,1300165,3959963,0.0
1804,1139386,2613862,0.0
1805,4856348,4039478,0.0
1806,2856405,203022,0.0
1807,4350928,118625,0.0
1808,1716129,754256,0.0
1809,4717915,2989280,0.0
1810,1017502,2506203,0.0
1811,2753014,399804,0.0
1812,1497846,2112493,0.0
1813,3952496,1523563,0.0
1814,3460557,51252,0.0
1815,3244517,4524505,0.0
1816,4615320,430080,0.0
1817,1340541,1301379,0.0
1818,3158819,2981281,0.0
1819,1467744,2029909,0.0
1820,3748690,2207395,0.0
1821,231724,3886320,0.0
1822,979281,2369599,0.0
1823,4692228,81557,0.0
1824,3334439,1101316,0.0
1825,3717249,1202094,0.0
1826,2072072,3965260,0.0
1827,498888,2267765,0.0
1828,1297334,375882,0.0
1829,3117791,979214,0.0
1830,2481941,3912886,0.0
1831,726184,416804,0.0
1832,3641879,4554758,0.0
1833,4247057,4720496,0.0
1834,3051495,4671630,0.0
1835,4850278,2165943,0.0
1836,746061,787086,0.0
1837,3961307,1587691,1.0
1838,901468,1369413,0.0
1839,1765883,3588074,0.0
1840,2359803,2565032,0.0
1841,2752369,435481,0.0
1842,3466068,776177,0.0
1843,3962259,2393854,0.0
1844,1381300,3716600,1.0
1845,4272362,930424,0.0
1846,4045023,430281,0.0
1847,3134587,488984,0.0
1848,3892333,322953,0.0
1849,4285719,1496479,0.0
1850,2325973,4633209,0.0
1851,597654,4642669,1.0
1852,3561680,4137407,0.0
1853,2062891,414463,0.0
1854,3923511,1865799,0.0
1855,1003137,1065629,0.0
1856,3046922,3489963,1.0
1857,2467026,2842177,0.0
1858,2341473,3021487,0.0
1859,759793,3108785,0.0
1860,1115183,4378189,0.0
1861,802632,2138949,0.0
1862,2745155,1126935,0.0
1863,3928128,3049986,0.0
1864,2071867,1175110,0.0
1865,4529940,3042750,0.0
1866,177844,485525,0.0
1867,3818686,23938,0.0
1868,2067810,558164,0.0
1869,3489681,1503187,0.0
1870,2262206,1970094,0.0
1871,672586,476082,0.0
1872,2317246,1501918,0.0
1873,1198807,1440247,0.0
1874,4489263,3830751,0.0
1875,1021909,494557,0.0
1876,4372431,4722536,0.0
1877,564569,3014729,0.0
1878,2199134,2894555,0.0
