0,source,sink,out_degree_b
1270,20388,3520214,0
1271,20388,3455040,0
1272,20388,227244,0
1273,20388,295872,0
1274,20388,2249669,0
1275,20388,2152982,0
1276,20388,3327977,0
1277,20388,2428864,0
1278,20388,3828829,0
1279,20388,3797856,0
1280,20388,2480494,0
1281,20388,423031,0
1282,20388,3040057,0
1283,20388,4808560,0
1284,20388,1390777,0
1285,20388,1765509,0
1286,20388,1023832,0
1287,20388,1629768,0
1288,20388,1519262,0
1289,20388,3565362,0
1290,20388,2370088,0
1291,20388,841878,0
1292,20388,1561385,0
1293,20388,704095,0
1294,20388,3632142,0
1295,20388,4309438,0
1296,20388,3810245,0
1297,20388,2926275,0
1298,20388,1465788,0
1299,20388,2363433,0
1300,20388,1261129,0
1301,20388,727697,0
1302,20388,2836941,0
1303,20388,768187,0
1304,20388,3055680,0
1305,20388,1304064,0
1306,20388,3775761,0
1307,20388,3736967,0
1308,20388,3282566,0
1309,20388,3499268,0
1310,20388,943909,0
1311,20388,4121938,0
1312,20388,2990071,0
1313,20388,1268139,0
1314,20388,2501151,0
1315,20388,1938065,0
1316,20388,26332,0
1317,20388,496314,0
1318,20388,2720270,0
1319,20388,4136518,0
1320,20388,2591222,0
1321,20388,2701356,0
1322,20388,661200,0
1323,20388,2913648,0
1324,20388,4605478,0
1325,20388,4408777,0
1326,20388,1171966,0
1327,20388,2393358,0
1328,20388,220317,0
1329,20388,987756,0
1330,20388,4418148,0
1331,20388,2153771,0
1332,20388,4203106,0
1333,20388,1998609,0
1334,20388,3953623,0
1335,20388,2899347,0
1336,20388,652045,0
1337,20388,277512,0
1338,20388,4088302,0
1339,20388,579160,0
1340,20388,274661,0
1341,20388,4091837,0
1342,20388,25862,0
1343,20388,2569460,0
1344,20388,2347167,0
1345,20388,3895779,0
1346,20388,2246522,0
1347,20388,3218606,0
1348,20388,1650566,0
1349,20388,1234416,0
1350,20388,1300604,0
1351,20388,541776,0
1352,20388,2192899,0
1353,20388,3803638,0
1354,20388,4859293,0
1355,20388,2342129,0
1356,20388,3050895,0
1357,20388,1182968,0
1358,20388,2609045,0
1359,20388,96723,0
1360,20388,4272763,0
1361,20388,1609327,0
1362,20388,861972,0
1363,20388,1626092,0
1364,20388,2450908,0
1365,20388,1698988,0
1366,20388,1085227,0
1367,20388,1640851,0
1368,20388,3084379,0
1369,20388,2469268,0
1370,20388,2685896,0
1371,20388,4203453,0
1372,20388,2963114,0
1373,20388,3226479,0
1374,20388,1527288,0
1375,20388,380624,0
1376,20388,3069071,0
1377,20388,2430543,0
1378,20388,1400669,0
1379,20388,2863131,0
1380,20388,4790304,0
1381,20388,42989,0
1382,20388,3844482,0
1383,20388,4433666,0
1384,20388,73863,0
1385,20388,721060,0
1386,20388,1379668,0
1387,20388,425199,0
1388,20388,2037272,0
1389,20388,1051276,0
1390,20388,3141154,0
1391,20388,4562508,0
1392,20388,1122323,0
1393,20388,2754093,0
1394,20388,753849,0
1395,20388,3069676,0
1396,20388,4573060,0
1397,20388,920856,0
1398,20388,2061699,0
1399,20388,4307459,0
1400,20388,876024,0
1401,20388,425590,0
1402,20388,2270335,0
1403,20388,531775,0
1404,20388,2932700,0
1405,20388,2485531,0
1406,20388,871190,0
1407,20388,507857,0
1408,20388,3000277,0
1409,20388,4170638,0
1410,20388,2643166,0
1411,20388,380064,0
1412,20388,1212647,0
1413,20388,964922,0
1414,20388,2176434,0
1415,20388,3444204,0
1416,20388,4507399,0
1417,20388,1995479,0
1418,20388,4587054,0
1419,20388,2135488,0
1420,20388,3696118,0
1421,20388,476890,0
1422,20388,26575,0
1423,20388,4089517,0
1424,20388,68143,0
1425,20388,329897,0
1426,20388,1338682,0
1427,20388,1190242,0
1428,20388,1921973,0
1429,20388,3084411,0
1430,20388,3262848,0
1431,20388,513668,0
1432,20388,1284734,0
1433,20388,3483361,0
1434,20388,3054779,0
1435,20388,1855996,0
1436,20388,2347998,0
1437,20388,3698521,0
1438,20388,3943895,0
1439,20388,4700603,0
1440,20388,2156128,0
1441,20388,1464877,0
1442,20388,2816891,0
1443,20388,130447,0
1444,20388,662857,0
1445,20388,648548,0
1446,20388,2479915,0
1447,20388,351026,0
1448,20388,340158,0
1449,20388,205501,0
1450,20388,2446312,0
1451,20388,4513984,0
1452,20388,1812331,0
1453,20388,3709528,0
1454,20388,2813281,0
1455,20388,2973076,0
1456,20388,1129860,0
1457,20388,3627417,0
1458,20388,3407454,0
1459,20388,2812567,0
1460,20388,4391086,0
1461,20388,221424,0
1462,20388,3933927,0
1463,20388,418015,0
1464,20388,4006779,0
1465,20388,4108916,0
1466,20388,3339499,0
1467,20388,3022609,0
1468,20388,3184375,0
1469,20388,3219984,0
1470,20388,1364550,0
1471,20388,1690899,0
1472,20388,2797517,0
1473,20388,2334186,0
1474,20388,1114046,0
1475,20388,3588800,0
1476,20388,870175,0
1477,20388,3543044,0
1478,20388,250537,0
1479,20388,2419978,0
1480,20388,2773563,0
1481,20388,1116429,0
1482,20388,443603,0
1483,20388,4669702,0
1484,20388,2328162,0
1485,20388,4821158,0
1486,20388,4818997,0
1487,20388,434271,0
1488,20388,2915796,0
1489,20388,3424589,0
1490,20388,3201908,0
1491,20388,1129491,0
1492,20388,4805968,0
1493,20388,1767699,0
1494,20388,818190,0
1495,20388,2605707,0
1496,20388,4409172,0
1497,20388,1836657,0
1498,20388,4222379,0
1499,20388,1956887,0
1500,20388,3228700,0
1501,20388,4316014,0
1502,20388,1052264,0
1503,20388,274992,0
1504,20388,4100882,0
1505,20388,949610,0
1506,20388,826990,0
1507,20388,2839910,0
1508,20388,3101049,0
1509,20388,1026890,0
1510,20388,3084591,0
1511,20388,2612952,0
1512,20388,796877,0
1513,20388,559105,0
1514,20388,675429,0
1515,20388,1109041,0
1516,20388,4166350,0
1517,20388,3635726,0
1518,20388,1112380,0
1519,20388,701053,0
1520,20388,3584989,0
1521,20388,1755902,0
1522,20388,1044580,0
1523,20388,1701604,0
1524,20388,3755457,0
1525,20388,3128654,0
1526,20388,4499200,0
1527,20388,4518804,0
1528,20388,2119874,0
1529,20388,67779,0
1530,20388,94452,0
1531,20388,3604925,0
1532,20388,4603393,0
1533,20388,2934135,0
1534,20388,3076591,0
1535,20388,325601,0
1536,20388,2167091,0
1537,20388,3583717,0
1538,20388,277348,0
1539,20388,4113192,0
1540,20388,2068795,0
1541,20388,2050110,0
1542,20388,2316000,0
1543,20388,2845907,0
1544,20388,3424758,0
1545,20388,3248606,0
1546,20388,294058,0
1547,20388,1001199,0
1548,20388,3820967,0
1549,20388,2690977,0
1550,20388,1111142,0
1551,20388,3773897,0
1552,20388,1309876,0
1553,20388,191662,0
1554,20388,4311330,0
1555,20388,4192083,0
1556,20388,1858063,0
1557,20388,3204337,0
1558,20388,1889415,0
1559,20388,4091534,0
1560,20388,2949207,0
1561,20388,3457694,0
1562,20388,4555635,0
1563,20388,2331056,0
1564,20388,523909,0
1565,20388,1975960,0
1566,20388,710213,0
1567,20388,3568773,0
1568,20388,1597939,0
1569,20388,2003427,0
1570,20388,3736931,0
1571,20388,4751156,0
1572,20388,2351926,0
1573,20388,2157150,0
1574,20388,3941452,0
1575,20388,328357,0
1576,20388,4491707,0
1577,20388,1530293,0
1578,20388,1689138,0
1579,20388,3763972,0
1580,20388,747247,0
1581,20388,572008,0
1582,20388,3631237,0
1583,20388,4365329,0
1584,20388,1735619,0
1585,20388,2270816,0
1586,20388,1297999,0
1587,20388,628286,0
1588,20388,503115,0
1589,20388,1208276,0
1590,20388,4334411,0
1591,20388,1414323,0
1592,20388,1805452,0
1593,20388,4253371,0
1594,20388,3520213,0
1595,20388,4683924,0
1596,20388,522681,0
1597,20388,2974266,0
1598,20388,1817644,0
1599,20388,2823815,0
1600,20388,3345967,0
1601,20388,4792719,0
1602,20388,2737178,0
1603,20388,936888,0
1604,20388,2308061,0
1605,20388,1602707,0
1606,20388,4694072,0
1607,20388,2955167,0
1608,20388,489683,0
1609,20388,2926818,0
1610,20388,3887670,0
1611,20388,2942550,0
1612,20388,1217758,0
1613,20388,4512131,0
1614,20388,3410753,0
1615,20388,3695136,0
1616,20388,2701092,0
1617,20388,770325,0
1618,20388,898793,0
1619,20388,3630035,0
1620,20388,242099,0
1621,20388,2487831,0
1622,20388,4395451,0
1623,20388,4065252,0
1624,20388,3277266,0
1625,20388,647707,0
1626,20388,602496,0
1627,20388,1216663,0
1628,20388,3108198,0
1629,20388,1215641,0
1630,20388,533600,0
1631,20388,3756870,0
1632,20388,3807506,0
1633,20388,4408896,0
1634,20388,1313069,0
1635,20388,3409574,0
1636,20388,2480286,0
1637,20388,3842873,0
1638,20388,1598799,0
1639,20388,1116852,0
1640,20388,3575678,0
1641,20388,4161492,0
1642,20388,805524,0
1643,20388,1104161,0
1644,20388,4432482,0
1645,20388,3761921,0
1646,20388,3278115,0
1647,20388,517443,0
1648,20388,4031950,0
1649,20388,3648822,0
1650,20388,1898029,0
1651,20388,2962232,0
1652,20388,2524535,0
1653,20388,365653,0
1654,20388,1908347,0
1655,20388,3007459,0
1656,20388,2572452,0
1657,20388,634446,0
1658,20388,985576,0
1659,20388,378141,0
1660,20388,1251850,0
1661,20388,4062576,0
1662,20388,4082578,0
1663,20388,818252,0
1664,20388,658399,0
1665,20388,728181,0
1666,20388,3882128,0
1667,20388,649929,0
1668,20388,2093737,0
1669,20388,4587777,0
1670,20388,1056191,0
1671,20388,3017289,0
1672,20388,2858504,0
1673,20388,4394989,0
1674,20388,3097974,0
1675,20388,2694652,0
1676,20388,4746720,0
1677,20388,3886548,0
1678,20388,2363200,0
1679,20388,3527415,0
1680,20388,4588483,0
1681,20388,4296190,0
1682,20388,3635556,0
1683,20388,3637885,0
1684,20388,1158265,0
1685,20388,3519862,0
1686,20388,4261322,0
1687,20388,3016830,0
1688,20388,1406741,0
1689,20388,2118705,0
1690,20388,4704297,0
1691,20388,1060011,0
1692,20388,4253648,0
1693,20388,323719,0
1694,20388,3851590,0
1695,20388,2855927,0
1696,20388,158269,0
1697,20388,3107909,0
1698,20388,2930005,0
1699,20388,1081623,0
1700,20388,4442310,0
1701,20388,2022105,0
1702,20388,278419,0
1703,20388,4567329,0
1704,20388,2481465,0
1705,20388,3280546,0
1706,20388,2556486,0
1707,20388,4769496,0
1708,20388,504319,0
1709,20388,4059060,0
1710,20388,1268728,0
1711,20388,3030968,0
1712,20388,481968,0
1713,20388,588590,0
1714,20388,2086284,0
1715,20388,4292871,0
1716,20388,3654069,0
1717,20388,4858415,0
1718,20388,1094352,0
1719,20388,3185902,0
1720,20388,4306602,0
1721,20388,379132,0
1722,20388,2569568,0
1723,20388,2258490,0
1724,20388,113820,0
1725,20388,2430912,1957
1726,20388,4714005,0
1727,20388,2028753,0
1728,20388,1678145,0
1729,20388,2822428,0
1730,20388,3237262,0
1731,20388,4565311,0
1732,20388,2262444,0
1733,20388,578179,0
1734,20388,2720225,0
1735,20388,1222153,0
1736,20388,3777927,0
1737,20388,2652968,0
1738,20388,3091962,0
1739,20388,1552352,0
1740,20388,568556,0
1741,20388,3650273,0
1742,20388,282868,0
1743,20388,3286567,0
1744,20388,3712666,0
1745,20388,2794334,0
1746,20388,4670857,0
1747,20388,3908824,0
1748,20388,2669345,0
1749,20388,3287074,0
1750,20388,3040027,0
1751,20388,1081765,0
1752,20388,704324,0
1753,20388,2046417,0
1754,20388,2212001,0
1755,20388,2372176,0
1756,20388,4054956,0
1757,20388,2749728,0
1758,20388,1585782,0
1759,20388,2886652,0
1760,20388,3458889,0
1761,20388,1213477,0
1762,20388,2587836,0
1763,20388,2763180,0
1764,20388,2578817,0
1765,20388,3955331,0
1766,20388,1672650,0
1767,20388,1277192,0
1768,20388,1956132,0
1769,20388,3242523,0
1770,20388,4275322,0
1771,20388,1250532,0
1772,20388,1445012,0
1773,20388,2286796,0
1774,20388,1931754,0
1775,20388,2414130,0
1776,20388,2392257,0
1777,20388,4175104,0
1778,20388,2869306,0
1779,20388,4233362,0
1780,20388,4658684,0
1781,20388,3753505,0
1782,20388,104597,0
1783,20388,1102555,0
1784,20388,3921888,0
1785,20388,704430,0
1786,20388,2303217,0
1787,20388,2810936,0
1788,20388,2047378,0
1789,20388,4580103,0
1790,20388,1689725,0
1791,20388,2382614,0
1792,20388,2871567,0
1793,20388,16995,0
1794,20388,1331007,0
1795,20388,2074035,0
1796,20388,4128541,0
1797,20388,885853,0
1798,20388,2871989,0
1799,20388,4352169,0
1800,20388,4003174,0
1801,20388,1346419,0
1802,20388,2676781,0
1803,20388,420031,0
1804,20388,807184,0
1805,20388,2004408,0
1806,20388,627857,0
1807,20388,1480072,0
1808,20388,3802704,0
1809,20388,1894359,0
1810,20388,1408234,0
1811,20388,2120732,0
1812,20388,2389255,0
1813,20388,2927153,0
1814,20388,2009962,0
1815,20388,705013,0
1816,20388,4834694,0
1817,20388,2804732,0
1818,20388,4291389,0
1819,20388,3352610,0
1820,20388,1784046,0
1821,20388,4335084,0
1822,20388,1585278,0
1823,20388,3783697,0
1824,20388,4179989,0
1825,20388,363395,0
1826,20388,1264866,0
1827,20388,1232565,0
1828,20388,2367559,0
1829,20388,1390662,0
1830,20388,4210670,0
1831,20388,1402256,0
1832,20388,3573148,0
1833,20388,2539315,0
1834,20388,3085255,0
1835,20388,4112025,0
1836,20388,2879040,0
1837,20388,2545487,0
1838,20388,2673113,0
1839,20388,633724,0
1840,20388,551592,0
1841,20388,2350687,0
1842,20388,3683642,0
1843,20388,1122133,0
1844,20388,909144,0
1845,20388,2469808,0
1846,20388,638017,0
1847,20388,1275429,0
1848,20388,4073633,0
1849,20388,3347045,0
1850,20388,2218581,0
1851,20388,4664839,0
1852,20388,4081414,0
1853,20388,4359289,0
1854,20388,773087,0
1855,20388,4633558,0
1856,20388,1963553,0
1857,20388,4241693,0
1858,20388,2793800,0
1859,20388,4570233,0
1860,20388,3632104,0
1861,20388,2365586,0
1862,20388,4405871,0
1863,20388,4076602,0
1864,20388,2986610,0
1865,20388,1206598,0
1866,20388,3052371,0
1867,20388,1269061,0
1868,20388,3884617,0
1869,20388,4463240,0
1870,20388,3155028,0
1871,20388,2928309,0
1872,20388,2398351,0
1873,20388,1533517,0
1874,20388,4185270,0
1875,20388,1748520,0
1876,20388,4640971,0
1877,20388,1834882,0
1878,20388,3223074,0
1879,20388,4085678,0
1880,20388,4794218,0
1881,20388,2595903,0
1882,20388,4697803,0
1883,20388,2914649,0
1884,20388,515658,0
1885,20388,2993327,0
1886,20388,2617707,0
1887,20388,2346515,0
1888,20388,1272164,0
1889,20388,4595791,0
1890,20388,1891640,0
1891,20388,1838186,0
1892,20388,4710370,0
1893,20388,4288381,0
1894,20388,484472,0
1895,20388,2179692,0
1896,20388,813846,0
1897,20388,730,0
1898,20388,1484236,0
1899,20388,4426205,0
1900,20388,448400,0
1901,20388,1136058,0
1902,20388,4304786,0
1903,20388,1807961,0
1904,20388,3050337,0
1905,20388,3466743,0
1906,20388,883933,0
1907,20388,962460,0
1908,20388,1472939,0
1909,20388,4825506,0
1910,20388,2318427,0
1911,20388,4340114,0
1912,20388,4375533,0
1913,20388,1422826,0
1914,20388,1249928,0
1915,20388,2326710,0
1916,20388,775591,0
1917,20388,2604202,0
1918,20388,2760704,0
1919,20388,1805800,0
1920,20388,336725,0
1921,20388,4622121,0
1922,20388,3406560,0
1923,20388,2695310,0
1924,20388,354365,0
1925,20388,1843697,0
1926,20388,1780550,0
1927,20388,4575948,0
1928,20388,28468,0
1929,20388,1418421,0
1930,20388,631431,0
1931,20388,1005918,0
1932,20388,253403,0
1933,20388,2841569,0
1934,20388,4200672,0
1935,20388,3151042,0
1936,20388,1759218,0
1937,20388,3412931,0
1938,20388,1655919,0
1939,20388,1539004,0
1940,20388,2455729,0
1941,20388,4288057,0
1942,20388,4664615,0
1943,20388,3654295,0
1944,20388,1842316,0
1945,20388,2089116,0
1946,20388,2774229,0
1947,20388,4142907,0
1948,20388,4492399,0
1949,20388,4446093,0
1950,20388,1132478,0
1951,20388,4514547,0
1952,20388,1381324,0
1953,20388,1998310,0
1954,20388,784023,0
1955,20388,1204819,0
1956,20388,2115195,0
1957,20388,2354379,0
1958,20388,345330,0
1959,20388,3749226,0
1960,20388,2189004,0
1961,20388,1534760,0
1962,20388,92442,0
1963,20388,3700612,0
1964,20388,2936643,0
1965,20388,1176777,0
1966,20388,2291390,0
1967,20388,4251212,0
1968,20388,1498480,0
1969,20388,574902,0
1970,20388,823645,0
1971,20388,3465364,0
1972,20388,1051538,0
1973,20388,801055,0
1974,20388,3325535,0
1975,20388,1412622,0
1976,20388,3567512,0
1977,20388,3395568,0
1978,20388,994298,0
1979,20388,3814621,0
1980,20388,676658,0
1981,20388,3366733,0
1982,20388,1373437,0
1983,20388,1098554,0
1984,20388,2770505,0
1985,20388,2491617,0
1986,20388,26196,0
1987,20388,2292646,0
1988,20388,1565304,0
1989,20388,3817413,0
1990,20388,2273727,0
1991,20388,2415353,0
1992,20388,2422453,0
1993,20388,517093,0
1994,20388,3707410,0
1995,20388,245988,0
1996,20388,1440395,0
1997,20388,1680832,0
1998,20388,1757773,0
1999,20388,1397382,0
2000,20388,2246189,0
2001,20388,1943993,0
2002,20388,122364,0
2003,20388,1341663,0
2004,20388,4635805,0
2005,20388,3875327,0
2006,20388,3329938,0
2007,20388,3058404,0
2008,20388,2301230,0
2009,20388,1368253,0
2010,20388,471489,3483
2011,20388,4793904,0
2012,20388,893252,0
2013,20388,1507883,0
2014,20388,1688130,0
2015,20388,2435194,0
2016,20388,2998376,0
2017,20388,2149519,0
2018,20388,4008762,0
2019,20388,701162,0
2020,20388,501096,0
2021,20388,4782036,0
2022,20388,3369927,0
2023,20388,4604638,0
2024,20388,1283104,0
2025,20388,417497,0
2026,20388,3888503,0
2027,20388,1331352,0
2028,20388,2682503,0
2029,20388,50083,0
2030,20388,4387993,0
2031,20388,2521538,0
2032,20388,4229834,0
2033,20388,2630595,0
2034,20388,1158320,0
2035,20388,4541016,0
2036,20388,4575840,0
2037,20388,3454322,0
2038,20388,2407992,0
2039,20388,4177116,0
2040,20388,1971855,0
2041,20388,1134857,0
2042,20388,3411235,0
2043,20388,2117499,0
2044,20388,4366154,0
2045,20388,304566,0
2046,20388,4714298,0
2047,20388,2981930,0
2048,20388,3852762,0
2049,20388,2089497,0
2050,20388,3406135,0
2051,20388,263349,0
2052,20388,1444626,0
2053,20388,1260071,0
2054,20388,2653683,0
2055,20388,4425535,0
2056,20388,2767666,0
2057,20388,3661812,0
2058,20388,1451781,0
2059,20388,3322560,0
2060,20388,342148,0
2061,20388,4344858,0
2062,20388,1556863,0
2063,20388,2331709,0
2064,20388,4401803,0
2065,20388,2423153,0
2066,20388,3058858,0
2067,20388,3859453,0
2068,20388,3605612,0
2069,20388,3937012,0
2070,20388,2471332,0
2071,20388,310263,0
2072,20388,39180,0
2073,20388,648113,0
2074,20388,2258441,0
2075,20388,2846929,0
2076,20388,933188,0
2077,20388,882573,0
2078,20388,2409227,0
2079,20388,552232,0
2080,20388,1252898,0
2081,20388,1413076,0
2082,20388,3241448,0
2083,20388,3413694,0
2084,20388,1153942,0
2085,20388,1468655,0
2086,20388,4149598,0
2087,20388,3329969,0
2088,20388,3704834,0
2089,20388,541173,0
2090,20388,1866746,0
2091,20388,653508,0
2092,20388,874976,0
2093,20388,4689772,0
2094,20388,4794705,0
2095,20388,2006105,0
2096,20388,10492,0
2097,20388,2590795,0
2098,20388,1156074,0
2099,20388,4168333,0
2100,20388,4410045,0
2101,20388,1289114,0
2102,20388,1977930,0
2103,20388,3582253,0
2104,20388,866455,0
2105,20388,4577555,0
2106,20388,701955,0
2107,20388,3472271,0
2108,20388,2363543,0
2109,20388,655827,0
2110,20388,589841,0
2111,20388,4081616,0
2112,20388,2634230,0
2113,20388,2631522,0
2114,20388,1215830,0
2115,20388,1057815,0
2116,20388,3883336,0
2117,20388,4120828,0
2118,20388,2948266,0
2119,20388,3447201,0
2120,20388,4200041,0
2121,20388,2505767,0
2122,20388,2492918,0
2123,20388,4204395,0
2124,20388,1970111,0
2125,20388,1530898,0
2126,20388,4661100,0
2127,20388,286431,0
2128,20388,261355,0
2129,20388,3754526,0
2130,20388,3656992,0
2131,20388,3440371,0
2132,20388,2822030,0
2133,20388,1823654,0
2134,20388,2306661,0
2135,20388,4127395,0
2136,20388,3464519,0
2137,20388,1009790,0
2138,20388,3059158,0
2139,20388,2552276,0
2140,20388,2631570,0
2141,20388,3881953,0
2142,20388,4262819,0
2143,20388,3451661,0
2144,20388,237171,0
2145,20388,218517,0
2146,20388,2935799,0
2147,20388,669825,0
2148,20388,4292401,0
2149,20388,1350715,0
2150,20388,3618706,0
2151,20388,3611415,0
2152,20388,1423791,0
2153,20388,1193991,0
2154,20388,2741499,0
2155,20388,4416039,0
2156,20388,2696996,0
2157,20388,1554045,0
2158,20388,4521725,0
2159,20388,4819560,0
2160,20388,1913031,0
2161,20388,3106378,0
2162,20388,932189,0
2163,20388,1458505,0
2164,20388,3040066,0
2165,20388,2457252,0
2166,20388,4083509,0
2167,20388,4568459,0
2168,20388,4017084,0
2169,20388,2351733,0
2170,20388,2763727,0
2171,20388,471592,0
2172,20388,2582132,0
2173,20388,1296652,0
2174,20388,2196992,0
2175,20388,3816848,0
2176,20388,4574824,0
2177,20388,228291,0
2178,20388,1770505,0
2179,20388,1618632,0
2180,20388,2121550,0
2181,20388,3930753,0
2182,20388,2076293,0
2183,20388,4835293,0
2184,20388,787738,0
2185,20388,1201056,0
2186,20388,1684391,0
2187,20388,3231763,0
2188,20388,49522,0
2189,20388,2232719,0
2190,20388,1291119,0
2191,20388,2071231,0
2192,20388,1295140,0
2193,20388,3355861,0
2194,20388,1622588,0
2195,20388,2642059,0
2196,20388,3454696,0
2197,20388,4359124,0
2198,20388,3303427,0
2199,20388,3208070,0
2200,20388,283311,0
2201,20388,2366561,0
2202,20388,1084081,0
2203,20388,3138828,0
2204,20388,3576550,0
2205,20388,301278,0
2206,20388,3363678,0
2207,20388,1185625,0
2208,20388,4667617,0
2209,20388,1708697,0
2210,20388,3165428,0
2211,20388,2167364,0
2212,20388,3873255,0
2213,20388,4673854,0
2214,20388,1581248,0
2215,20388,4345369,0
2216,20388,773050,0
2217,20388,3108839,0
2218,20388,2691890,0
