0,source,sink,out_degree_a
1177,3030182,3395,416
1178,1175901,3686450,125
1179,1518924,461260,105
1180,2863758,2645519,643
1181,495657,1385412,42
1182,1894511,1652009,326
1183,2174930,3024022,401
1184,317075,4451637,2748
1185,4738635,2192485,212
1186,1197859,3997061,1847
1187,1345525,247339,203
1188,2022904,2202272,97
1189,2416271,2762526,271
1190,547529,840818,475
1191,414390,2800332,88
1192,1109441,3378978,20
1193,4038935,4670970,8479
1194,4163021,136342,22
1195,54966,4079243,191
1196,1834736,2038453,421
1197,1774648,2603110,4819
1198,3549780,1308089,1110
1199,954783,3597581,361
1200,2994646,4044140,270
1201,346751,397607,18
1202,4096612,2952333,370904
1203,1770200,4228523,8789
1204,3218133,4668040,2505
1205,2801172,4252701,251
1206,3689202,1018058,394
1207,709751,4003574,956
1208,4177743,4144552,72
1209,2577343,1650506,49
1210,2661425,4586866,103
1211,3917525,1721413,131
1212,1667979,1028798,160
1213,4621317,4451186,53
1214,4107303,3379859,64
1215,320959,1031894,11
1216,4370277,1139433,139
1217,1954387,2661568,53
1218,3799486,25890,273
1219,1918795,3365998,52
1220,1888273,2263239,338
1221,4162296,3755153,56
1222,4556220,2994222,667
1223,2079066,112505,53
1224,492488,2031755,100
1225,4383666,2057832,8
1226,2608552,1835630,142
1227,4208704,4014390,25550
1228,370837,630256,189
1229,3939380,1210083,79
1230,1697332,4582479,20
1231,4278949,321793,107
1232,2449457,1273443,662
1233,508717,1974982,627
1234,1392337,2020852,89
1235,2739141,2975150,323
1236,1197967,1808958,2245
1237,3630494,1928371,111
1238,4634440,2304682,1928
1239,3704044,2057013,29
1240,1752703,1455001,166
1241,2394409,3518959,251
1242,2289720,3185844,114
1243,2406275,3569263,94
1244,4013082,3043425,316
1245,466203,2947581,3361
1246,265665,2691940,511
1247,3390669,2809458,92
1248,3727001,487220,23
1249,3055741,1820838,125
1250,3445077,3391280,2234
1251,1247483,1631502,132
1252,2772192,2077530,79
1253,4453940,3232966,243
1254,702030,3494332,908
1255,356749,4751012,24
1256,1474816,4745983,53
1257,4644819,4789808,23
1258,1103556,16312,9
1259,4299022,1136269,17
1260,125872,3684426,96
1261,3746046,2328901,2074
1262,4746224,2263549,943
1263,3833162,2347463,163
1264,246134,1488075,34
1265,2466377,1435813,61
1266,90690,676543,39
1267,1208451,1556208,60
1268,883516,2544271,17
1269,1737168,1428267,395
1270,4498103,2068378,26
1271,4624385,3378280,25
1272,919215,3128348,447
1273,3035685,2493285,179
1274,4480957,1086011,993
1275,2198365,98488,86
1276,872065,616378,33
1277,1078514,778318,149
1278,3710223,4493692,209
1279,4768274,453569,119
1280,343513,3357899,382
1281,3124126,878107,15
1282,776397,4557603,271
1283,769952,3939554,32
1284,3268785,4455080,17
1285,1839507,1663756,5
1286,3930369,4494479,47
1287,3209652,1375662,1821
1288,1138535,3263662,190
1289,2661137,21939,29038
1290,4712394,746862,318
1291,4499487,2519531,25
1292,826604,424670,36
1293,2441733,1286898,16347
1294,1191090,1399,154
1295,3355444,417858,201
1296,289215,2392801,506
1297,3196331,2858757,35
1298,3578274,3201598,88
1299,1380721,606250,30
1300,4243374,2288416,54
1301,2664082,327421,373
1302,1006837,4572570,16
1303,1311583,397490,524
1304,1148355,1431815,1943
1305,702535,4305521,171
1306,2366247,1277953,176
1307,3961276,146955,441
1308,4837314,3931770,105
1309,2661479,1850927,8
1310,1141037,4402986,105
1311,3641046,2728938,290
1312,4464872,541539,2601
1313,697954,1242327,41
1314,4143253,3802191,55
1315,533242,4042996,11
1316,3261363,1225310,3
1317,3162560,1741406,1317
1318,3086729,3521276,772
1319,4651869,3847564,143
1320,2602975,1628324,243
1321,4013908,151400,186
1322,3724828,3389935,1985
1323,1038930,2884838,94
1324,2290232,3797428,31
1325,1440298,2600069,591
1326,1740554,2507695,302
1327,1314264,24669,1564
1328,1315743,3691952,6
1329,1047940,3564746,1
1330,1957538,1310556,7
1331,4739432,1191182,36
1332,4647880,480153,143
1333,4707239,2038353,109
1334,3303902,538258,193
1335,1569925,1827446,114
1336,4565915,4716010,3853
1337,2642434,2314400,1208
1338,4655398,3970714,242
1339,1402899,2906312,81
1340,4282164,1954674,47
1341,1805144,9273,5070
1342,4654273,4828459,287
1343,1527749,3730130,124
1344,454478,3921910,1945
1345,4787584,1777796,1854
1346,1630993,893888,31
1347,3986014,737052,164
1348,562072,56599,30
1349,32149,3189432,75
1350,415254,4599721,10
1351,1422507,3471245,280
1352,406233,4004994,86
1353,2661479,1279258,8
1354,1232638,4300666,1071
1355,3484158,3554524,105
1356,408123,271122,95
1357,3664547,235464,277
1358,4161505,1840412,120
1359,1671358,2028849,1425
1360,3502034,3377456,230
1361,4303281,2032082,57
1362,2300169,1372625,506
1363,517647,2758758,292
1364,993964,3417336,1240
1365,2109271,1727827,394
1366,1925995,2422915,99
1367,3212259,1495307,621
1368,1273443,4187899,134
1369,3371059,385874,38
1370,111873,515719,48
1371,1153566,4094380,126
1372,2703511,1685615,67
1373,1932926,2684012,81
1374,3246577,4722749,28
1375,2867471,2866126,127
1376,4588936,3744447,376
1377,813682,3482183,38
1378,1412213,3381895,285
1379,935892,2624367,34
1380,3488853,2538615,893
1381,4156046,265786,956
1382,1357512,4767700,1409
1383,965977,3356514,137
1384,1507561,2407130,694
1385,1856428,2870395,158
1386,3252172,2684870,698
1387,3922567,3286886,116
1388,1401521,1456683,28
1389,1822562,2309487,1486
1390,3972757,2499950,1951
1391,2200489,3939647,417
1392,3296250,1381623,121
1393,252207,1947006,98
1394,1763327,2147737,509445
1395,288700,4197616,549
1396,4620547,802381,34
1397,3348381,747060,4
1398,1478377,4586877,31
1399,3236889,3124341,126
1400,812874,4720169,83
1401,4299698,2182441,655
1402,4631318,3045716,96
1403,4498800,481671,66
1404,213392,2578546,68
1405,2287536,1803564,17
1406,807932,2018607,460
1407,2696413,3487024,44
1408,2152175,1130726,124
1409,3739100,155527,4
1410,2736171,4096142,1202
1411,2848032,454433,58
1412,1134331,3393738,211
1413,4320203,3984566,150
1414,2126956,1099601,64
1415,1449111,857716,205
1416,739356,429732,461
1417,3786712,3163676,581
1418,2085431,3632793,9419
1419,3426976,3000657,41
1420,2079531,4656033,5302
1421,3014450,3580358,742
1422,381507,4269986,1
1423,289188,2527178,89
1424,2164938,3838174,1104
1425,2279292,4347416,2206
1426,3670380,3774167,958
1427,1122560,98501,46534
1428,2863758,230812,643
1429,4468164,208753,107
1430,212575,4804889,35
1431,3454963,2685283,144
1432,2518746,610183,14925
1433,230209,1452524,30
1434,1836959,3358911,441
1435,1174433,4610775,18
1436,4143450,2501171,37
1437,3724831,2974611,926
1438,495504,2424670,607
1439,419149,3615852,36
1440,3009851,3129041,9940
1441,1443500,807932,781
1442,4736574,1324110,512
1443,4223610,65638,130
1444,3884589,1783149,77
1445,2549365,1322754,8414
1446,1490563,4735862,158
1447,2985668,1971783,99
1448,399490,3284906,395
1449,4241262,2511404,78
1450,3918556,3538791,102
1451,984506,2047960,387
1452,708987,3339527,919
1453,2161588,2980677,3215
1454,3660723,314924,59
1455,960181,550773,1612
1456,1485661,3278677,1
1457,959466,886113,499
1458,1818439,4151050,1
1459,2419157,3052615,250
1460,2139614,2313617,283
1461,3481932,1286093,241
1462,447597,3251067,2240
1463,3473173,3386770,146
1464,3938534,2781020,13247
1465,4180743,2707111,71
1466,3937591,2584334,1917
1467,1501339,1190951,137
1468,3016986,2582486,174
1469,2360583,4634732,285
1470,2154110,723034,12
1471,942067,2798535,72
1472,256092,4639113,113
1473,1207040,428997,81
1474,1463250,1637894,346
1475,4720801,77555,41
1476,2230399,3883024,95
1477,1288846,1071392,395
1478,3096241,2095276,1323
1479,3155782,2792563,1922
1480,3551251,674947,38
1481,2246303,3178930,43
1482,4733488,3983362,199
1483,2717938,4128054,501
1484,2861284,294586,4000
1485,1401429,1643056,1128
1486,1981615,404565,19
1487,3713980,2369410,33
1488,2872637,1548147,111
1489,406819,4230928,243
1490,4687420,3075133,1268
1491,2246539,2885287,22633
1492,4296219,1919947,140
1493,3682223,2181529,476
1494,94909,1112820,4366
1495,1846819,3788265,1883
1496,2144206,2209327,1817
1497,2255723,1315601,329
1498,4426361,2875548,900
1499,2461921,358312,3174
1500,1215648,2303850,304
1501,4487004,4066714,65
1502,597366,1313655,62
1503,2263363,993285,694
1504,3005396,1132079,313
1505,4503627,1132022,230
1506,377575,4341808,441
1507,500691,3833955,114
1508,480633,4583463,262
1509,3787322,2661137,785
1510,4733440,1735402,166
1511,4525196,4613595,1054
1512,1628863,1368945,45
1513,984506,2717047,387
1514,4138245,245651,51
1515,1218819,4128453,17
1516,3344354,1764694,1
1517,3539874,2533897,314
1518,873673,3637344,166
1519,1287352,2472584,56
1520,144771,1304833,201
1521,4351070,4311279,107
1522,3914110,3074036,460
1523,1831977,410897,32
1524,1012788,4257510,43
1525,4771966,1396125,385
1526,876862,346431,91
1527,2106673,2223366,118
1528,988417,2474977,284
1529,4613478,4831688,1176
1530,2694762,4555208,147
1531,2126956,3340915,64
1532,3733752,3371750,176
1533,2869855,918014,520
1534,2986196,354069,367
1535,3162960,3708681,723
1536,4714665,3093463,68
1537,1403971,374262,411419
1538,734813,2295820,28
1539,3462222,4391929,318
1540,4213940,3309328,1988
1541,2790267,2158439,260
1542,4597608,1368403,1496
1543,702665,3797137,312
1544,610208,2610271,1379
1545,3194832,3377456,15
1546,779496,4208139,4
1547,1696218,2285617,4704
1548,1854023,1163471,161
1549,2489245,2540981,31
1550,4649129,691300,132
1551,1027216,687711,49
1552,941215,4036279,225
1553,2759332,3466562,31
1554,4156265,1491313,36
1555,4085167,4293286,8
1556,3484044,412266,1
1557,3623028,117053,95
1558,4681267,3087656,1850
1559,2626556,2614650,1
1560,2616749,4472613,370
1561,3550020,372712,23110
1562,1005501,3756910,20
1563,3590547,3510459,4
1564,4079340,2836160,39
1565,508984,1924481,86
1566,1918667,4593423,17
1567,335946,1041928,155
1568,1129405,1127019,122
1569,1565812,4170122,60
1570,208339,999391,142
1571,1732367,1550609,32
1572,4842249,2916456,86
1573,123130,3040472,23
1574,1473058,1320537,200
1575,3827962,4716010,4
1576,4848398,4437329,16
1577,3105458,786129,55
1578,484479,117870,1801
1579,897367,3323447,81
1580,2662142,3275960,98
1581,3061859,119316,197
1582,668208,2895223,222
1583,4418154,4424137,11
1584,3906565,841,5233
1585,3129685,487639,528
1586,2948798,1601895,17
1587,1453814,2578575,600
1588,3159098,3195548,383
1589,4559860,4715560,89
1590,4523663,3155697,283
1591,3700627,2333226,201
1592,2513605,3305000,1232
1593,2634162,2608552,69
1594,1057767,1346811,499
1595,4092432,3076750,1587
1596,1630356,2140598,229
1597,3674016,953585,18
1598,667698,2057013,227
1599,1798770,4320203,561
1600,215517,4401637,85
1601,1365177,4813076,188
1602,3786230,4562310,422
1603,3434740,4695196,214
1604,862747,266095,14
1605,2987378,281694,18
1606,3432371,2140120,137
1607,3883112,2617018,63
1608,2589604,487236,36
1609,3894206,2132457,577
1610,2623530,4327433,277
1611,2598481,1874391,71
1612,1169152,2337276,234
1613,2513043,2715773,260
1614,1832791,197691,219
1615,2795094,3437912,58
1616,2612704,3512317,9
1617,873228,2943547,129
1618,3478606,75179,1
1619,1808100,4329357,4
1620,2984603,1571150,105780
1621,4339556,4332194,984
1622,2192074,2089754,180
1623,3656099,1430057,193
1624,1099475,2170000,18
1625,3063478,1511839,86
1626,1185279,4294086,117
1627,2295473,1690853,41
1628,2370501,1955597,23
1629,2403296,3241441,665
1630,732072,4250361,1953
1631,1996580,70097,386
1632,2766747,3123975,4171
1633,438215,2448333,80
1634,2550107,2263331,65
1635,4803648,4176673,116
1636,4680252,2396678,69
1637,3408021,1345213,100
1638,629044,4473001,2418
1639,3854532,2433618,36
1640,2226565,3657697,177
1641,1398473,2455351,42
1642,2114263,1660704,54
1643,3684165,2763386,185
1644,1553951,3991711,93
1645,4164690,4618763,149
1646,4161118,1006418,1080
1647,2550107,4588320,65
1648,87759,3650803,61
1649,829732,4720169,70
1650,3535207,1982648,129
1651,201161,734760,341
1652,393431,3362610,208
1653,1434081,493004,13198
1654,3513116,4453006,202
1655,918014,2561694,857
1656,2015801,2793982,88
1657,2743366,3213208,1227
1658,3331527,2448552,6616
1659,3040583,1989693,52
1660,2456567,3341417,51
1661,3463658,220904,9
1662,2704133,268838,240
1663,3721298,2239154,908
1664,4350608,1115028,85
1665,2305935,2222854,13
1666,2442832,4651770,52
1667,1036218,2916456,21
1668,3416853,3244110,21
1669,4851622,489909,16761
1670,2238271,1545924,427
1671,2734004,80942,1790
1672,4806365,1433501,3
1673,2004945,3766134,58
1674,1839268,3642884,68
1675,605560,4271358,238
1676,1174864,2954916,333
1677,3746046,824046,2074
1678,1735883,1155354,2769
1679,1176065,1645674,53
1680,1998234,634812,1097
1681,1533032,364647,221
1682,1383804,3353876,81
1683,985850,669152,130
1684,3873203,3919328,7311
1685,4822350,4103158,922
1686,101349,706737,98
1687,2224929,1355988,328
1688,1336330,2934912,160
1689,4180582,3457752,1114
1690,2064953,1483169,56
1691,2206427,4208108,62
1692,1279353,3793503,710
1693,3741309,4820573,451
1694,4712024,4320332,41
1695,1225124,555900,730
1696,2976526,3163676,1361
1697,2434049,2188433,200
1698,3083681,1869658,389
1699,2181645,666196,60
1700,2807537,3697363,105
1701,2836573,1964450,399
1702,460728,4402897,56
1703,2556850,1802489,63
1704,3535026,3465111,821
1705,410751,1459980,18
1706,2928459,352476,14
1707,860788,2518609,664
1708,257164,2210680,182
1709,2961243,343629,80
1710,4052122,3056265,78
1711,3843931,2954547,304
1712,1543066,3521276,10990
1713,1428109,1739794,2668
1714,1628863,1580156,45
1715,3964876,4817788,93
1716,3158673,2199060,668
1717,891473,1655647,1769
1718,1421426,4635467,32
1719,1906273,2393998,144
1720,162173,4696061,1072
1721,4489126,3894552,138
1722,1099943,2281596,254
1723,2375732,4629913,184
1724,1464436,4672828,2055
1725,4336335,835147,117
1726,1509450,1258662,214
1727,1946519,2984603,104
1728,3422310,429156,616
1729,2676205,4851923,127
1730,4752780,2030978,196
1731,4610937,3420104,71
1732,2076254,1988327,1986
1733,759165,1718860,565
1734,1277580,3307683,1912
1735,1195457,1031894,11
1736,2883027,284195,3854
1737,1789428,1139433,410
1738,1723654,832334,199
1739,1301087,2878402,1641
1740,3626388,173719,151
1741,1192269,1221348,87
1742,4212933,4340009,309
1743,2474800,2788582,878
1744,1395530,399473,111
1745,1948767,2538970,38
1746,2607027,4575620,181
1747,3275542,1306915,44
1748,3584579,3810937,107
1749,2849844,1403971,19
1750,765739,863202,73
1751,1086605,588337,130
1752,425592,517495,645
1753,3389003,4676548,719
1754,2324593,4149273,1328
1755,2933438,1753912,3759
1756,3108982,4700798,64
1757,2262779,3363677,219
1758,2262779,2941683,219
1759,3381219,3407568,2596
1760,2846484,4666784,227
1761,1200874,3438279,33
1762,531010,560822,73
1763,4806429,4568850,193
1764,3374141,2464408,62
1765,2648724,587341,10
1766,700157,3277076,71
1767,4498395,87911,64
1768,4729104,4715281,170
1769,1557927,3836704,17288
1770,4585504,352781,106
1771,3030182,147364,416
1772,1608874,1166868,159
1773,2704117,1295223,206
1774,4866060,434377,2162
1775,3284529,444884,268
1776,4009234,3185900,120
1777,448823,3054258,61744
1778,1082205,4404164,317
1779,1287168,376921,118
1780,1374250,1496956,227
1781,4382980,2913818,28
1782,346751,1655504,18
1783,1096585,115955,706
1784,1496129,4464084,3700
1785,3012084,4796151,24
1786,4576112,3184473,320
1787,1158728,3654167,25
1788,939497,3642884,82
1789,541777,1546312,232
1790,662737,4572486,118
1791,3376952,2811036,671
1792,577496,2969511,1034
1793,1187141,1294859,133
1794,2257028,1372426,815
1795,920404,4636823,413
1796,3871155,986222,684
1797,87195,3201094,445
1798,3011799,3338617,14886
1799,2899933,291057,19
1800,3974769,1474854,78
1801,2869529,2455386,260
1802,1745528,4150940,313
1803,1468298,2271167,394
1804,1121772,80535,16
1805,3134085,149178,15
1806,1778708,714044,37
1807,2470362,1180137,44
1808,4460444,768866,97
1809,4501695,717849,142
1810,3303167,2584050,34
1811,581195,1635528,217
1812,4003551,2802751,75
1813,4721575,4013342,2432
1814,2887871,4652837,653
1815,851237,757934,150
1816,4092076,3720205,62
1817,4214149,2265842,932
1818,1162268,3865308,88
1819,2519795,4259202,339
1820,2146706,3729429,69
1821,447393,1714755,293
1822,4754949,2441037,19
1823,3474101,4564709,166
1824,3797985,4236779,103
1825,2977975,896240,318
1826,4495723,3723442,275
1827,1299905,865815,73
1828,742996,3182428,58
1829,3486938,73166,491
1830,4694327,1753470,14
1831,1667969,930861,40
1832,916097,2011457,119
1833,2721940,3220565,646
1834,2289940,1742701,82
1835,2815106,131565,326
1836,1382108,3158313,3
1837,313079,2275389,12
1838,3775387,2666321,582
1839,727361,2685283,126
1840,4758284,4021458,134
1841,4344026,1570652,108
1842,1739928,996371,103
1843,3606552,2753336,24
1844,4738635,4137429,212
1845,4334722,3024272,219
1846,3148870,950290,45
1847,1957012,405897,92
1848,3779195,2971332,750
1849,3852854,3955581,315
1850,4128381,1546168,438
1851,1518924,2371242,105
1852,1078514,2487396,149
1853,564857,280860,203
1854,2935161,4287985,267
1855,795575,743919,41
1856,3191110,580692,1152
1857,4287735,101561,92
1858,2898003,4033293,928
1859,900911,1882937,107
1860,1967812,2465888,75
1861,4396450,2644807,53
1862,1522644,788716,31
1863,1005255,2638338,121
1864,2652623,4402621,10
1865,2680868,3845899,82317
1866,3695414,4182810,547
1867,1012156,438104,276
1868,710123,2695056,960
1869,2088268,1641117,1298
1870,2435362,2437946,273
1871,193919,1397195,163
1872,4699607,2375985,36
1873,4645183,2287536,116
1874,2950624,3970613,5623
1875,3261864,566861,24
1876,1467360,2689665,1896
1877,4187830,3644451,7
1878,4467857,273413,564
1879,3055119,4005086,267
1880,1524507,680867,270
1881,2073992,2049244,5595
1882,4100482,178052,132
1883,3938502,2578072,14
1884,2468684,597128,84
1885,3580033,3970486,1848
1886,4281791,4145276,2696
1887,2705785,3826108,1404
1888,4548938,3045050,153
1889,2156336,3053227,870
1890,1274342,1663756,1
1891,4380809,3418175,89
1892,1163192,3643738,223
1893,4595673,2339314,142
1894,2815350,2916456,26
1895,2910118,4639518,95
1896,4144260,541055,331
1897,923385,4031194,100
1898,483613,3066099,93
1899,4772949,122900,151
